ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAOI,178.65,BASING,0.0,0,5,5,203.57,191.25,1232,daily,7.05,23 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,5,178.65,175.9702,203.57,37,13.95,9.3,False
ABAT,3.5768,BASING,0.0,0,4,4,4.15,4.09,7,daily,14.35,rel-vol 1.4x · regime FAVORABLE,False,6,3.5768,3.5231,4.15,1863,16.03,10.68,False
ACHV,4.96,BASING,0.0,0,5,5,5.79,5.6,20,daily,12.9,4 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,5,4.96,4.8856,5.79,1344,16.73,11.16,False
ADNT,24.01,BASING,0.0,0,5,5,27.88,27.39,49,weekly,14.08,7 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,5,24.01,23.6499,27.88,277,16.12,10.75,False
ADTN,19.24,BASING,0.0,0,5,5,19.64,19.35,29,5m,0.57,4 bear-built-above · rel-vol 2.4x · regime FAVORABLE,False,5,19.24,18.9514,19.64,346,2.08,1.39,False
AEMD,2.67,BASING,0.0,0,5,5,2.87,2.84,4,1h,6.37,6 bear-built-above · rel-vol 11.2x · regime FAVORABLE,False,5,2.67,2.63,2.87,2496,7.49,4.99,False
AEVA,28.72,BASING,0.0,0,5,5,29.6,29.4301,17,5m,2.47,4 bear-built-above · rel-vol 1.8x · regime FAVORABLE,True,5,28.72,28.2892,29.6,232,3.06,2.04,False
AFRM,70.5999,BASING,0.0,0,5,5,74.76,71.43,333,weekly,1.18,7 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,5,70.5999,69.5409,74.76,94,5.89,3.93,False
AIIO,2.69,BASING,0.0,0,4,4,2.9788,2.9612,2,5m,10.08,10 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,4,2.69,2.6496,2.9788,2478,10.74,7.16,False
AIM,0.3268,BASING,0.0,0,5,5,0.38,0.3661,2,1h,12.03,1 bear-built-above · rel-vol 9.7x · regime FAVORABLE,False,5,0.3268,0.3219,0.38,20399,16.28,10.85,False
ALLO,2.19,BASING,0.0,0,5,5,2.52,2.51,2,1h,14.61,8 bear-built-above · rel-vol 1.7x · regime FAVORABLE,False,5,2.19,2.1572,2.52,3044,15.07,10.05,False
ALP,0.4465,BASING,0.0,0,5,5,0.4708,0.47,1,5m,5.26,2 bear-built-above · rel-vol 1.9x · regime FAVORABLE,True,5,0.4465,0.4398,0.4708,14930,5.44,3.63,False
ALTO,5.35,BASING,0.0,0,5,5,5.56,5.4,16,daily,0.93,3 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,5,5.35,5.2697,5.56,1246,3.93,2.62,False
AMKR,71.32,BASING,0.0,0,4,4,76.69,74.6,210,daily,4.6,33 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,4,71.32,70.2502,76.69,93,7.53,5.02,False
AMPG,4.76,BASING,0.0,0,5,5,4.99,4.89,11,daily,2.73,6 bear-built-above · rel-vol 1.2x · regime FAVORABLE,True,5,4.76,4.6886,4.99,1400,4.83,3.22,False
AMR,200.9,BASING,0.0,0,5,5,208.63,208.53,10,daily,3.8,4 bear-built-above · rel-vol 1.5x · regime FAVORABLE,True,5,200.9,197.8865,208.63,33,3.85,2.57,False
AMWD,48.09,BASING,0.0,0,5,5,50.1,49.56,54,weekly,3.06,rel-vol 2.7x · regime FAVORABLE,True,5,48.09,47.3687,50.1,138,4.18,2.79,False
AMZE,0.1493,BASING,0.0,0,4,4,0.1506,0.1502,1,1h,0.6,11 bear-built-above · rel-vol 0.3x · regime FAVORABLE,False,4,0.1493,0.1471,0.1506,44652,0.87,0.58,False
ANF,82.141,BASING,0.0,0,5,5,94.36,93.4,96,weekly,13.71,9 bear-built-above · rel-vol 3.3x · regime FAVORABLE,False,5,82.141,80.9089,94.36,81,14.88,9.92,False
AOSL,48.48,BASING,0.0,0,5,5,53.4,53.0,40,1h,9.32,22 bear-built-above · rel-vol 1.4x · regime FAVORABLE,True,5,48.48,47.7528,53.4,137,10.15,6.77,False
APGE,77.75,BASING,0.0,0,5,5,82.24,78.0,424,daily,0.32,15 bear-built-above · rel-vol 5.2x · regime FAVORABLE,False,5,77.75,76.5837,82.24,85,5.77,3.85,False
APLD,49.75,BASING,0.0,0,5,5,50.33,50.12,22,5m,0.74,5 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,5,49.75,49.0037,50.33,134,1.17,0.78,False
APP,575.25,BASING,0.0,0,3,3,609.891,609.11,79,1h,5.89,rel-vol 1.6x · regime FAVORABLE,True,5,575.25,566.6213,609.891,11,6.02,4.01,False
APPS,6.83,BASING,0.0,0,5,5,7.075,7.07,1,15m,3.51,4 bear-built-above · rel-vol 10.0x · regime FAVORABLE,False,5,6.83,6.7275,7.075,976,3.59,2.39,False
ARRY,8.95,BASING,0.0,0,5,5,9.225,9.22,1,5m,3.02,13 bear-built-above · rel-vol 1.8x · regime FAVORABLE,False,5,8.95,8.8157,9.225,744,3.07,2.05,False
ASPN,6.3,BASING,0.0,0,5,5,6.33,6.31,3,1h,0.16,rel-vol 1.1x · regime FAVORABLE,False,5,6.3,6.2055,6.33,1058,0.48,0.32,False
ASTC,22.69,BASING,0,0,0,0,,,,,0,rel-vol 19.9x · regime FAVORABLE,True,0,22.69,22.3497,24.959,293,10.0,6.67,False
ASTI,6.79,BASING,0.0,0,5,5,7.185,7.16,3,1m,5.45,7 bear-built-above · rel-vol 4.6x · regime FAVORABLE,False,5,6.79,6.6882,7.185,981,5.82,3.88,False
