ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AA,47.87,BASING,0.0,0,4,4,52.14,48.845,330,daily,2.04,20 bear-built-above · rel-vol 2.6x · regime FAVORABLE,False,4,47.87,47.1519,52.14,139,8.92,5.95,False
AAOI,135.77,BASING,0.0,0,5,5,146.5,143.56,294,daily,5.74,22 bear-built-above · rel-vol 0.5x · regime FAVORABLE,True,5,135.77,133.7335,146.5,49,7.9,5.27,False
ABCL,7.38,BASING,0.0,0,5,5,7.85,7.69,16,daily,4.2,24 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,5,7.38,7.2693,7.85,903,6.37,4.25,False
ABVX,141.05,BASING,0.0,0,4,4,141.98,141.35,63,1m,0.21,4 bear-built-above · rel-vol 1.6x · regime FAVORABLE,True,5,141.05,138.9343,141.98,47,0.66,0.44,False
ACHC,31.29,BASING,0.0,0,1,1,40.26,32.5,776,daily,3.87,rel-vol 1.0x · regime FAVORABLE,True,1,31.29,30.8206,40.26,213,28.67,19.11,False
ACN,131.9,BASING,0.0,0,5,5,138.5,138.2,31,15m,4.78,7 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,5,131.9,129.9215,138.5,50,5.0,3.34,False
ADBE,215.9179,BASING,0.0,0,3,3,233.015,229.92,310,daily,6.48,3 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,3,215.9179,212.6791,233.015,30,7.92,5.28,False
AEVA,27.55,BASING,0.0,0,5,5,29.135,29.03,11,15m,5.37,32 bear-built-above · rel-vol 1.5x · regime FAVORABLE,False,8,27.55,27.1367,29.135,241,5.75,3.84,False
AFRM,84.25,BASING,0.0,0,5,5,90.12,89.77,36,daily,6.55,6 bear-built-above · rel-vol 0.8x · regime FAVORABLE,True,5,84.25,82.9862,90.12,79,6.97,4.64,False
AG,17.36,BASING,0.0,0,4,4,18.0,17.74,27,weekly,2.19,7 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,4,17.36,17.0996,18.0,384,3.69,2.46,False
AHMA,2.1263,BASING,0.0,0,4,4,2.32,2.3,3,1m,8.17,4 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,4,2.1263,2.0944,2.32,3135,9.11,6.07,False
AIM,0.3,BASING,0.0,0,5,5,0.3121,0.3115,1,weekly,3.83,15 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,5,0.3,0.2955,0.3121,22222,4.03,2.69,False
ALKT,18.4724,BASING,0.0,0,5,5,19.98,19.61,38,daily,6.16,11 bear-built-above · rel-vol 2.1x · regime FAVORABLE,False,5,18.4724,18.1953,19.98,360,8.16,5.44,False
ALLO,2.11,BASING,0.0,0,2,2,2.27,2.26,2,15m,7.11,2 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,2,2.11,2.0783,2.27,3159,7.58,5.06,False
ALM,16.17,BASING,0.0,0,3,3,18.66,18.19,47,daily,12.49,23 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,3,16.17,15.9275,18.66,412,15.4,10.27,False
ALP,0.2526,BASING,0.0,0,4,4,0.3091,0.2844,3,daily,12.59,14 bear-built-above · rel-vol 0.4x · regime FAVORABLE,False,4,0.2526,0.2488,0.3091,26392,22.37,14.91,False
ALT,3.15,BASING,0.0,0,5,5,7.235,3.61,363,daily,14.6,12 bear-built-above · rel-vol 1.7x · regime FAVORABLE,False,5,3.15,3.1027,7.235,2116,129.68,86.46,False
ALTO,5.98,BASING,0,0,0,0,,,,,0,rel-vol 1.3x · regime FAVORABLE,True,0,5.98,5.8903,6.578,1114,10.0,6.67,False
AMAT,653.5,BASING,0.0,0,5,5,697.5,668.405,2910,daily,2.28,24 bear-built-above · rel-vol 1.3x · regime FAVORABLE,True,5,653.5,643.6975,697.5,10,6.73,4.49,False
AMBA,87.33,BASING,0.0,0,5,5,90.25,90.0875,17,15m,3.16,20 bear-built-above · rel-vol 2.2x · regime FAVORABLE,False,5,87.33,86.02,90.25,76,3.34,2.23,False
AMC,1.93,BASING,0.0,0,5,5,2.76,2.11,65,daily,9.33,2 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,5,1.93,1.901,2.76,3454,43.01,28.67,False
AMD,532.28,BASING,0.0,0,5,5,564.876,564.3862,49,15m,6.03,36 bear-built-above · rel-vol 0.9x · regime FAVORABLE,True,5,532.28,524.2958,564.876,12,6.12,4.08,False
AMKR,78.82,BASING,0.0,0,5,5,93.55,86.72,683,daily,10.02,30 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,6,78.82,77.6377,93.55,84,18.69,12.46,False
AMPL,8.63,BASING,0.0,0,5,5,9.9,9.71,19,daily,12.51,18 bear-built-above · rel-vol 3.2x · regime FAVORABLE,False,5,8.63,8.5006,9.9,772,14.72,9.81,False
AMZE,0.1271,BASING,0.0,0,5,5,0.1353,0.1343,1,weekly,5.66,7 bear-built-above · rel-vol 0.3x · regime FAVORABLE,False,5,0.1271,0.1252,0.1353,52452,6.45,4.3,False
ASAN,7.32,BASING,0.0,0,5,5,7.84,7.8,5,weekly,6.56,11 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,5,7.32,7.2102,7.84,910,7.1,4.74,False
ASST,12.12,BASING,0.0,0,3,3,13.95,13.895,6,daily,14.65,8 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,3,12.12,11.9382,13.95,550,15.1,10.07,False
ASX,44.3,BASING,0,0,0,0,,,,,0,rel-vol 1.3x · regime FAVORABLE,False,1,44.3,43.6355,48.73,150,10.0,6.67,False
ATAI,4.99,BASING,0.0,0,5,5,5.27,5.205,7,daily,4.31,9 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,8,4.99,4.9152,5.27,1336,5.61,3.74,False
AU,82.04,BASING,0.0,0,3,3,90.87,85.98,490,weekly,4.8,13 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,4,82.04,80.8094,90.87,81,10.76,7.18,False
AUR,7.09,BASING,0.0,0,5,5,8.18,7.97,21,daily,12.41,21 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,5,7.09,6.9836,8.18,940,15.37,10.25,False
AVEX,19.9,BASING,0.0,0,5,5,21.4802,21.48,1,5m,7.94,12 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,5,19.9,19.6015,21.4802,335,7.94,5.29,False
AVPT,11.41,BASING,0.0,0,5,5,12.4,12.16,25,daily,6.57,8 bear-built-above · rel-vol 1.5x · regime FAVORABLE,True,5,11.41,11.2388,12.4,584,8.68,5.78,False
