ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AA,54.8,BASING,0.0,0,5,5,59.37,58.69,68,weekly,7.1,28 bear-built-above · rel-vol 1.2x · regime HOSTILE,False,5,54.8,53.978,59.37,121,8.34,5.56,False
AAOI,151.2453,BASING,0.0,0,5,5,162.915,158.0,492,daily,4.47,17 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,5,151.2453,148.9766,162.915,44,7.72,5.14,False
ABSI,7.38,BASING,0.0,0,5,5,8.32,8.0,33,15m,8.4,17 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,7,7.38,7.2693,8.32,903,12.74,8.49,False
ABVX,97.06,BASING,0.0,0,5,5,99.15,99.1,6,weekly,2.1,14 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,5,97.06,95.6041,99.15,68,2.15,1.44,False
ACI,14.04,BASING,0.0,0,5,5,14.41,14.13,28,daily,0.64,24 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,5,14.04,13.8294,14.41,474,2.64,1.76,False
ACM,69.1,BASING,0.0,0,5,5,70.99,70.06,93,1h,1.39,10 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,5,69.1,68.0635,70.99,96,2.74,1.82,False
ACN,126.92,BASING,0.0,0,5,5,156.01,127.98,2803,daily,0.84,12 bear-built-above · rel-vol 2.6x · regime HOSTILE,False,5,126.92,125.0162,156.01,52,22.92,15.28,False
ACVA,6.4,BASING,0.0,0,1,1,7.37,7.35,3,weekly,14.84,rel-vol 0.9x · regime HOSTILE,True,1,6.4,6.304,7.37,1041,15.16,10.1,False
ADBE,196.45,BASING,0.0,0,4,4,218.8,204.02,1478,daily,3.85,33 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,4,196.45,193.5032,218.8,33,11.38,7.58,False
ADSK,189.4,BASING,0.0,0,5,5,193.82,190.0,382,weekly,0.32,15 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,5,189.4,186.559,193.82,35,2.33,1.56,False
AEM,159.0,BASING,0.0,0,3,3,166.66,164.08,258,weekly,3.19,35 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,3,159.0,156.615,166.66,41,4.82,3.21,False
AEVA,23.67,BASING,0.0,0,4,4,24.36,23.75,61,daily,0.34,31 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,4,23.67,23.3149,24.36,281,2.92,1.94,False
AG,16.34,BASING,0.0,0,5,5,18.0,17.74,27,weekly,8.57,38 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,5,16.34,16.0949,18.0,407,10.16,6.77,False
AGI,30.5359,BASING,0.0,0,5,5,36.34,32.19,416,weekly,5.42,11 bear-built-above · rel-vol 1.4x · regime HOSTILE,False,5,30.5359,30.0779,36.34,218,19.01,12.67,False
AHMA,1.9,BASING,0.0,0,2,2,1.94,1.92,3,1h,1.05,2 bear-built-above · rel-vol 0.0x · regime HOSTILE,False,2,1.9,1.8715,1.94,3508,2.11,1.4,False
AIM,0.3539,BASING,0.0,0,5,5,0.38,0.365,2,daily,3.14,29 bear-built-above · rel-vol 0.0x · regime HOSTILE,False,5,0.3539,0.3486,0.38,18837,7.37,4.92,False
ALB,152.1,BASING,0.0,0,2,2,160.01,159.83,18,1h,5.08,12 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,2,152.1,149.8185,160.01,43,5.2,3.47,False
ALNY,289.0,BASING,0.0,0,5,5,310.21,306.34,388,1h,6.0,7 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,5,289.0,284.665,310.21,23,7.34,4.89,False
