ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAOI,119.75,BASING,0.0,0,7,7,139.0,135.85,316,daily,13.44,5 bear-built-above · rel-vol 0.3x · regime FAVORABLE,False,7,119.75,117.9537,139.0,55,16.08,10.72,False
AAOX,20.2,BASING,0.0,0,3,3,22.555,22.525,4,45m,11.51,rel-vol 0.6x · regime FAVORABLE,False,3,20.2,19.897,22.555,330,11.66,7.77,False
AAPL,312.25,BASING,0.0,0,17,17,315.14,315.03,12,45m,0.89,17 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,18,312.25,307.5662,315.14,21,0.93,0.62,False
ABCL,7.1186,BASING,0.0,0,20,20,7.69,7.392,30,daily,3.84,21 bear-built-above · rel-vol 0.4x · regime FAVORABLE,False,24,7.1186,7.0118,7.69,936,8.03,5.35,False
ABSI,11.1,BASING,0.0,0,12,12,11.595,11.575,3,5m,4.28,12 bear-built-above · rel-vol 0.3x · regime FAVORABLE,False,12,11.1,10.9335,11.595,600,4.46,2.97,False
ACHC,30.28,BASING,0.0,0,20,20,40.26,32.5,776,daily,7.33,22 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,20,30.28,29.8258,40.26,220,32.96,21.97,False
ACMR,104.5534,BASING,0.0,0,18,18,120.975,117.515,346,daily,12.4,12 bear-built-above · rel-vol 0.3x · regime FAVORABLE,False,18,104.5534,102.9851,120.975,63,15.71,10.47,False
ADPT,20.3,BASING,0.0,0,20,20,22.5575,22.53,3,45m,10.99,21 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,22,20.3,19.9955,22.5575,328,11.12,7.41,False
AEHR,81.95,BASING,0.0,0,20,20,95.5,90.265,524,daily,10.15,18 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,20,81.95,80.7207,95.5,81,16.53,11.02,False
AEVA,22.09,BASING,0.0,0,19,19,24.02,23.04,99,daily,4.3,19 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,19,22.09,21.7586,24.02,301,8.74,5.82,False
AFRM,81.22,BASING,0.0,0,19,19,90.12,89.77,36,daily,10.53,30 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,20,81.22,80.0017,90.12,82,10.96,7.31,False
AG,16.05,BASING,0.0,0,20,20,17.31,17.02,29,daily,6.04,22 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,21,16.05,15.8093,17.31,415,7.85,5.23,False
AGL,111.79,BASING,0.0,0,20,20,136.75,116.5,2025,daily,4.21,24 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,20,111.79,110.1132,136.75,59,22.33,14.89,False
AGQ,67.3,BASING,0.0,0,18,18,83.32,75.35,797,daily,11.96,38 bear-built-above · rel-vol 0.4x · regime FAVORABLE,False,18,67.3,66.2905,83.32,99,23.8,15.87,False
AGX,673.3,BASING,0.0,0,20,20,723.62,704.71,1891,daily,4.67,19 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,20,673.3,663.2005,723.62,9,7.47,4.98,False
AGYS,105.01,BASING,0.0,0,20,20,112.83,111.61,122,daily,6.29,70 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,20,105.01,103.4348,112.83,63,7.45,4.96,False
AHMA,2.01,BASING,0.0,0,20,20,2.27,2.14,13,daily,6.47,12 bear-built-above · rel-vol 0.0x · regime FAVORABLE,False,20,2.01,1.9798,2.27,3316,12.94,8.62,False
AIRJ,4.51,BASING,0.0,0,19,19,4.93,4.86,7,daily,7.76,15 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,19,4.51,4.4423,4.93,1478,9.31,6.21,False
AKTS,28.65,BASING,0.0,0,2,2,32.93,32.87,7,10m,14.73,rel-vol 0.1x · regime FAVORABLE,True,2,28.65,28.2202,32.93,232,14.94,9.96,False
ALAB,410.5,BASING,0.0,0,20,20,470.0,468.0,200,5m,14.01,27 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,22,410.5,404.3425,470.0,16,14.49,9.66,False
ALGM,53.5,BASING,0.0,0,20,20,58.04,55.45,259,1h,3.64,18 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,20,53.5,52.6975,58.04,124,8.49,5.66,False
ALIT,20.0,BASING,0.0,0,2,2,21.404,21.4,1,1h,7.0,rel-vol 0.1x · regime FAVORABLE,True,3,20.0,19.7,21.404,333,7.02,4.68,False
ALMS,29.56,BASING,0.0,0,2,2,29.745,29.74,1,1h,0.61,2 bear-built-above · rel-vol 0.2x · regime FAVORABLE,True,2,29.56,29.1166,29.745,225,0.63,0.42,False
ALNY,380.76,BASING,0.0,0,6,6,400.1,398.29,182,weekly,4.6,2 bear-built-above · rel-vol 2.3x · regime FAVORABLE,False,6,380.76,375.0486,400.1,17,5.08,3.39,False
ALTO,5.93,BASING,0.0,0,11,11,6.0999,6.08,2,30m,2.53,11 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,12,5.93,5.8411,6.0999,1124,2.87,1.91,False
AMAT,601.09,BASING,0.0,0,17,17,697.5,668.405,2910,daily,11.2,12 bear-built-above · rel-vol 0.3x · regime FAVORABLE,True,17,601.09,592.0737,697.5,11,16.04,10.69,False
AMAU,24.0,BASING,0.0,0,20,20,25.44,25.23,22,45m,5.13,11 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,20,24.0,23.64,25.44,277,6.0,4.0,False
AMBQ,81.0,BASING,0.0,0,12,12,84.63,83.92,71,30m,3.6,26 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,12,81.0,79.785,84.63,82,4.48,2.99,False
AMD,533.99,BASING,0.0,0,19,19,549.09,538.8,1030,45m,0.9,31 bear-built-above · rel-vol 0.4x · regime FAVORABLE,False,19,533.99,525.9801,549.09,12,2.83,1.89,False
AMDL,68.6449,BASING,0.0,0,20,20,73.0,71.0,200,45m,3.43,24 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,20,68.6449,67.6152,73.0,97,6.34,4.23,False
AMKR,70.8024,BASING,0.0,0,18,18,78.72,78.27,46,weekly,10.55,16 bear-built-above · rel-vol 0.3x · regime FAVORABLE,True,18,70.8024,69.7404,78.72,94,11.18,7.46,False
AMLX,17.65,BASING,0.0,0,17,17,18.93,18.92,1,15m,7.2,17 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,18,17.65,17.3852,18.93,377,7.25,4.83,False
AMN,32.01,BASING,0.0,0,20,20,40.92,36.25,468,daily,13.25,47 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,20,32.01,31.5298,40.92,208,27.84,18.56,False
ANDG,39.47,BASING,0.0,0,11,11,40.29,39.65,65,1h,0.46,11 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,11,39.47,38.8779,40.29,168,2.08,1.39,False
ANET,187.5,BASING,0,0,0,0,,,,,0,rel-vol 0.5x · regime FAVORABLE,True,4,187.5,184.6875,206.25,35,10.0,6.67,False
