ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,stop_adjusted,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,path,gap_quality,sponsorship,vol_ratio,vol_hot,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,tfs,cluster_top,cluster_bot,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
YYGH,Long,BREAKOUT,T3-LONG_WATCH,34,1.47,1.41,1.6607,,3.2,0.06,False,1.47,0.0,INSIDE,1,1,HIGHWAY,WAITING,0.48,0.5,True,NANO,1.57,1.44,1.32,1.56,18.2,MID,MID,5,1,5,13.0,D,,,,,,,,,,,,,True,0.26542499999999997,0.23,N/A,
MBGL,Long,BREAKOUT,T2-LONG,77,20.45,19.5552,22.2396,,2.0,0.8948,False,20.26,0.0,INSIDE,6,6,OPEN_ROAD,EXCITED,1.39,1.0,True,MEGA,0.01,20.235,20.16,20.31,0.7,PREMIUM,PREMIUM,4,1,0,4.2,D,,,,,,,,,,,,,False,0.6380214285714282,1.4,N/A,
SNAP,Long,PULLBACK,T1-STRONG_LONG,100,5.84,5.3544,6.9,,2.2,0.4856,,5.84,3.8,APPROACH,3,3,HIGHWAY,EXCITED,0.94,,,MEGA,0.03,5.705,5.68,5.73,0.9,PREMIUM,DISCOUNT,92,6,44,18.2,C,"1d,1h,4h",5.62,5.52,467371211.0,0.8,0.9,1383963.0,0.0,14.3,18.0,8.0,1117.44,True,0.3325,1.46,N/A,
ABT,Long,BREAKOUT,T1-STRONG_LONG,90,103.405,98.8915,112.432,,2.0,4.5135,False,103.09,0.0,INSIDE,5,5,OPEN_ROAD,EXCITED,1.18,1.0,True,MEGA,0.0,102.755,101.95,103.56,1.6,PREMIUM,MID,3322,5,511,4.0,C,,,,,,,,,,,,,False,2.8067785714285702,1.61,N/A,
CSGP,Long,BOUNCE,T1-STRONG_LONG,99,31.52,29.5462,35.4676,,2.0,1.9738,,31.52,1.1,CLOSE,7,7,OPEN_ROAD,EXCITED,1.39,,,MEGA,0.01,30.815,30.46,31.17,2.3,PREMIUM,MID,641,2,202,3.8,C,"10m,15m,1d,1h,30m,4h,5m",31.17,30.46,202370444.0,0.9,1.0,0.0,0.0,10.5,30.0,8.0,401.75,False,1.2129928571428579,1.63,N/A,
UBXG,Long,BOUNCE,T2-LONG,100,5.03,4.4621,14.06,5.2,15.9,0.5679,,5.03,3.0,CLOSE,1,1,HIGHWAY,EXCITED,1.32,,,NANO,0.46,5.2,5.04,5.36,6.3,DISCOUNT,DISCOUNT,40,2,1,179.5,C,4h,4.88,4.6014,9400005.0,0.2,0.6,0.0,1.0,195.8,7.0,3.0,0.59,True,,,N/A,
