ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
ODD,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,9.97,10.47,9.47,,200,1.0,HOSTILE,9.97,MARKET,5,CONVICTION,2026-06-09,2026-06-09T05:26:36.779401
HLNE,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,79.97,85.28,75.97,,18,0.75,HOSTILE,79.97,MARKET,5,COMPRESSION,2026-06-09,2026-06-09T05:30:34.609572
JAN,SHORT,CONVICTION,91.7,BEAR_REJECTION_PENDING,25.02,26.7,23.77,,59,0.74,HOSTILE,25.02,MARKET,5,CONVICTION,2026-06-09,2026-06-09T05:28:46.773716
SFM,SHORT,CONVICTION,91.1,BEAR_REJECTION_PENDING,86.68,90.42,80.18,75.51,26,1.74,HOSTILE,86.68,MARKET,5,CONVICTION,2026-06-09,2026-06-09T05:24:48.010961
QURE,SHORT,CONVICTION,91.0,BEAR_REJECTION_PENDING,27.7,29.09,25.39,,72,1.67,HOSTILE,27.7,MARKET,5,CONVICTION,2026-06-09,2026-06-09T05:25:58.782672
TTC,SHORT,CONVICTION,91.0,BEAR_REJECTION_PENDING,89.94,96.48,77.99,,15,1.83,HOSTILE,89.94,MARKET,5,CONVICTION,2026-06-09,2026-06-09T05:27:18.373958
HRI,SHORT,CONVICTION,88.6,BEAR_REJECTION_PENDING,145.88,149.53,136.85,134.0,27,2.47,HOSTILE,145.13,LIMIT,5,CONVICTION,2026-06-09,2026-06-09T05:25:26.073681
SN,SHORT,CONVICTION,88.2,BEAR_REJECTION_PENDING,120.65,127.51,105.54,103.4,14,2.2,HOSTILE,118.28,LIMIT,5,COMPRESSION,2026-06-09,2026-06-09T05:27:40.831820
THC,SHORT,CONVICTION,88.1,BEAR_REJECTION_PENDING,166.27,175.42,145.5,143.26,10,2.27,HOSTILE,163.01,LIMIT,5,CONVICTION,2026-06-09,2026-06-09T05:26:59.914677
PVH,SHORT,CONVICTION,86.7,BEAR_REJECTION_PENDING,77.6,79.41,66.74,67.42,55,6.02,HOSTILE,76.69,LIMIT,5,COMPRESSION,2026-06-09,2026-06-09T05:27:17.255458
SYNA,SHORT,CONVICTION,85.7,BEAR_REJECTION_PENDING,140.0,142.95,129.96,126.25,33,3.4,HOSTILE,137.86,LIMIT,5,CONVICTION,2026-06-09,2026-06-09T05:25:09.682727
CVLT,SHORT,CONVICTION,84.5,BEAR_REJECTION_PENDING,122.41,124.84,104.5,111.58,41,7.35,HOSTILE,122.09,LIMIT,5,CONVICTION,2026-06-09,2026-06-09T05:25:25.108622
GTLS,SHORT,CONVICTION,84.5,BEAR_REJECTION_PENDING,208.1,210.35,201.76,198.8,44,2.82,HOSTILE,207.06,LIMIT,5,VACUUM,2026-06-09,2026-06-09T05:27:46.853752
KRMN,SHORT,CONVICTION,84.0,BEAR_REJECTION_PENDING,50.06,51.76,44.09,,58,3.52,HOSTILE,49.97,LIMIT,5,MINOR,2026-06-09,2026-06-09T05:29:58.964608
BIRK,SHORT,CONVICTION,83.9,BEAR_REJECTION_PENDING,43.99,45.17,41.63,38.1,84,1.99,HOSTILE,43.8,LIMIT,5,COMPRESSION,2026-06-09,2026-06-09T05:28:39.696228
XNDU,SHORT,CONVICTION,83.5,BEAR_REJECTION_PENDING,13.52,14.43,12.09,,109,1.55,HOSTILE,13.25,LIMIT,5,CONVICTION,2026-06-09,2026-06-09T05:32:29.201227
NVDA,SHORT,CONVICTION,83.0,BEAR_REJECTION_PENDING,214.49,224.17,199.89,190.84,10,1.51,HOSTILE,210.28,LIMIT,5,CONVICTION,2026-06-09,2026-06-09T05:23:49.363251
OCFC,SHORT,CONVICTION,83.0,BEAR_REJECTION_PENDING,18.44,18.88,16.45,15.54,226,4.5,HOSTILE,18.08,LIMIT,5,COMPRESSION,2026-06-09,2026-06-09T05:28:41.762362
GLIBK,SHORT,CONVICTION,83.0,BEAR_REJECTION_PENDING,21.19,21.67,20.13,,207,2.2,HOSTILE,20.77,LIMIT,5,COMPRESSION,2026-06-09,2026-06-09T05:29:07.890117
ETSY,SHORT,CONVICTION,83.0,BEAR_REJECTION_PENDING,70.02,75.15,59.21,,19,2.11,HOSTILE,68.65,LIMIT,5,CONVICTION,2026-06-09,2026-06-09T05:29:21.568303
