ticker,side,score,gap_tier,borrow_risk,float_m,sector_label,lifecycle_phase,entry,stop,target,last_px,high,low,volume,chg_short_pct,outcome,result_r,stop_adjusted,pm_gap_down_pct,rel_vol,checked_at,scan_date
SKYQ,Short,84.258,IN_BAND,HIGH (low-priced low-float � verify locate before entering),4.79,,SHORT_GENESIS,1.65,1.6665,1.617,1.75,1.79,1.56,7037749,-6.06,STOPPED,-1.0,True,12.64,38.45,2026-06-08_1905,2026-06-08
CLIK,Short,79.4234,STRETCHED,HIGH (low-priced low-float � verify locate before entering),3.26,,SHORT_GENESIS,1.7,1.717,1.666,1.84,3.28,1.71,39022054,-8.24,STOPPED,-1.0,True,17.06,17.41,2026-06-08_1905,2026-06-08
