ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
GDYN,HIGH_PRIORITY_PRE_TRIGGER,100.0,97.0,97.0,PRE_TRIGGER_COIL,7.7,1h,log_regression,AT_LOWER,0.162,16,6.89,7.2,weekly,6.49,100.0,nearest_support_gap_hi,7.67,True,True,0.39,0.39,7.01,7.01,2.21,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 7.01% from recent high | pre-trigger coil near reload/reclaim level | coiled/controlled short-term momentum,overhead_gap_too_close
DRTS,EARLY_STRUCTURAL_MATCH,92.2,70.0,70.0,TOO_EARLY_OR_LOOSE,14.51,daily,log_regression,MID,0.542,24,8.51,9.75,daily,32.8,100.0,nearest_support_gap_hi,14.47,True,False,0.28,0.28,6.13,6.13,2.27,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 6.13% from recent high | coiled/controlled short-term momentum,too_early_or_loose_for_trigger | overhead_gap_too_close
