ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
ZS,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,168.18,159.77,188.97,,11,2.47,161.94000244140625,165.6199951171875,159.1999969482422,4143200.0,-3.71,STOPPED,-1.0,FAVORABLE,MARKET,20,CONVICTION,2026-09-15_1731,2026-09-08
SOXS,LONG,CONVICTION,99.8,BULL_BOUNCE_PENDING,45.46,43.19,49.56,52.22,43,1.8,44.08000183105469,44.83000183105469,42.5099983215332,56664100.0,-3.04,STOPPED,-1.0,FAVORABLE,MARKET,20,CONVICTION,2026-09-15_1731,2026-09-08
MSFU,LONG,CONVICTION,99.6,BULL_BOUNCE_PENDING,37.49,35.62,42.19,,53,2.51,37.060001373291016,37.2400016784668,36.5099983215332,2292500.0,-1.15,CLOSED_LOSS,-0.23,FAVORABLE,MARKET,20,VACUUM,2026-09-15_1731,2026-09-08
LCID,LONG,CONVICTION,98.0,BULL_BOUNCE_PENDING,4.61,4.38,4.98,,433,1.6,4.630000114440918,4.789999961853027,4.590000152587891,7923800.0,0.43,CLOSED,0.09,FAVORABLE,MARKET,14,COMPRESSION,2026-09-15_1731,2026-09-08
ZM,LONG,CONVICTION,97.1,BULL_BOUNCE_PENDING,100.49,95.38,108.34,,19,1.54,96.44000244140625,99.81999969482422,95.54000091552734,2471800.0,-4.03,CLOSED_LOSS,-0.79,FAVORABLE,MARKET,20,CONVICTION,2026-09-15_1731,2026-09-08
ARKG,LONG,CONVICTION,96.8,BULL_BOUNCE_PENDING,46.85,43.25,49.19,,27,0.65,46.849998474121094,47.415000915527344,45.93899917602539,2134400.0,-0.0,CLOSED_LOSS,-0.0,FAVORABLE,MARKET,20,COMPRESSION,2026-09-15_1731,2026-09-08
BLSH,LONG,CONVICTION,96.8,BULL_BOUNCE_PENDING,35.27,32.48,39.46,,35,1.5,35.529998779296875,35.970001220703125,34.56999969482422,1197100.0,0.74,CLOSED,0.09,FAVORABLE,MARKET,16,CONVICTION,2026-09-15_1731,2026-09-08
FISV,LONG,CONVICTION,96.7,BULL_BOUNCE_PENDING,52.8,48.8,59.55,,25,1.69,50.86000061035156,52.619998931884766,50.43000030517578,16660200.0,-3.68,CLOSED_LOSS,-0.48,FAVORABLE,MARKET,18,COMPRESSION,2026-09-15_1731,2026-09-08
AMIX,LONG,CONVICTION,96.7,BULL_BOUNCE_PENDING,4.56,4.33,5.2,5.2,438,2.81,4.579999923706055,4.75,4.46999979019165,78500.0,0.44,CLOSED,0.09,FAVORABLE,MARKET,20,COMPRESSION,2026-09-15_1731,2026-09-08
ETON,LONG,CONVICTION,96.0,BULL_BOUNCE_PENDING,58.44,55.52,63.37,65.32,34,1.69,59.349998474121094,59.97999954223633,56.11000061035156,396300.0,1.56,CLOSED,0.31,FAVORABLE,MARKET,20,COMPRESSION,2026-09-15_1731,2026-09-08
HODU,LONG,CONVICTION,96.0,BULL_BOUNCE_PENDING,15.47,14.7,16.66,,129,1.54,14.899999618530273,16.8799991607666,14.899999618530273,143900.0,-3.68,TARGET_HIT,1.5,FAVORABLE,MARKET,19,MINOR,2026-09-15_1731,2026-09-08
MANE,LONG,CONVICTION,95.9,BULL_BOUNCE_PENDING,98.51,91.08,111.28,,13,1.72,103.83000183105469,104.2300033569336,98.16999816894531,712800.0,5.4,CLOSED,0.72,FAVORABLE,MARKET,20,CONVICTION,2026-09-15_1731,2026-09-08
MDB,LONG,CONVICTION,95.0,BULL_BOUNCE_PENDING,366.06,335.34,413.24,,3,1.54,356.0,364.1700134277344,354.1099853515625,2487500.0,-2.75,CLOSED_LOSS,-0.33,FAVORABLE,MARKET,20,CONVICTION,2026-09-15_1731,2026-09-08
CRCG,LONG,CONVICTION,94.9,BULL_BOUNCE_PENDING,18.37,17.45,20.91,,108,2.77,17.15999984741211,18.8700008392334,17.020000457763672,2773400.0,-6.59,STOPPED,-1.0,FAVORABLE,MARKET,14,CONVICTION,2026-09-15_1731,2026-09-08
