ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
MRVL,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,279.52,265.54,301.65,317.63,7,1.58,CHOP,279.52,MARKET,5,CONVICTION,2026-06-04,2026-06-04T05:13:58.757424
MX,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,8.51,8.08,9.71,,235,2.82,CHOP,8.51,MARKET,5,MINOR,2026-06-04,2026-06-04T05:14:31.824868
SDOT,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,6.33,6.01,7.19,,315,2.72,CHOP,6.33,MARKET,5,MINOR,2026-06-04,2026-06-04T05:15:49.431932
JAN,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,24.65,23.42,26.5,28.18,81,1.5,CHOP,24.65,MARKET,5,CONVICTION,2026-06-04,2026-06-04T05:18:49.573061
PVH,LONG,CONVICTION,95.4,BULL_BOUNCE_PENDING,76.5,69.41,80.33,,14,0.54,CHOP,76.5,MARKET,5,COMPRESSION,2026-06-04,2026-06-04T05:17:07.500150
RARE,SHORT,CONVICTION,95.0,BEAR_REJECTION_PENDING,23.0,24.15,19.98,,86,2.63,CHOP,23.0,MARKET,5,CONVICTION,2026-06-04,2026-06-04T05:16:54.956743
ULTA,SHORT,CONVICTION,92.9,BEAR_REJECTION_PENDING,471.26,497.34,409.97,410.62,3,2.35,CHOP,471.258,MARKET,5,CONVICTION,2026-06-04,2026-06-04T05:20:03.458698
VSH,LONG,CONVICTION,92.0,BULL_BOUNCE_PENDING,60.35,55.71,63.37,,21,0.65,CHOP,60.35,MARKET,5,MINOR,2026-06-04,2026-06-04T05:14:28.580541
CELC,LONG,CONVICTION,91.3,BULL_BOUNCE_PENDING,87.26,82.9,95.0,,22,1.77,CHOP,87.26,MARKET,5,CONVICTION,2026-06-04,2026-06-04T05:19:05.569945
AMSC,LONG,CONVICTION,89.9,BULL_BOUNCE_PENDING,44.77,41.41,51.0,,29,1.86,CHOP,45.68,LIMIT,5,CONVICTION,2026-06-04,2026-06-04T05:22:14.182515
OUST,LONG,CONVICTION,89.0,BULL_BOUNCE_PENDING,46.12,41.81,48.43,,23,0.54,CHOP,41.41,STOP,5,MINOR,2026-06-04,2026-06-04T05:20:33.225179
PENG,LONG,CONVICTION,88.7,BULL_BOUNCE_PENDING,72.04,66.66,75.64,,18,0.67,CHOP,65.0,STOP,5,MINOR,2026-06-04,2026-06-04T05:16:59.744420
BB,LONG,CONVICTION,88.5,BULL_BOUNCE_PENDING,10.74,10.04,11.28,,143,0.77,CHOP,8.95,STOP,5,COMPRESSION,2026-06-04,2026-06-04T05:14:04.809530
ALGM,LONG,CONVICTION,87.8,BULL_BOUNCE_PENDING,54.15,51.05,56.86,,32,0.87,CHOP,52.02,STOP,5,MINOR,2026-06-04,2026-06-04T05:15:01.520401
AEHR,LONG,CONVICTION,87.4,BULL_BOUNCE_PENDING,121.92,110.72,128.02,,8,0.54,CHOP,106.28,STOP,5,MINOR,2026-06-04,2026-06-04T05:15:02.674383
RAMP,LONG,CONVICTION,87.3,BULL_BOUNCE_PENDING,37.62,36.72,39.5,,110,2.08,CHOP,37.4,STOP,5,MINOR,2026-06-04,2026-06-04T05:17:50.764960
FPS,LONG,CONVICTION,85.0,BULL_BOUNCE_PENDING,60.29,55.95,63.3,,23,0.69,CHOP,56.05,STOP,5,MINOR,2026-06-04,2026-06-04T05:16:20.454899
SEDG,LONG,CONVICTION,85.0,BULL_BOUNCE_PENDING,78.31,70.48,82.23,,12,0.5,CHOP,71.47,STOP,5,MINOR,2026-06-04,2026-06-04T05:20:49.720895
NNE,LONG,CONVICTION,83.8,BULL_BOUNCE_PENDING,29.94,27.12,31.44,,35,0.53,CHOP,25.3226,STOP,5,COMPRESSION,2026-06-04,2026-06-04T05:22:58.378717
LASE,LONG,CONVICTION,83.0,BULL_BOUNCE_PENDING,4.49,4.17,4.71,,317,0.71,CHOP,2.91,STOP,5,MINOR,2026-06-04,2026-06-04T05:14:01.801267
VOYG,LONG,CONVICTION,82.8,BULL_BOUNCE_PENDING,44.02,39.37,51.57,,21,1.62,CHOP,44.92,LIMIT,5,MINOR,2026-06-04,2026-06-04T05:22:27.917459
MLYS,SHORT,CONVICTION,82.1,BEAR_REJECTION_PENDING,25.04,28.99,23.79,,25,0.32,CHOP,24.5481,LIMIT,5,CONVICTION,2026-06-04,2026-06-04T05:23:08.830950
FOXX,LONG,CONVICTION,81.1,BULL_BOUNCE_PENDING,5.02,4.17,5.27,,118,0.3,CHOP,5.12,LIMIT,5,MINOR,2026-06-04,2026-06-04T05:13:33.831091
WLDN,SHORT,CONVICTION,81.0,BEAR_REJECTION_PENDING,98.94,118.02,93.99,,5,0.26,CHOP,97.0,LIMIT,4,CONVICTION,2026-06-04,2026-06-04T05:15:41.098263
KXIAY,LONG,CONVICTION,80.9,BULL_BOUNCE_PENDING,52.6,48.95,55.23,,27,0.72,CHOP,51.0,STOP,4,MINOR,2026-06-04,2026-06-04T05:14:54.162696
PGY,SHORT,CONVICTION,80.6,BEAR_REJECTION_PENDING,14.18,17.53,13.47,,29,0.21,CHOP,13.9,LIMIT,5,CONVICTION,2026-06-04,2026-06-04T05:22:22.932633
PMI,LONG,CONVICTION,80.5,BULL_BOUNCE_PENDING,0.37,0.32,0.39,,1934,0.36,CHOP,0.2773,STOP,5,MINOR,2026-06-04,2026-06-04T05:14:09.909848
INTC,LONG,CONVICTION,80.3,BULL_BOUNCE_PENDING,104.92,97.21,120.19,,12,1.98,CHOP,107.06,LIMIT,5,CONVICTION,2026-06-04,2026-06-04T05:13:54.802247
RZLT,LONG,CONVICTION,79.2,BULL_BOUNCE_PENDING,4.62,4.33,4.85,,346,0.8,CHOP,4.57,STOP,2,MINOR,2026-06-04,2026-06-04T05:15:59.414094
CARG,LONG,CONVICTION,79.0,BULL_BOUNCE_PENDING,26.7,22.29,28.04,,22,0.3,CHOP,27.25,LIMIT,5,COMPRESSION,2026-06-04,2026-06-04T05:20:26.981952
HUBC,LONG,CONVICTION,78.6,BULL_BOUNCE_PENDING,0.82,0.67,0.86,,647,0.27,CHOP,0.2875,STOP,1,MINOR,2026-06-04,2026-06-04T05:14:13.708157
HUBS,LONG,CONVICTION,78.4,BULL_BOUNCE_PENDING,235.68,219.53,247.46,,6,0.73,CHOP,222.92,STOP,5,CONVICTION,2026-06-04,2026-06-04T05:21:48.801053
ORIC,LONG,CONVICTION,77.1,BULL_BOUNCE_PENDING,7.55,5.94,7.92,,62,0.23,CHOP,7.7,LIMIT,5,COMPRESSION,2026-06-04,2026-06-04T05:17:31.067828
BLZE,LONG,CONVICTION,77.0,BULL_BOUNCE_PENDING,8.81,8.21,9.25,,167,0.74,CHOP,7.55,STOP,5,COMPRESSION,2026-06-04,2026-06-04T05:22:52.006021
UMAC,LONG,CONVICTION,77.0,BULL_BOUNCE_PENDING,27.15,18.74,28.5,,11,0.16,CHOP,27.7,LIMIT,5,MINOR,2026-06-04,2026-06-04T05:22:56.737733
GTLS,SHORT,CONVICTION,76.8,BEAR_REJECTION_PENDING,208.1,210.35,201.76,198.8,44,2.82,CHOP,207.15,LIMIT,5,VACUUM,2026-06-04,2026-06-04T05:17:37.224205
NVTS,LONG,CONVICTION,76.7,BULL_BOUNCE_PENDING,34.2,30.62,35.91,,27,0.48,CHOP,28.3364,STOP,5,MINOR,2026-06-04,2026-06-04T05:14:14.843487
CRBU,LONG,CONVICTION,76.5,BULL_BOUNCE_CONFIRMED,2.07,1.84,2.17,,430,0.45,CHOP,2.07,LIMIT,5,COMPRESSION,2026-06-04,2026-06-04T05:23:00.705051
EYE,LONG,CONVICTION,76.4,BULL_BOUNCE_PENDING,16.35,13.26,17.16,,32,0.27,CHOP,16.68,LIMIT,5,CONVICTION,2026-06-04,2026-06-04T05:17:40.732928
BRUN,LONG,CONVICTION,76.3,BULL_BOUNCE_PENDING,42.04,36.89,44.14,,19,0.41,CHOP,34.5,STOP,5,MINOR,2026-06-04,2026-06-04T05:14:48.604122
THO,LONG,CONVICTION,76.3,BULL_BOUNCE_PENDING,80.49,76.97,88.9,88.9,28,2.39,CHOP,79.75,STOP,5,CONVICTION,2026-06-04,2026-06-04T05:15:15.178084
IPGP,LONG,CONVICTION,76.3,BULL_BOUNCE_PENDING,135.13,128.46,141.89,,15,1.01,CHOP,120.0,STOP,5,MINOR,2026-06-04,2026-06-04T05:17:00.861637
AMKR,LONG,CONVICTION,76.3,BULL_BOUNCE_PENDING,79.58,74.42,83.56,,19,0.77,CHOP,70.98,STOP,5,CONVICTION,2026-06-04,2026-06-04T05:16:59.405796
HGV,LONG,CONVICTION,76.2,BULL_BOUNCE_PENDING,52.06,50.08,54.66,,50,1.32,CHOP,49.92,STOP,5,COMPRESSION,2026-06-04,2026-06-04T05:19:11.482711
