ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
BLZE,EARLY_STRUCTURAL_MATCH,91.6,92.0,92.0,TOO_EARLY_OR_LOOSE,18.944,daily,log_regression,MID,0.512,11,12.63,13.47,daily,28.9,98.33,nearest_support_gap_hi,18.64,True,True,1.6,1.63,26.64,26.64,2.59,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | room back to recent high | coiled/controlled short-term momentum,too_early_or_loose_for_trigger
CELH,EARLY_STRUCTURAL_MATCH,61.1,46.0,46.0,TOO_EARLY_OR_LOOSE,27.7792,5m,log_regression,MID,0.628,2,22.74,24.085,daily,13.3,95.38,upper,29.39,True,False,-5.8,-5.48,34.63,34.63,6.41,OPTIONS_MISSING,ascending channel/control | some bullish shelf support | high-genesis parent shelf | room back to recent high | coiled/controlled short-term momentum,mostly_low_timeframe_channel | mid_high_channel_location | too_early_or_loose_for_trigger
