ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
ABT,100.96,104.22,101.02,101.07,BELOW_PDH,BELOW_PDL,True,101.3,100.09,0.719,OR_TOP_THIRD,0.503,False,False,0.503,2.81,38,NEUTRAL,68,CONTINUATION_SHORT
ADTX,0.0046,0.0051,0.0044,0.0045,BELOW_PDH,ABOVE_PDL,True,0.0049,0.0045,0.25,OR_BOTTOM_THIRD,0.25,False,False,0.25,0.82,58,RELOAD_ZONE,50,NEUTRAL
AGEN,8.55,8.6,8.2,8.5,REJECTED_PDH,ABOVE_PDL,True,8.68,8.4,0.536,OR_MIDDLE,0.536,False,False,0.536,2.27,38,AVOID_LONG,62,NEUTRAL
AHMA,1.36,1.45,1.32,1.35,REJECTED_PDH,ABOVE_PDL,True,1.3701,1.335,0.712,OR_TOP_THIRD,0.217,False,False,0.217,0.95,38,AVOID_LONG,68,NEUTRAL
AIM,0.1905,0.2084,0.202,0.2033,BELOW_PDH,BELOW_PDL,True,0.2022,0.1936,0.0,BELOW_ORL,0.209,False,True,0.209,1.27,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
AMKR,53.799,53.03,51.5516,52.69,ABOVE_PDH,ABOVE_PDL,True,54.3,52.81,0.664,OR_TOP_THIRD,0.664,False,False,0.664,2.43,62,CONTINUATION_LONG,48,NEUTRAL
AMPG,3.3317,3.46,3.365,3.44,REJECTED_PDH,BELOW_PDL,True,3.5,3.39,0.0,BELOW_ORL,0.0,False,False,0.0,2.19,6,AVOID_LONG,96,AVOID_SHORT_CHASE
ARES,122.01,121.35,116.3,120.11,ABOVE_PDH,ABOVE_PDL,True,124.0223,120.02,0.497,OR_MIDDLE,0.54,False,False,0.54,4.1,62,CONTINUATION_LONG,42,NEUTRAL
AVTR,15.25,15.43,14.67,15.38,BELOW_PDH,ABOVE_PDL,True,15.355,15.075,0.625,OR_MIDDLE,0.614,False,False,0.614,3.49,50,NEUTRAL,50,NEUTRAL
BAX,23.37,23.76,23.2,23.48,BELOW_PDH,RECLAIMED_PDL,True,23.64,23.2,0.386,OR_MIDDLE,0.337,False,False,0.337,3.87,62,NEUTRAL,42,AVOID_SHORT
BEEM,1.1919,1.23,1.19,1.21,BELOW_PDH,RECLAIMED_PDL,True,1.2199,1.195,0.0,BELOW_ORL,0.064,False,False,0.064,1.15,42,AVOID_LONG,64,AVOID_SHORT_CHASE
BMNR,27.55,28.33,27.15,28.03,REJECTED_PDH,RECLAIMED_PDL,True,28.39,27.19,0.3,OR_BOTTOM_THIRD,0.429,False,True,0.429,1.03,50,AVOID_LONG,72,FIRST_RALLY_SHORT_ZONE
BMY,62.9024,61.59,60.595,61.5,ABOVE_PDH,ABOVE_PDL,True,62.07,61.395,1.0,ABOVE_ORH,0.995,False,False,0.995,2.37,84,AVOID_LONG_CHASE,26,AVOID_SHORT
BSY,31.44,32.8,31.715,31.9,BELOW_PDH,BELOW_PDL,True,32.18,31.66,0.0,BELOW_ORL,0.075,False,False,0.075,3.59,18,AVOID_LONG,84,AVOID_SHORT_CHASE
BTE,4.55,4.715,4.555,4.59,BELOW_PDH,BELOW_PDL,True,4.54,4.47,1.0,ABOVE_ORH,0.639,False,False,0.639,1.94,48,CONTINUATION_LONG,54,AVOID_SHORT
BULL,7.22,7.66,7.21,7.26,BELOW_PDH,RECLAIMED_PDL,True,7.29,7.14,0.533,OR_MIDDLE,0.39,False,False,0.39,2.3,62,NEUTRAL,42,AVOID_SHORT
BYAH,2.75,2.9,2.5401,2.87,REJECTED_PDH,RECLAIMED_PDL,True,3.3,2.43,0.368,OR_MIDDLE,0.368,False,False,0.368,0.41,50,AVOID_LONG,54,AVOID_SHORT
CADL,11.07,11.59,10.85,11.55,BELOW_PDH,ABOVE_PDL,True,11.55,11.07,0.0,OR_BOTTOM_THIRD,0.111,False,False,0.111,1.91,50,RELOAD_ZONE,62,AVOID_SHORT_CHASE
CAL,12.52,12.55,12.22,12.49,REJECTED_PDH,ABOVE_PDL,True,12.62,12.24,0.737,OR_TOP_THIRD,0.571,True,False,0.571,2.66,56,PULLBACK_BUY_ZONE,60,NEUTRAL
CAST,1.19,1.32,1.21,1.24,BELOW_PDH,BELOW_PDL,True,1.27,1.21,0.0,BELOW_ORL,0.111,False,True,0.111,1.43,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
CCC,6.9,6.965,6.57,6.87,REJECTED_PDH,ABOVE_PDL,True,6.975,6.79,0.595,OR_MIDDLE,0.517,True,False,0.517,2.52,56,PULLBACK_BUY_ZONE,54,NEUTRAL
