ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
SHOP,BULL_BOUNCE_PENDING,LONG,76.5,154.03,141.85,161.73,,8,0.63,FAVORABLE,3.93,144.1,BELOW,-0.2091,182.19,0.032,3.2% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 11.5, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_hot"": 8.0, ""float_rot_quiet"": -2.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0, ""breakout_follow_promotion"": 0.0}","BUY-STOP: tape already cleared the $141.66 anchor - enter on strength above today's high, no pullback | only 1.6% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | hot volume 3.9x avg | breakout volume surge — real demand active | SPY FAVORABLE | BREAKOUT_FOLLOW: open $150.00 cleared anchor $141.66, 3/4 strength, regime FAVORABLE — buy-stop $154.03, 1.5xATR stop","BUY-STOP @ $154.03 (above today's high $153.88). Stop $141.85 (1.5xATR). Score 76, strength=3/4, regime=FAVORABLE. BREAKOUT_FOLLOW.",2026-08-06T05:01:44
CELH,BULL_BOUNCE_PENDING,LONG,72.8,30.23,28.21,33.71,,49,1.73,FAVORABLE,1.56,29.95,DEEP_BELOW,-0.5512,66.74,0.0498,5.0% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 12.8, ""far_pullback"": 4.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""float_rot_quiet"": -2.0, ""sector_bottom_quartile"": -3.0, ""regime_favorable"": 5.0, ""breakout_follow_promotion"": 0.0}","BUY-STOP: tape already cleared the $27.41 anchor - enter on strength above today's high, no pullback | 8.1% below — far pullback, patience required but edge is real (52% WR) | OBV rising — accumulation underneath | CONS_STAPL WEAK (WEAK) — sector headwind | SPY FAVORABLE | BREAKOUT_FOLLOW: open $30.12 cleared anchor $27.41, 2/4 strength, regime FAVORABLE — buy-stop $30.23, 1.5xATR stop","BUY-STOP @ $30.23 (above today's high $30.20). Stop $28.21 (1.5xATR). Score 73, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW.",2026-08-06T05:01:44
BLMN,BULL_BOUNCE,LONG,74.0,11.94,11.3,13.25,,156,2.05,FAVORABLE,5.17,11.94,NEAR_HIGH,-0.0546,12.63,0.1255,12.6% (active),RISING,False,"{""ascending_channel"": 18.0, ""at_lower_rail"": 14.0, ""anchor_eligible"": 12.0, ""multiple_touches"": 16.0, ""obv_rising"": 6.0, ""rel_vol_normal+"": 3.0, ""regime_favorable"": 5.0}",ASC channel detected on 5m (score 100) | price at lower rail ($11.79) | anchor: 1m 12tk @ $11.89 | 6 prior bull-rail touches | OBV rising — accumulation underneath | SPY FAVORABLE,"Channel: 5m ASC, rails $11.79-$12.38",2026-08-06T05:01:45
BLMN,BULL_BOUNCE_PENDING,LONG,73.8,12.64,11.79,13.27,,117,0.74,FAVORABLE,5.17,11.94,NEAR_HIGH,-0.0546,12.63,0.1255,12.6% (active),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 6.8, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_hot"": 8.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0, ""breakout_follow_promotion"": 0.0}","BUY-STOP: tape already cleared the $11.89 anchor - enter on strength above today's high, no pullback | only 0.1% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | hot volume 5.2x avg | breakout volume surge — real demand active | SPY FAVORABLE | BREAKOUT_FOLLOW: open $12.12 cleared anchor $11.89, 3/4 strength, regime FAVORABLE — buy-stop $12.64, 1.5xATR stop","BUY-STOP @ $12.64 (above today's high $12.63). Stop $11.79 (1.5xATR). Score 74, strength=3/4, regime=FAVORABLE. BREAKOUT_FOLLOW.",2026-08-06T05:01:45
DDD,BULL_BOUNCE_PENDING,LONG,84.0,3.86,3.47,4.05,,255,0.49,FAVORABLE,2.96,3.576,BELOW,-0.132,4.12,0.0587,5.9% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 15.0, ""far_pullback"": 4.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""float_rot_quiet"": -2.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0, ""breakout_follow_promotion"": 0.0}","BUY-STOP: tape already cleared the $3.07 anchor - enter on strength above today's high, no pullback | 7.4% below — far pullback, patience required but edge is real (52% WR) | OBV rising — accumulation underneath | breakout volume surge — real demand active | SPY FAVORABLE | BREAKOUT_FOLLOW: open $3.41 cleared anchor $3.07, 3/4 strength, regime FAVORABLE — buy-stop $3.86, 1.5xATR stop","BUY-STOP @ $3.86 (above today's high $3.85). Stop $3.47 (1.5xATR). Score 84, strength=3/4, regime=FAVORABLE. BREAKOUT_FOLLOW.",2026-08-06T05:01:43
CHYM,BULL_BOUNCE_CONFIRMED,LONG,81.2,27.31,24.13,28.68,,31,0.43,FAVORABLE,1.71,27.31,BELOW,-0.1965,33.99,0.0248,2.5% (normal),RISING,False,"{""ascending_channel"": 14.0, ""confirmed_recovery"": 12.0, ""current_anchor_eligible"": 14.0, ""anchor_high_genesis_rank"": 3.2, ""multiple_touches"": 16.0, ""obv_rising"": 8.0, ""vol_normal+"": 4.0, ""regime_favorable"": 5.0, ""rejection_staircase"": 5.0}",ASC channel detected on 4h (score 78) | recovered 3.8% from recent low $26.30 | bounce at 1m 114tk @ $26.70 (VACUUM) | 5 prior bull-rail touches | OBV rising — accumulation underneath | SPY FAVORABLE | staircase: 1 prior distinct rejection(s) below — prev = 4h 25tk @ $24.38,"Channel: 4h ASC, rails $26.20-$27.94. Recent low $26.30 → now $27.31 (+3.8%)",2026-08-06T05:01:45
CHYM,BULL_BOUNCE_PENDING,LONG,75.8,26.76,26.0,28.32,,130,2.04,FAVORABLE,1.71,27.31,BELOW,-0.1965,33.99,0.0248,2.5% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 4.8, ""vacuum_tier"": 6.0, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $26.70 (1m 114tk VACUUM gap body) | only 0.2% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | SPY FAVORABLE",LIMIT BUY @ $26.76 (2% pullback cap; anchor at $26.70 too far). Stop $26.0. Anchor: 1m 114tk.,2026-08-06T05:01:45
CHYM,CHANNEL_RECLAIM_LONG,LONG,67.0,27.31,25.15,28.68,,46,0.63,FAVORABLE,1.71,27.31,BELOW,-0.1965,33.99,0.0248,2.5% (normal),RISING,False,"{""recent_breakdown"": 10.0, ""reclaim_in_progress"": 16.0, ""ascending_channel"": 10.0, ""anchor_held"": 12.0, ""obv_rising"": 8.0, ""rel_vol_strong"": 6.0, ""regime_favorable"": 5.0}",recent low $25.40 dipped below rail $26.20 | price $27.31 now back inside channel — reclaim attempt | ASC channel (4h) | anchor: 1m 114tk @ $26.70 held | OBV rising — accumulation underneath reclaim | relative volume 1.708x — conviction in reclaim | SPY FAVORABLE,"Channel: 4h ASC, breakdown reclaimed. Validated low $25.40 → now $27.31",2026-08-06T05:01:45
CLRO,BULL_BOUNCE_PENDING,LONG,79.1,6.58,6.31,7.13,7.3,380,2.11,FAVORABLE,9.81,6.71,DEEP_BELOW,-0.5933,16.5,3.195,319.5% (EXTREME — almost always reverts),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 6.1, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_hot"": 8.0, ""float_rot_parabolic"": 6.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $6.52 (5m 3tk MINOR gap body) | only 2.7% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | hot volume 9.8x avg | float rotation 3.19x — parabolic engagement | breakout volume surge — real demand active | SPY FAVORABLE",LIMIT BUY @ $6.58 (2% pullback cap; anchor at $6.52 too far). Stop $6.31. Anchor: 5m 3tk.,2026-08-06T05:01:44
EXK,BULL_BOUNCE,LONG,81.5,8.95,8.45,10.13,10.13,199,2.36,FAVORABLE,1.21,8.95,DEEP_BELOW,-0.4092,15.15,0.0278,2.8% (normal),FALLING,False,"{""ascending_channel"": 18.0, ""at_lower_rail"": 14.0, ""anchor_eligible"": 12.0, ""anchor_high_genesis_rank"": 7.5, ""multiple_touches"": 16.0, ""obv_rising"": 6.0, ""rel_vol_normal+"": 3.0, ""regime_favorable"": 5.0}",ASC channel detected on 5m (score 100) | price at lower rail ($8.92) | anchor: 30m 16tk @ $8.82 | 6 prior bull-rail touches | OBV rising — accumulation underneath | SPY FAVORABLE,"Channel: 5m ASC, rails $8.92-$9.02",2026-08-06T05:01:44
