ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
AGI,SHORT,13.4,11.28,34.45,31.47,33.0,32.2399,298821,16361,18.26,0.26,True,36.34,32.2399,32.5623,31.5951,310,99.94,59.1284,0.91,STRONG,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,2.0705,419.97,LOW
GFI,SHORT,11.32,9.46,36.47,34.23,36.47,34.95,306386,130699,2.34,0.32,True,38.6,34.95,35.2995,34.251,286,99.96,22.4864,0.91,STRONG,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,1.9061,894.42,LOW
BFLY,SHORT,4.16,1.91,9.17,8.53,8.89,8.73,657094,301618,2.18,0.31,True,8.9,8.73,8.8173,8.5554,1145,99.96,8.2014,0.934,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.6384,261.64,LOW
