ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news,_sector,_industry,_sector_label,_industry_label,_sector_strength,_industry_strength,_sector_ret_5d,_sector_pct,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_pr_sec,_score,regime,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_L1_notional,_L2_notional,_L3_notional,_cutoff,_stop_px,_t1_px,entry_mode,_L4_px,_L4_shares,_L4_rr,_cohort,_entry_policy
TRU,Long,PULLBACK,T2-LONG,85,70.35,63.9812,83.0876,,2.0,6.3688,70.35,3.1,APPROACH,2,2,"1d,4h",68.18,65.96,OPEN_ROAD,EXCITED,1.18,536390972.0,1.3,1.2,0.0,0.0,11.5,23.0,8.0,191.49,HIGH,0.02,67.295,67.0,67.59,0.9,PREMIUM,DISCOUNT,1307,2,371,3.7,C,,,,False,2.861071428571429,2.23,N/A,,TECH,,NEUTRAL,,0.32,,-5.28,0.32,0.5,0.667,0.0,0.333,0.32,1.0793,FAVORABLE,65.96,70.35,71.0535,50,15,14,8.66,2.0,1.7,3298.0,1055.25,994.75,10:30,63.9812,83.0876,PULLBACK_LIMIT,,,,MID,LIMIT
LKQ,Long,BOUNCE,T2-LONG,92,27.03,24.9581,31.1738,,2.0,2.0719,27.03,2.7,CLOSE,4,3,"1d,30m,4h",26.29,25.73,OPEN_ROAD,EXCITED,0.86,60550823.0,1.2,1.0,0.0,0.0,8.2,23.0,8.0,253.17,MEGA,0.01,26.665,26.75,26.58,-0.6,PREMIUM,DISCOUNT,136,1,76,6.3,D,,,,False,0.835814285714285,2.48,N/A,,CONS_DISC,,NEUTRAL,,0.44,,-2.19,0.44,0.5,0.333,0.333,0.0,0.44,0.982,FAVORABLE,25.73,27.03,27.3003,129,48,42,7.05,2.0,1.65,3319.17,1297.44,1146.61,10:30,24.9581,31.1738,PULLBACK_LIMIT,,,,MID,LIMIT
VSTS,Long,PULLBACK,T1-STRONG_LONG,100,14.42,13.0853,17.0894,,2.0,1.3347,14.42,4.0,APPROACH,5,4,"1d,1h,30m,4h",13.845,13.49,HIGHWAY,EXCITED,0.78,26942861.0,2.8,1.5,0.0,1.0,12.9,36.0,8.0,91.31,HIGH,0.05,13.725,13.74,13.71,-0.2,FLAT,FLAT,950,11,79,99.9,A,,,,True,0.5569285714285713,2.4,N/A,,INDUSTRIAL,,NEUTRAL,,0.6,,0.41,0.6,0.5,1.0,0.833,0.667,0.6,0.9467,FAVORABLE,13.49,14.42,14.5642,247,74,67,8.89,2.0,1.71,3332.03,1067.08,975.8,10:30,13.0853,17.0894,PULLBACK_LIMIT,,,,MID,LIMIT
PENN,Long,BOUNCE,T1-STRONG_LONG,100,21.88,19.7686,26.1028,,2.0,2.1114,21.88,1.4,CLOSE,11,7,"10m,15m,1d,1h,30m,4h,5m",21.57,20.38,HIGHWAY,EXCITED,1.71,1161863949.0,4.6,2.1,0.0,1.0,10.9,25.0,8.0,124.91,HIGH,0.16,21.3275,21.085,21.57,2.3,PREMIUM,DISCOUNT,1123,6,455,99.9,A,,,,False,0.9242857142857142,2.28,N/A,,CONS_DISC,,NEUTRAL,,0.44,,-2.19,0.44,0.5,0.0,0.833,1.0,0.44,0.532,FAVORABLE,20.38,21.88,22.0988,163,47,42,9.36,2.0,1.72,3321.94,1028.36,928.15,10:30,19.7686,26.1028,PULLBACK_LIMIT,,,,MID,LIMIT
