ticker,is_alumnus,chg_pct_full,chg_pct_intraday,open,close,high,low,volume,is_mover,picked,in_abook,in_momentum,in_recovery,in_short,which_panels,verdict
NCPL,false,0.0,1.96,1.02,1.04,1.4,1.02,22747900,false,false,false,false,false,false,,IGNORED
GRML,false,0.0,-35.45,17.335,11.19,17.99,10.29,53794500,false,false,false,false,false,false,,IGNORED
SRAD,false,0.0,-4.15,13.74,13.17,13.74,13.0,3366100,false,false,false,false,false,false,,IGNORED
GENB,false,0.0,-5.28,17.44,16.52,17.59,16.46,1424700,false,false,false,false,false,false,,IGNORED
OABI,false,0.0,-2.24,4.9,4.79,4.995,4.685,1050100,false,false,false,false,false,false,,IGNORED
GCTK,false,0.0,-8.97,2.23,2.03,2.27,1.998,27578700,false,true,false,true,false,false,MOMENTUM,PICKED-FLAT
WETO,false,0.0,-11.59,1.64,1.45,1.67,1.45,15541400,false,true,false,true,false,false,MOMENTUM,PICKED-FLAT
DCX,false,0.0,-17.98,0.089,0.073,0.089,0.072,31650200,false,false,false,false,false,false,,IGNORED
ATYR,false,0.0,4.17,0.36,0.375,0.38,0.35,1198100,false,false,false,false,false,false,,IGNORED
SPHL,false,0.0,5.78,2.18,2.306,2.57,2.18,35100,false,false,false,false,false,false,,IGNORED
TWG,false,0.0,-5.59,0.286,0.27,0.291,0.261,9233700,false,false,false,false,false,false,,IGNORED
SDEV,false,0.0,-6.67,1.2,1.12,1.28,1.1,1194100,false,false,false,false,false,false,,IGNORED
VRME,false,0.0,12.75,1.02,1.15,1.19,0.9705,10730900,false,true,false,true,false,false,MOMENTUM,PICKED-FLAT
RETO,false,0.0,-6.47,0.17,0.159,0.17,0.15,38336600,false,false,false,false,false,false,,IGNORED
ADBT,false,0.0,0.0,0.12,0.12,0.12,0.12,9793600,false,false,false,false,false,false,,IGNORED
INTC,false,0.0,-1.03,123.87,122.6,124.25,119.44,85621100,false,false,false,false,false,false,,IGNORED
VTGN,false,0.0,-5.13,0.39,0.37,0.55,0.34,574960000,false,false,false,false,false,false,,IGNORED
SLGB,false,0.0,3.04,0.296,0.305,0.313,0.282,19789000,false,false,false,false,false,false,,IGNORED
ZBAO,false,0.0,-3.0,0.1,0.097,0.106,0.095,24720400,false,false,false,false,false,false,,IGNORED
OBAI,false,0.0,-7.41,0.27,0.25,0.27,0.24,9177500,false,false,false,false,false,false,,IGNORED
CTNT,false,0.0,11.76,0.034,0.038,0.04,0.033,193135700,false,false,false,false,false,false,,IGNORED
BENF,false,0.0,-0.68,2.92,2.9,3.15,1.44,295021100,false,false,false,false,false,false,,IGNORED
ASAN,false,0.0,3.61,9.14,9.47,9.535,8.91,8549600,false,false,false,false,false,false,,IGNORED
PGEN,false,0.0,-6.42,7.95,7.44,8.01,7.19,5562500,false,false,false,false,false,false,,IGNORED
SWKS,false,0.0,1.37,90.21,91.45,92.8,89.4,5030600,false,false,false,false,false,false,,IGNORED
SG,false,0.0,0.78,7.65,7.71,7.78,7.4,3882200,false,false,false,false,false,false,,IGNORED
MMED,false,0.0,-2.98,21.17,20.54,21.26,20.37,2845300,false,false,false,false,false,false,,IGNORED
UROY,false,0.0,0.0,4.42,4.42,4.46,4.31,2795000,false,false,false,false,false,false,,IGNORED
DOCN,false,0.0,-2.53,144.88,141.21,146.595,138.27,2207100,false,false,false,false,false,false,,IGNORED
DK,false,0.0,-2.51,74.12,72.26,75.12,69.66,2152700,false,false,false,false,false,false,,IGNORED
HTFL,false,0.0,-4.57,49.66,47.39,50.7,46.78,2097900,false,false,false,false,false,false,,IGNORED
ANGX,false,0.0,-3.39,5.02,4.85,5.04,4.73,2042800,false,false,false,false,false,false,,IGNORED
VSTM,false,0.0,-2.27,8.37,8.18,8.4,7.85,1935600,false,false,false,false,false,false,,IGNORED
SEI,false,0.0,2.29,65.92,67.43,67.99,64.23,1828100,false,false,false,false,false,false,,IGNORED
AMLX,false,0.0,-6.92,32.88,30.605,33.02,30.53,1824800,false,false,false,false,false,false,,IGNORED
HNGE,false,0.0,-1.44,93.63,92.28,94.28,89.75,1702500,false,false,false,false,false,false,,IGNORED
LIFE,false,0.0,-6.33,36.2,33.91,37.49,33.07,1701300,false,false,false,false,false,false,,IGNORED
VIR,false,0.0,-3.06,11.44,11.09,11.53,10.85,1684800,false,false,false,false,false,false,,IGNORED
MRVI,false,0.0,-0.67,7.42,7.37,7.48,7.13,1549300,false,false,false,false,false,false,,IGNORED
GH,false,0.0,0.06,176.21,176.31,179.35,174.17,1431300,false,false,false,false,false,false,,IGNORED
OMER,false,0.0,0.44,20.65,20.74,20.97,20.43,1348300,false,false,false,false,false,false,,IGNORED
PARR,false,0.0,-3.53,79.79,76.97,80.72,75.09,1248100,false,false,false,false,false,false,,IGNORED
FROG,false,0.0,2.07,90.46,92.33,92.83,88.52,1242300,false,false,false,false,false,false,,IGNORED
CVI,false,0.0,-1.63,52.66,51.8,53.48,50.18,1230900,false,false,false,false,false,false,,IGNORED
XMTR,false,0.0,0.97,104.0,105.01,105.46,101.85,1224000,false,false,false,false,false,false,,IGNORED
TH,false,0.0,0.24,21.15,21.2,21.44,20.88,1223000,false,false,false,false,false,false,,IGNORED
ANF,false,0.0,-2.33,135.41,132.25,136.24,130.81,1094000,false,false,false,false,false,false,,IGNORED
VIA,false,0.0,4.34,28.31,29.54,30.255,27.905,1074900,false,false,false,false,false,false,,IGNORED
FTRE,false,0.0,-3.6,20.25,19.52,20.71,19.5,1067800,false,false,false,false,false,false,,IGNORED
WGS,false,0.0,-5.86,90.5,85.2,92.81,84.35,1045400,false,false,false,false,false,false,,IGNORED
MSTR,false,0.0,-3.01,167.23,162.2,169.5,161.84,21238100,false,false,false,false,false,false,,IGNORED
SENS,false,0.0,-0.65,10.04,9.975,10.06,9.73,839100,false,false,false,false,false,false,,IGNORED
BMNR,false,0.0,-2.56,28.18,27.46,28.555,27.3,36313200,false,false,false,false,false,false,,IGNORED
CORT,false,0.0,-3.74,117.33,112.94,118.79,112.05,809800,false,false,false,false,false,false,,IGNORED
NMAX,false,0.0,-1.8,11.1,10.9,11.155,10.66,754700,false,false,false,false,false,false,,IGNORED
GPRK,false,0.0,1.18,10.98,11.11,11.29,10.92,697800,false,false,false,false,false,false,,IGNORED
EMBC,false,0.0,-0.18,5.59,5.58,5.655,5.54,692100,false,false,false,false,false,false,,IGNORED
AGEN,false,0.0,-3.45,8.7,8.4,8.7,8.39,610000,false,false,false,false,false,false,,IGNORED
PI,false,0.0,-1.78,180.42,177.2,181.14,173.42,590300,false,false,false,false,false,false,,IGNORED
EFOR,false,0.0,1.84,32.55,33.15,33.65,32.0,576500,false,false,false,false,false,false,,IGNORED
GCT,false,0.0,-0.58,52.805,52.5,53.17,51.16,554600,false,false,false,false,false,false,,IGNORED
PLSE,false,0.0,-3.29,53.75,51.98,56.74,51.87,550600,false,false,false,false,false,false,,IGNORED
QLYS,false,0.0,0.33,184.19,184.79,186.64,180.23,523700,false,false,false,false,false,false,,IGNORED
OOMA,false,0.0,-1.65,22.42,22.05,22.51,21.739,482500,false,false,false,false,false,false,,IGNORED
PDFS,false,0.0,0.14,48.36,48.43,48.49,46.54,440600,false,false,false,false,false,false,,IGNORED
CRCL,false,0.0,-1.4,93.02,91.72,97.45,91.53,10945800,false,false,false,false,false,false,,IGNORED
NBIS,false,0.0,-3.64,235.16,226.61,236.569,226.39,11013400,false,false,false,false,false,false,,IGNORED
USDE,false,0.0,-2.65,13.22,12.87,13.74,12.56,2772600,false,false,false,false,false,false,,IGNORED
BLLN,false,0.0,-1.36,116.0,114.42,117.19,113.554,397700,false,false,false,false,false,false,,IGNORED
AMBQ,false,0.0,-1.9,70.47,69.13,71.92,67.455,365400,false,false,false,false,false,false,,IGNORED
PSIX,false,0.0,1.91,46.0,46.88,47.1,45.26,359400,false,false,false,false,false,false,,IGNORED
ALMR,false,0.0,-3.25,33.22,32.14,33.68,32.06,353100,false,false,false,false,false,false,,IGNORED
FTK,false,0.0,-1.3,30.83,30.43,31.29,29.53,351000,false,false,false,false,false,false,,IGNORED
