ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
VSTM,Long,T2-LONG,87,PULLBACK,5.43,5.36,6.36,6.15,6.14,5.67,679332249.0,13.26,NO_FILL,0.0,True,2026-04-14_1335,2026-04-14_0646
DLO,Long,T2-LONG,91,PULLBACK,12.99,12.95,13.95,13.65,13.99,13.43,0.0,5.08,NO_FILL,0.0,True,2026-04-14_1335,2026-04-14_0646
XNDU,Long,T1-STRONG_LONG,100,PULLBACK,12.55,11.49,15.25,14.6,16.3,12.29,0.0,16.33,TARGET_HIT,2.55,False,2026-04-14_1335,2026-04-14_0646
ALOY,Long,T1-STRONG_LONG,92,PULLBACK,12.13,12.08,16.57,12.4,13.75,11.77,1774702569.0,2.23,STOPPED,-1.0,True,2026-04-14_1335,2026-04-14_0646
EXPE,Long,T1-STRONG_LONG,100,PULLBACK,230.76,226.87,275.53,248.61,252.12,243.37,0.0,7.74,NO_FILL,0.0,True,2026-04-14_1335,2026-04-14_0646
HLNE,Long,T1-STRONG_LONG,100,PULLBACK,94.19,93.18,102.54,101.56,102.95,98.67,0.0,7.82,NO_FILL,0.0,True,2026-04-14_1335,2026-04-14_0646
MXL,Long,T1-STRONG_LONG,100,PULLBACK,19.95,19.86,22.84,21.46,21.63,20.87,0.0,7.57,NO_FILL,0.0,True,2026-04-14_1335,2026-04-14_0646
BNAI,Long,T1-STRONG_LONG,100,BREAKOUT,53.5,50.95,58.6,52.7,56.1385,51.42,643345743.0,-1.5,LOSING,-0.31,False,2026-04-14_1335,2026-04-14_0646
PWP,Long,T3-LONG_WATCH,66,PULLBACK,20.15,20.09,22.09,21.33,21.67,20.73,324683005.0,5.86,NO_FILL,0.0,True,2026-04-14_1335,2026-04-14_0646
MANE,Long,T1-STRONG_LONG,75,PULLBACK,67.23,67.08,76.96,74.99,75.95,69.47,471042581.0,11.54,NO_FILL,0.0,True,2026-04-14_1335,2026-04-14_0646
TSAT,Long,T1-STRONG_LONG,100,PULLBACK,44.73,43.59,50.43,45.24,47.9,43.84,0.0,1.14,WINNING,0.45,False,2026-04-14_1335,2026-04-14_0646
