ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
WTTR,EARLY_RECLAIM_TRIGGER,100.0,96.0,96.0,EARLY_RECLAIM_TRIGGER,21.61,daily,log_regression,MID,0.532,21,18.5,20.0,daily,7.45,100.0,nearest_support_gap_hi,21.06,True,True,2.55,2.61,14.71,14.71,2.82,OPTIONS_NOT_CHECKED,"ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 14.71% from recent high | just-triggered reclaim, still near shelf | room back to recent high",early_trigger_not_chase
NBIS,EARLY_STRUCTURAL_MATCH,100.0,77.0,77.0,TOO_EARLY_OR_LOOSE,265.73,daily,log_regression,AT_UPPER,0.76,19,193.23,226.0,daily,14.95,99.15,nearest_support_gap_hi,258.09,True,True,2.88,2.96,12.84,12.84,3.36,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 12.84% from recent high | room back to recent high | coiled/controlled short-term momentum,mid_high_channel_location | too_early_or_loose_for_trigger
