ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AEHL,3.57,BASING,0.0,0,5,5,4.53,3.77,77,daily,5.6,rel-vol 0.2x · regime CHOP,False,5,3.57,3.5164,4.53,1867,26.89,17.93,False
AIIO,4.5209,BASING,0.0,0,5,5,4.86,4.85,2,5m,7.28,rel-vol 0.9x · regime CHOP,True,6,4.5209,4.4531,4.86,1474,7.5,5.0,False
ALP,0.3134,BASING,0.0,0,5,5,0.3426,0.3418,1,5m,9.06,2 bear-built-above · rel-vol 1.6x · regime CHOP,False,5,0.3134,0.3087,0.3426,21272,9.32,6.21,False
AMZE,0.1339,BASING,0.0,0,4,4,0.1514,0.1467,1,1h,9.56,rel-vol 2.1x · regime CHOP,False,4,0.1339,0.1319,0.1514,49788,13.07,8.71,False
DGXX,7.51,BASING,0.0,0,5,5,8.46,8.37,10,daily,11.45,8 bear-built-above · rel-vol 1.2x · regime CHOP,False,5,7.51,7.3973,8.46,887,12.65,8.43,False
DXF,1.0455,BASING,0.0,0,5,5,1.0702,1.07,1,5m,2.34,rel-vol 0.2x · regime CHOP,False,5,1.0455,1.0298,1.0702,6376,2.36,1.58,False
EDBL,0.2603,BASING,0.0,0,3,3,0.2996,0.2962,1,1m,13.79,rel-vol 6.6x · regime CHOP,False,3,0.2603,0.2564,0.2996,25611,15.1,10.07,False
FIG,22.5,BASING,0.0,0,5,5,24.22,23.85,37,daily,6.0,8 bear-built-above · rel-vol 3.9x · regime CHOP,False,5,22.5,22.1625,24.22,296,7.64,5.1,False
GCTS,2.14,BASING,0.0,0,3,3,2.195,2.1901,1,15m,2.34,rel-vol 2.5x · regime CHOP,False,3,2.14,2.1079,2.195,3115,2.57,1.71,False
GDC,0.129,BASING,0.0,0,5,5,0.16,0.1474,2,weekly,14.26,2 bear-built-above · rel-vol 0.8x · regime CHOP,False,5,0.129,0.1271,0.16,51679,24.03,16.02,False
HCWB,1.0,BASING,0.0,0,3,3,1.03,1.02,2,5m,2.0,rel-vol 16.8x · regime CHOP,False,3,1.0,0.985,1.03,6666,3.0,2.0,False
INTC,109.8,BASING,0.0,0,5,5,129.44,124.36,508,daily,13.26,2 bear-built-above · rel-vol 0.9x · regime CHOP,False,5,109.8,108.153,129.44,60,17.89,11.92,False
