ticker,side,setups,rth_open,last_px,rth_high,rth_low,orb_high,orb_low,vwap,gap_pct,chg_pct_full,rth_vol,rel_vol,prev_close,est_entry,stop,target,shares,score,gap_tier,stop_source,stop_dist,atr_14,atr_ratio,atr_ok,float_m,float_rotation_pct,borrow_risk
RMSG,SHORT,FAILED-GAP-SHORT,1.7,1.5901,1.73,1.55,1.73,1.55,1.6391,28.79,20.46,2838864,48.67,1.32,1.5901,1.89,0.9903,333,980.79,STRETCHED,PM high,0.2999,0.4216,1.19,True,9.26,30.7,HIGH (low-priced low-float — verify locate before entering)
OSG,LONG,HOLDING-LONG,5.35,5.55,6.01,5.3,6.01,5.3,5.7007,26.78,31.52,797542,16.07,4.22,5.55,5.18,6.29,270,430.3516,STRETCHED,PM low,0.37,0.3403,1.81,True,45.01,1.8,N/A
CCRN,LONG,HOLDING-LONG,13.02,13.045,13.05,12.99,13.05,12.99,13.0134,28.78,29.03,945937,14.63,10.11,13.045,12.77,13.595,363,421.0328,STRETCHED,PM low,0.275,0.5236,0.88,True,32.2,2.9,N/A
FLNC,SHORT,FAILED-GAP-SHORT,19.205,16.81,20.285,16.382,20.285,16.382,18.1746,41.63,23.97,6524810,6.43,13.56,16.81,19.37,11.69,39,187.2948,EXTREME,PM high,2.56,1.3813,3.09,True,132.44,4.9,LOW
NNBR,SHORT,FAILED-GAP-SHORT,2.95,2.7699,2.99,2.63,2.99,2.63,2.8387,17.06,9.92,807830,10.41,2.52,2.7699,3.11,2.0897,294,124.3423,STRETCHED,PM high,0.3401,0.2511,2.26,True,50.19,1.6,MEDIUM
ASPN,LONG,HOLDING-LONG,4.67,5.545,5.5477,4.61,5.5477,4.61,5.2241,13.35,34.59,1055737,3.01,4.12,5.545,4.21,8.215,74,40.2106,IN_BAND,PM low,1.335,0.3475,6.4,True,82.83,1.3,N/A
INO,LONG,HOLDING-LONG,1.31,1.34,1.39,1.3,1.39,1.3,1.3468,5.65,8.06,1545697,6.79,1.24,1.34,1.25,1.52,1111,38.328,IN_BAND,PM low,0.09,0.0621,2.41,True,81.59,1.9,N/A
