ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
UPWK,BEAR_REJECTION_PENDING,SHORT,68.0,9.65,9.79,8.41,8.98,734,9.11,HOSTILE,1.35,9.49,DEEP_BELOW,-0.5845,22.84,0.034,3.4% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $9.65 (10m 5tk MINOR bear gap) | only 1.7% above current — close rally | SPY HOSTILE — short setup amplified | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $9.65 on rally (1.7% above current $9.49). Stop $9.79. Anchor: 10m 5tk bear.,2026-07-30T04:59:34
WAY,BEAR_REJECTION_PENDING,SHORT,78.4,23.51,24.64,20.0,20.66,88,3.1,HOSTILE,1.37,23.2,DEEP_BELOW,-0.4406,41.47,0.019,1.9% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 10.4, ""vacuum_tier"": 6.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $23.51 (5m 101tk VACUUM bear gap) | only 1.3% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (10m) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $23.51 on rally (1.3% above current $23.20). Stop $24.64. Anchor: 5m 101tk bear.,2026-07-30T04:59:34
GLOB,BEAR_REJECTION_PENDING,SHORT,62.0,38.17,38.82,35.16,33.17,152,4.6,HOSTILE,1.17,38.13,DEEP_BELOW,-0.5924,93.56,0.0521,5.2% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $38.17 (30m 33tk MINOR bear gap) | only 0.1% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $38.17 on rally (0.1% above current $38.13). Stop $38.82. Anchor: 30m 33tk bear.,2026-07-30T04:59:34
NET,BEAR_REJECTION_PENDING,SHORT,78.0,274.85,283.41,239.29,239.29,11,4.15,HOSTILE,1.11,273.78,NEAR_HIGH,-0.0592,291.0,0.0093,0.9% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""huge_anchor"": 14.0, ""high_genesis_rank"": 0.0, ""vacuum_tier"": 6.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $274.85 (45m 716tk VACUUM bear gap) | only 0.4% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (daily) — short fights rising structure | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $274.85 on rally (0.4% above current $273.78). Stop $283.41. Anchor: 45m 716tk bear.,2026-07-30T04:59:34
FBIN,BEAR_REJECTION_PENDING,SHORT,100.0,49.36,51.35,45.0,41.44,50,2.2,HOSTILE,1.56,48.67,BELOW,-0.2494,64.84,0.0304,3.0% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 13.6, ""conviction_tier"": 10.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $49.36 (daily 174tk CONVICTION bear gap) | only 1.4% above current — close rally | SPY HOSTILE — short setup amplified | OBV falling — distribution confirms short thesis,"LIMIT SHORT @ $49.36 on rally (1.4% above current $48.67). Stop $51.35. Anchor: daily 174tk bear. CONVICTION 100 — size may step up, still waiting for location.",2026-07-30T04:59:34
LILAK,BEAR_REJECTION_PENDING,SHORT,73.0,8.4,9.36,7.98,,104,0.44,HOSTILE,1.05,8.38,BLUE_SKY,-0.0042,8.41,0.0076,0.8% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""medium_anchor"": 6.0, ""high_genesis_rank"": 15.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $8.40 (daily 91tk COMPRESSION bear gap) | only 0.2% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (5m) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $8.40 on rally (0.2% above current $8.38). Stop $9.36. Anchor: daily 91tk bear.,2026-07-30T04:59:34
WIX,BEAR_REJECTION_PENDING,SHORT,60.1,61.22,62.18,52.92,56.84,104,8.69,HOSTILE,1.47,60.96,DEEP_BELOW,-0.6807,190.93,0.0448,4.5% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 8.1, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $61.22 (45m 49tk MINOR bear gap) | only 0.4% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (weekly) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $61.22 on rally (0.4% above current $60.96). Stop $62.18. Anchor: 45m 49tk bear.,2026-07-30T04:59:34
ARIS,BEAR_REJECTION_PENDING,SHORT,74.2,14.57,14.79,14.02,14.02,460,2.54,HOSTILE,1.34,14.43,DEEP_BELOW,-0.575,33.95,0.0089,0.9% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 12.2, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $14.57 (daily 10tk COMPRESSION bear gap) | only 1.0% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $14.57 on rally (1.0% above current $14.43). Stop $14.79. Anchor: daily 10tk bear.,2026-07-30T04:59:34
BIYA,BEAR_REJECTION_PENDING,SHORT,62.0,5.85,6.35,5.05,,201,1.62,HOSTILE,0.23,5.78,DEEP_BELOW,-0.9715,202.5,0.6895,68.9% (heavy — watch parabolic),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $5.85 (1m 5tk MINOR bear gap) | only 1.2% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $5.85 on rally (1.2% above current $5.78). Stop $6.35. Anchor: 1m 5tk bear.,2026-07-30T04:59:34
OMH,BEAR_REJECTION_PENDING,SHORT,62.0,0.12,0.21,0.11,,1085,0.06,HOSTILE,0.41,0.118,DEEP_BELOW,-0.9461,2.19,0.5802,58.0% (heavy — watch parabolic),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $0.12 (1m 1tk MINOR bear gap) | only 0.9% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $0.12 on rally (0.9% above current $0.12). Stop $0.21. Anchor: 1m 1tk bear.,2026-07-30T04:59:34
