ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
HNGE,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,88.29,daily,log_regression,AT_LOWER,0.328,21,75.2,76.11,weekly,13.8,97.12,nearest_support_gap_hi,87.75,True,True,0.61,0.62,8.17,8.17,2.98,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 8.17% from recent high | pre-trigger coil near reload/reclaim level | room back to recent high,
CELH,HIGH_PRIORITY_PRE_TRIGGER,100.0,94.0,94.0,PRE_TRIGGER_COIL,28.9499,15m,log_regression,MID,0.356,3,22.74,24.085,daily,16.8,97.18,nearest_support_gap_hi,28.825,True,True,0.43,0.43,29.19,29.19,8.81,OPTIONS_MISSING,ascending channel/control | low channel location before expansion | bullish shelf stack underneath | high-genesis parent shelf | pre-trigger coil near reload/reclaim level | room back to recent high | coiled/controlled short-term momentum,
