ticker,stage,stage_pct,conviction,today_vol_pct_of_avg,recent_8bar_green_count,recent_8bar_move_pct,first_consumption_recent,days_since_advance,rej_tf,rej_tf_weight,rej_ticks,rej_wicked,bounce_tf,bounce_ticks,bounce_wicked,oh_fresh_w,oh_wicked_w,oh_effective_w,oh_n_fresh,oh_n_wicked,top_overhead,rejection_dt,rejection_price,bounce_dt,snapshot_price,target,stop,rr,n_bearish_total,n_bearish_consumed,risk_climax,risk_vol_ratio,av20_volume,fresh_bull_5m_below,n_overhead_remaining
HUBC,BOUNCED_WAITING,0,0,29.4,1,-2.9,False,1.2,1d,20,821,True,1m,3,True,34769551,18097,34778599.5,178,6,1d.352500t | 1d.210000t | 1d.180000t,2026-06-04T06:45:00.000,4.772,2026-06-15T04:45:00.000,1.835,4.792,1.2575,5.12,23,0,False,0.3,11452268,0,184
HUBC,BOUNCED_WAITING,0,0,29.4,1,-2.9,False,1.2,1d,20,81,True,1m,3,True,34769551,18097,34778599.5,178,6,1d.352500t | 1d.210000t | 1d.180000t,2026-06-08T09:30:00.000,2.16,2026-06-15T04:45:00.000,1.835,3.01,1.2575,2.03,3,0,False,0.3,11452268,0,184
MASK,BOUNCED_WAITING,0,0,0.8,1,-2.6,False,4.2,1d,20,24,True,1m,2,False,37300,1848,38224.0,87,102,1d.175t | 1d.175t | 1d.125t,2026-06-02T06:00:00.000,5.06,2026-06-12T04:00:00.000,2.27,5.18,2.2156,53.45,45,0,False,0.01,12485239,0,189
HUBC,BOUNCED_WAITING,0,0,29.4,1,-2.9,False,1.2,4h,12,20,False,1m,3,True,34769551,18097,34778599.5,178,6,1d.352500t | 1d.210000t | 1d.180000t,2026-06-02T11:00:00.000,19.0,2026-06-15T04:45:00.000,1.835,19.8,1.2575,31.11,29,0,False,0.3,11452268,0,184
BATL,BOUNCED_WAITING,0,0,3.6,3,0.0,False,4.6,15m,5,50,True,1d,19,True,35105,2419,36314.5,124,31,1d.620t | 1d.147t | 1d.145t,2026-06-11T05:45:00.000,1.7,2026-06-11T19:30:00.000,1.25,1.81,1.1677,6.8,5,0,False,0.04,20105777,0,155
