ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
AAOI,128.1507,160.99,147.3492,154.89,BELOW_PDH,BELOW_PDL,True,151.4122,139.39,0.0,BELOW_ORL,0.0,False,False,0.0,1.46,18,AVOID_LONG,84,AVOID_SHORT_CHASE
AAOZ,10.3,8.4,6.94,7.58,ABOVE_PDH,ABOVE_PDL,True,9.1,7.94,1.0,ABOVE_ORH,1.0,False,False,1.0,0.47,72,AVOID_LONG_CHASE,34,AVOID_SHORT
AEM,186.1101,191.2499,186.55,188.78,BELOW_PDH,BELOW_PDL,True,189.69,185.7292,0.096,OR_BOTTOM_THIRD,0.294,False,True,0.294,1.85,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
AHMA,1.5,1.67,1.54,1.57,BELOW_PDH,BELOW_PDL,True,1.57,1.55,0.0,BELOW_ORL,0.111,False,True,,,18,AVOID_LONG,90,FIRST_RALLY_SHORT_ZONE
AIM,0.249,0.258,0.2262,0.243,BELOW_PDH,ABOVE_PDL,True,0.256,0.235,0.667,OR_TOP_THIRD,0.667,False,False,0.667,0.5,50,NEUTRAL,56,NEUTRAL
AMKR,54.0,62.23,59.5,61.3,BELOW_PDH,BELOW_PDL,True,59.1999,55.52,0.0,BELOW_ORL,0.033,False,False,0.033,2.14,18,AVOID_LONG,84,AVOID_SHORT_CHASE
AMPG,3.51,4.15,3.66,3.7,BELOW_PDH,BELOW_PDL,True,3.7199,3.53,0.0,BELOW_ORL,0.0,False,False,0.0,1.17,18,AVOID_LONG,84,AVOID_SHORT_CHASE
AXTI,80.1203,97.79,84.59,95.97,BELOW_PDH,BELOW_PDL,True,94.86,87.55,0.0,BELOW_ORL,0.0,False,False,0.0,0.79,26,AVOID_LONG,72,AVOID_SHORT_CHASE
BEEM,1.16,1.18,1.125,1.14,BELOW_PDH,RECLAIMED_PDL,True,1.15,1.08,1.0,ABOVE_ORH,0.889,False,False,0.889,1.28,84,AVOID_LONG_CHASE,26,AVOID_SHORT
BFLY,8.8374,9.1,8.63,9.02,REJECTED_PDH,ABOVE_PDL,True,9.42,9.0144,0.0,BELOW_ORL,0.143,False,False,0.143,1.82,18,AVOID_LONG,84,AVOID_SHORT_CHASE
BMNR,18.3,19.0,18.11,18.73,BELOW_PDH,ABOVE_PDL,True,18.9,18.26,0.062,OR_BOTTOM_THIRD,0.058,False,False,0.058,1.46,50,RELOAD_ZONE,62,AVOID_SHORT_CHASE
CAL,12.94,13.315,12.995,13.28,REJECTED_PDH,BELOW_PDL,True,13.34,13.08,0.0,BELOW_ORL,0.149,False,True,0.149,4.31,0,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
CALX,39.16,39.78,38.69,39.52,REJECTED_PDH,ABOVE_PDL,True,39.9,39.17,0.0,BELOW_ORL,0.327,False,False,0.327,4.64,26,AVOID_LONG,72,CONTINUATION_SHORT
CAPR,7.0999,7.59,6.59,7.45,REJECTED_PDH,ABOVE_PDL,True,8.29,7.0546,0.037,OR_BOTTOM_THIRD,0.22,False,False,0.22,0.98,46,AVOID_LONG,62,NEUTRAL
CAST,2.79,1.01,0.83,0.8598,ABOVE_PDH,ABOVE_PDL,True,0.96,0.8598,1.0,ABOVE_ORH,1.0,False,False,1.0,1.07,84,AVOID_LONG_CHASE,26,AVOID_SHORT
CCC,7.24,6.9,6.67,6.69,ABOVE_PDH,RECLAIMED_PDL,True,6.81,6.63,1.0,ABOVE_ORH,0.616,True,False,0.616,22.21,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
CCTG,0.681,0.7613,0.63,0.6653,BELOW_PDH,ABOVE_PDL,True,0.7099,0.6653,0.352,OR_MIDDLE,0.529,False,False,0.529,0.48,50,NEUTRAL,50,NEUTRAL
CHKP,131.75,132.0,126.94,127.01,REJECTED_PDH,ABOVE_PDL,True,130.87,127.6624,1.0,ABOVE_ORH,0.901,False,False,0.901,1.77,60,AVOID_LONG_CHASE,46,AVOID_SHORT
CMBT,17.49,17.54,17.29,17.37,REJECTED_PDH,RECLAIMED_PDL,True,17.4,17.16,1.0,ABOVE_ORH,0.786,True,False,0.786,2.25,90,PULLBACK_BUY_ZONE,30,AVOID_SHORT
CMPS,13.8996,13.8,13.2697,13.72,ABOVE_PDH,RECLAIMED_PDL,True,13.7416,13.4,1.0,ABOVE_ORH,0.871,True,False,0.871,1.55,100,PULLBACK_BUY_ZONE,10,AVOID_SHORT
CNM,45.45,46.13,45.08,45.34,BELOW_PDH,RECLAIMED_PDL,True,45.59,44.94,0.785,OR_TOP_THIRD,0.543,False,False,0.543,2.71,62,NEUTRAL,48,AVOID_SHORT
CNQ,49.7704,49.345,48.21,49.27,ABOVE_PDH,ABOVE_PDL,True,50.0,49.53,0.511,OR_MIDDLE,0.698,False,False,0.698,1.99,62,CONTINUATION_LONG,42,NEUTRAL
