ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
OSCR,EARLY_STRUCTURAL_MATCH,97.3,94.0,94.0,TOO_EARLY_OR_LOOSE,27.9,daily,log_regression,AT_LOWER,0.058,10,20.98,22.25,daily,20.25,98.08,lower,26.72,True,True,4.23,4.42,29.93,29.93,2.74,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | room back to recent high | coiled/controlled short-term momentum,too_early_or_loose_for_trigger
BLZE,EARLY_STRUCTURAL_MATCH,91.6,92.0,92.0,TOO_EARLY_OR_LOOSE,18.944,daily,log_regression,MID,0.512,11,12.63,13.47,daily,28.9,98.32,nearest_support_gap_hi,18.64,True,True,1.6,1.63,26.64,26.64,2.59,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | room back to recent high | coiled/controlled short-term momentum,too_early_or_loose_for_trigger
