ticker,side,score,gap_tier,borrow_risk,float_m,sector_label,lifecycle_phase,entry,stop,target,last_px,high,low,volume,chg_short_pct,outcome,result_r,stop_adjusted,pm_gap_down_pct,rel_vol,checked_at,scan_date
EOSE,Short,92.1363,STRETCHED,MEDIUM,361.69,STRONG,SHORT_GENESIS,3.61,3.6461,3.5378,3.82,3.97,3.52,49118176,-5.82,STOPPED,-1.0,True,22.76,11.63,2026-08-05_1727,2026-08-05
SPCX,Short,32.3472,IN_BAND,LOW,13174.19,NEUTRAL,SHORT_GENESIS,111.7701,112.8878,109.5347,108.27,117.5,106.66,208961077,3.13,STOPPED,-1.0,True,12.25,3.22,2026-08-05_1727,2026-08-05
