ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
ACVA,BULL_BOUNCE_PENDING,LONG,90.0,10.42,9.9,11.29,,191,1.68,FAVORABLE,1.8,10.42,BLUE_SKY,-0.0165,10.6,0.11,11.0% (active),RISING,False,"{""structural_anchor_below"": 14.0, ""huge_anchor"": 8.0, ""high_genesis_rank"": 15.0, ""conviction_tier"": 10.0, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""regime_favorable"": 5.0}","MARKET: score 90 CONVICTION - take entry now at $10.42, not waiting for the $8.88 pullback | only 0.1% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | SPY FAVORABLE",MARKET BUY @ ~$10.42 (CONVICTION score 90). Stop $9.9. Anchor: daily 305tk @ $8.88.,2026-09-15T05:37:52
ACVA,BUY_LOWER_DIRTY,LONG,68.0,10.42,7.32,11.29,,32,0.28,FAVORABLE,1.8,10.42,BLUE_SKY,-0.0165,10.6,0.11,11.0% (active),RISING,False,"{""dealing_range_present"": 14.0, ""rail_genesis_rank"": 15.0, ""rail_volume_spike"": 8.0, ""rail_huge_anchor"": 10.0, ""range_width_clean"": 4.0, ""at_lower_dirty_rail"": 12.0, ""regime_favorable"": 5.0}",Dealing range bounded by dirty gaps $10.41–$11.29 | rail anchor in top 0% by genesis | rail had high-volume rejection on test | rail tick_width 305 (huge) | price AT lower dirty rail (responsive long zone) | SPY FAVORABLE,BUY at lower dirty rail $10.42. Target upper rail $11.29. Stop below lower gap $7.32.,2026-09-15T05:37:52
HNST,BULL_BOUNCE_PENDING,LONG,63.5,5.43,5.3,5.63,6.24,764,1.57,FAVORABLE,0.73,5.54,NEAR_HIGH,-0.0782,6.01,0.0155,1.5% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 12.5, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $5.38 (daily 5tk COMPRESSION gap body) | only 2.3% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | SPY FAVORABLE",LIMIT BUY @ $5.43 (2% pullback cap; anchor at $5.38 too far). Stop $5.3. Anchor: daily 5tk.,2026-09-15T05:37:51
PAYS,BULL_BOUNCE_PENDING,LONG,64.1,12.69,12.38,13.37,13.91,321,2.17,FAVORABLE,0.74,12.9535,BELOW,-0.1023,14.43,0.0098,1.0% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 13.1, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $12.61 (daily 16tk COMPRESSION gap body) | only 2.1% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | SPY FAVORABLE",LIMIT BUY @ $12.69 (2% pullback cap; anchor at $12.61 too far). Stop $12.38. Anchor: daily 16tk.,2026-09-15T05:37:51
SURG,BULL_BOUNCE_PENDING,LONG,60.0,0.15,0.15,0.16,0.17,18832,1.77,FAVORABLE,1.21,0.1535,DEEP_BELOW,-0.9511,3.14,0.9696,97.0% (heavy — watch parabolic),RISING,False,"{""structural_anchor_below"": 14.0, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""float_rot_active"": 2.0, ""sector_top_decile"": 5.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $0.15 (1m 1tk MINOR gap body) | only 0.4% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | COMMS HOT (top 8%) — major tailwind | SPY FAVORABLE",LIMIT BUY @ $0.15 on pullback (0.4% below current $0.15). Stop $0.15. Anchor: 1m 1tk.,2026-09-15T05:37:51
AENT,BULL_BOUNCE,LONG,74.0,5.56,5.07,6.36,,204,1.63,FAVORABLE,1.0,5.56,DEEP_BELOW,-0.3682,8.8,0.0086,0.9% (normal),RISING,False,"{""ascending_channel"": 18.0, ""at_lower_rail"": 14.0, ""anchor_eligible"": 12.0, ""multiple_touches"": 16.0, ""obv_rising"": 6.0, ""rel_vol_normal+"": 3.0, ""regime_favorable"": 5.0}",ASC channel detected on 4h (score 84) | price at lower rail ($5.44) | anchor: 4h 24tk @ $5.48 | 5 prior bull-rail touches | OBV rising — accumulation underneath | SPY FAVORABLE,"Channel: 4h ASC, rails $5.44-$5.90",2026-09-15T05:37:51
AENT,CHANNEL_RECLAIM_LONG,LONG,61.0,5.56,4.93,5.84,,158,0.44,FAVORABLE,1.0,5.56,DEEP_BELOW,-0.3682,8.8,0.0086,0.9% (normal),RISING,False,"{""recent_breakdown"": 10.0, ""reclaim_in_progress"": 16.0, ""ascending_channel"": 10.0, ""anchor_held"": 12.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",recent low $4.98 dipped below rail $5.44 | price $5.56 now back inside channel — reclaim attempt | ASC channel (4h) | anchor: 4h 24tk @ $5.48 held | OBV rising — accumulation underneath reclaim | SPY FAVORABLE,"Channel: 4h ASC, breakdown reclaimed. Validated low $4.98 → now $5.56",2026-09-15T05:37:51
SXTC,BULL_BOUNCE_PENDING,LONG,61.1,2.42,2.3,2.62,2.67,887,1.82,FAVORABLE,0.19,2.46,DEEP_BELOW,-1.0,83758.8,0.2352,23.5% (active),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 6.1, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_quiet_pending"": -1.0, ""sector_top_quartile"": 3.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $2.42 (5m 5tk MINOR gap body) | only 0.8% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | HEALTHCARE STRONG (STRONG) — sector tailwind | SPY FAVORABLE",LIMIT BUY @ $2.42 on pullback (0.8% below current $2.46). Stop $2.3. Anchor: 5m 5tk.,2026-09-15T05:37:51
ORCL,BULL_BOUNCE_PENDING,LONG,95.2,142.56,128.56,163.78,,7,1.52,FAVORABLE,1.52,142.56,DEEP_BELOW,-0.5673,329.5,0.0146,1.5% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""huge_anchor"": 8.0, ""high_genesis_rank"": 14.2, ""conviction_tier"": 10.0, ""far_pullback"": 4.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0}","MARKET: score 95 CONVICTION - take entry now at $142.56, not waiting for the $130.89 pullback | 7.5% below — far pullback, patience required but edge is real (52% WR) | OBV rising — accumulation underneath | SPY FAVORABLE",MARKET BUY @ ~$142.56 (CONVICTION score 95). Stop $128.56. Anchor: weekly 205tk @ $130.89.,2026-09-15T05:37:52
AEON,BULL_BOUNCE_PENDING,LONG,63.0,0.27,0.23,0.28,,2421,0.32,FAVORABLE,0.38,0.2724,DEEP_BELOW,-0.8121,1.45,0.1241,12.4% (active),RISING,False,"{""structural_anchor_below"": 14.0, ""far_pullback"": 4.0, ""obv_rising"": 8.0, ""rel_vol_quiet_pending"": -1.0, ""sector_top_quartile"": 3.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $0.24 (1h 1tk MINOR gap body) | 9.8% below — far pullback, patience required but edge is real (52% WR) | OBV rising — accumulation underneath | HEALTHCARE STRONG (STRONG) — sector tailwind | SPY FAVORABLE",LIMIT BUY @ $0.27 (2% pullback cap; anchor at $0.24 too far). Stop $0.23. Anchor: 1h 1tk.,2026-09-15T05:37:51
