ticker,side,score,gap_tier,borrow_risk,float_m,sector_label,lifecycle_phase,entry,stop,target,last_px,high,low,volume,chg_short_pct,outcome,result_r,stop_adjusted,pm_gap_down_pct,rel_vol,checked_at,scan_date
DXF,Short,314.8079,EXTREME,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)",3.24,WEAK,SHORT_GENESIS,0.5547,0.5602,0.5436,0.5305,0.5852,0.52,9621534,4.36,STOPPED,-1.0,True,30.11,371.61,2026-06-01_1311,2026-06-01
CRE,Short,73.3254,STRETCHED,MEDIUM,2.01,NEUTRAL,SHORT_GENESIS,3.33,3.3633,3.2634,3.29,3.74,2.96,7098362,1.2,STOPPED,-1.0,True,16.67,13.98,2026-06-01_1311,2026-06-01
ELAB,Short,31.1007,IN_BAND,HIGH (low-priced low-float � verify locate before entering),4.54,NEUTRAL,SHORT_GENESIS,1.8202,1.8384,1.7838,1.77,1.97,1.76,5621213,2.76,STOPPED,-1.0,True,5.65,36.09,2026-06-01_1311,2026-06-01
SMMT,Short,23.0618,IN_BAND,LOW,776.16,NEUTRAL,SHORT_GENESIS,16.85,17.0185,16.513,15.71,16.84,15.17,19121881,6.77,TARGET_HIT,1.0,True,4.33,16.64,2026-06-01_1311,2026-06-01
INTC,Short,15.1227,IN_BAND,LOW,5026.0,STRONG,SHORT_GENESIS,108.07,109.1507,105.9086,109.33,113.3,106.33,133696017,-1.17,STOPPED,-1.0,True,7.73,2.04,2026-06-01_1311,2026-06-01
HOOD,Short,10.9684,IN_BAND,LOW,900.51,WEAK,SHORT_GENESIS,91.1784,92.0902,89.3548,90.73,92.4,85.5599,42104263,0.49,STOPPED,-1.0,True,4.94,2.01,2026-06-01_1311,2026-06-01
SUUN,Short,9.516,IN_BAND,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)",46.96,COLD,SHORT_GENESIS,0.9596,0.9692,0.9404,1.53,1.53,0.884,19920474,-59.44,STOPPED,-1.0,True,3.81,4.51,2026-06-01_1311,2026-06-01
