ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAOI,176.79,BASING,0.0,0,5,5,203.57,191.25,1232,daily,8.18,6 bear-built-above · rel-vol 1.0x · regime FAVORABLE,True,5,176.79,174.1381,203.57,37,15.15,10.1,False
ABAT,3.47,BASING,0.0,0,5,5,3.58,3.57,2,15m,2.88,rel-vol 1.3x · regime FAVORABLE,True,6,3.47,3.418,3.58,1921,3.17,2.11,False
ABVX,129.17,BASING,0.0,0,5,5,133.77,133.05,72,weekly,3.0,4 bear-built-above · rel-vol 1.3x · regime FAVORABLE,True,5,129.17,127.2324,133.77,51,3.56,2.37,False
ACHR,6.5842,BASING,0.0,0,2,2,7.17,7.1695,1,1h,8.89,rel-vol 1.5x · regime FAVORABLE,True,3,6.5842,6.4854,7.17,1012,8.9,5.93,False
ACMR,88.31,BASING,0.0,0,4,4,89.01,88.5,52,1m,0.22,1 bear-built-above · rel-vol 2.1x · regime FAVORABLE,True,4,88.31,86.9853,89.01,75,0.79,0.53,False
ADNT,22.82,BASING,0.0,0,5,5,24.32,23.82,50,weekly,4.38,rel-vol 1.1x · regime FAVORABLE,False,5,22.82,22.4777,24.32,292,6.57,4.38,False
AEMD,2.69,BASING,0.0,0,2,2,2.81,2.8,2,1h,4.09,rel-vol 16.6x · regime FAVORABLE,False,2,2.69,2.6496,2.81,2478,4.46,2.97,False
AGAE,0.603,BASING,0.0,0,5,5,0.6693,0.6687,1,1h,10.9,8 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,5,0.603,0.594,0.6693,11055,11.0,7.33,False
AGPU,6.79,BASING,0.0,0,5,5,8.75,7.1,166,daily,4.57,5 bear-built-above · rel-vol 3.2x · regime FAVORABLE,True,5,6.79,6.6882,8.75,981,28.87,19.24,False
AI,9.52,BASING,0.0,0,5,5,10.38,10.3,9,weekly,8.19,11 bear-built-above · rel-vol 1.6x · regime FAVORABLE,False,6,9.52,9.3772,10.38,700,9.03,6.02,False
AIIO,3.1802,BASING,0.0,0,5,5,3.78,3.38,40,daily,6.28,13 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,5,3.1802,3.1325,3.78,2096,18.86,12.57,False
AIOS,16.45,BASING,0.0,0,4,4,16.83,16.75,8,1h,1.82,3 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,4,16.45,16.2033,16.83,405,2.31,1.54,False
AKAN,20.75,BASING,0.0,0,5,5,27.12,23.86,327,daily,14.99,rel-vol 0.1x · regime FAVORABLE,False,5,20.75,20.4387,27.12,321,30.7,20.47,False
AKTX,17.1132,BASING,0.0,0,5,5,18.7376,18.3701,37,5m,7.34,5 bear-built-above · rel-vol 1.2x · regime FAVORABLE,True,5,17.1132,16.8565,18.7376,389,9.49,6.33,False
ALNT,72.64,BASING,0.0,0,5,5,76.94,74.69,225,1h,2.82,rel-vol 1.1x · regime FAVORABLE,False,5,72.64,71.5504,76.94,91,5.92,3.95,False
ALOY,10.49,BASING,0.0,0,5,5,11.37,11.2,17,weekly,6.77,2 bear-built-above · rel-vol 1.6x · regime FAVORABLE,True,5,10.49,10.3326,11.37,635,8.39,5.59,False
ALP,0.5345,BASING,0.0,0,1,1,0.5432,0.5431,1,5m,1.61,rel-vol 1.0x · regime FAVORABLE,False,1,0.5345,0.5265,0.5432,12472,1.63,1.09,False
ALTO,5.33,BASING,0.0,0,5,5,5.56,5.4,16,daily,1.31,rel-vol 2.5x · regime FAVORABLE,False,5,5.33,5.25,5.56,1250,4.32,2.88,False
AMBA,96.2741,BASING,0,0,0,0,,,,,0,rel-vol 2.1x · regime FAVORABLE,True,0,96.2741,94.83,105.9015,69,10.0,6.67,False
AMC,1.5706,BASING,0.0,0,1,1,1.6,1.59,2,1m,1.24,rel-vol 1.1x · regime FAVORABLE,False,1,1.5706,1.547,1.6,4244,1.87,1.25,False
AMKR,78.48,BASING,0.0,0,2,2,80.15,80.0,16,15m,1.94,rel-vol 1.6x · regime FAVORABLE,True,3,78.48,77.3028,80.15,84,2.13,1.42,False
AMPG,4.8794,BASING,0.0,0,5,5,5.04,4.99,5,1h,2.27,10 bear-built-above · rel-vol 1.8x · regime FAVORABLE,True,5,4.8794,4.8062,5.04,1366,3.29,2.19,False
