ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
AAP,42.23,45.23,43.18,43.47,BELOW_PDH,BELOW_PDL,True,44.09,43.1435,0.0,BELOW_ORL,0.17,False,True,0.17,2.97,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
ABT,102.14,103.06,101.47,102.03,REJECTED_PDH,ABOVE_PDL,True,103.3,101.5,0.356,OR_MIDDLE,0.356,False,False,0.356,2.8,38,AVOID_LONG,62,NEUTRAL
ACVA,10.41,10.44,10.41,10.43,REJECTED_PDH,TESTING_PDL,True,10.44,10.42,0.0,BELOW_ORL,0.0,False,False,0.0,1.76,18,AVOID_LONG,84,AVOID_SHORT_CHASE
AGEN,7.21,7.19,6.81,7.16,ABOVE_PDH,ABOVE_PDL,True,7.33,7.055,0.564,OR_MIDDLE,0.564,False,False,0.564,2.61,62,CONTINUATION_LONG,42,NEUTRAL
AHMA,1.26,1.4,1.32,1.34,BELOW_PDH,BELOW_PDL,True,1.36,1.25,0.091,OR_BOTTOM_THIRD,0.071,False,False,,,46,NEUTRAL,62,AVOID_SHORT_CHASE
AMKR,47.0193,47.92,45.72,46.38,BELOW_PDH,RECLAIMED_PDL,True,47.8,46.645,0.324,OR_BOTTOM_THIRD,0.684,False,True,0.684,2.55,62,RELOAD_ZONE,60,FIRST_RALLY_SHORT_ZONE
ASAN,9.7494,9.745,9.35,9.5,ABOVE_PDH,RECLAIMED_PDL,True,9.64,9.2364,1.0,ABOVE_ORH,0.918,True,False,0.918,1.99,100,PULLBACK_BUY_ZONE,10,AVOID_SHORT
AVAH,14.33,14.45,14.052,14.31,REJECTED_PDH,ABOVE_PDL,True,14.605,14.29,0.127,OR_BOTTOM_THIRD,0.262,False,False,0.262,13.59,46,AVOID_LONG,62,NEUTRAL
AVTR,15.84,15.645,15.19,15.44,ABOVE_PDH,ABOVE_PDL,True,15.72,15.415,1.0,ABOVE_ORH,1.0,False,False,1.0,1.98,84,AVOID_LONG_CHASE,26,AVOID_SHORT
BAX,23.53,23.94,23.16,23.71,BELOW_PDH,ABOVE_PDL,True,23.78,23.21,0.561,OR_MIDDLE,0.511,False,False,0.511,1.09,50,NEUTRAL,50,NEUTRAL
