ticker,side,stage,conviction,fem,entry,stop,t1,rr,last_px,high,low,volume,chg_pct,outcome,result_r,n_bearish_total,n_bearish_consumed,fresh_bull_5m_below,entry_ready,ath_pct,ath_bucket,checked_at,scan_date
NKE,LONG,BOUNCED_CLEAN,2,,42.3315,40.918,41.53,,42.0,42.63999938964844,41.845001220703125,15907890.0,-0.78,TARGET_HIT,1.5,0,0,0,False,47.2,DEEP_BELOW,2026-08-06_1724,2026-08-06
AMD,LONG,BOUNCED_CLEAN,1,1.13,478.03,472.284,484.495,1.13,489.2799987792969,496.71990966796875,469.5,23887374.0,2.35,TARGET_HIT,1.5,0,0,0,False,18.2,BELOW,2026-08-06_1724,2026-08-06
VSAT,LONG,BOUNCED_WAITING,0,2.11,80.3705,76.0476,89.5,2.11,nan,nan,nan,nan,nan,CLOSED_LOSS,1.5,11,0,0,False,13.6,BELOW,2026-08-06_1724,2026-08-06
