ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,total_genesis,vol_ratio_today,vol_ratio_3d,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,news
AIXI,Long,PULLBACK,T2-LONG,83,0.9108,0.8623,1.0116,,2.0,0.05,0.9913,8.1,WAITING,2,2,"1d,4h",0.9108,0.8623,HIGHWAY,EXCITED,5322276905.0,0.4,2.3,2.0,3130.0,59.0,8.0,25.48,MED,1.34,1.23,1.43,1.03,-28.0,DISCOUNT,DISCOUNT,133,14,37,2.0,C,,,,
GAME,Long,BREAKOUT,T2-LONG,96,0.37,0.2553,0.5994,,2.0,0.1147,0.3227,0.0,INSIDE,6,6,,,,OPEN_ROAD,EXCITED,,,,,,,,,HIGH,1.33,0.3313,0.2523,0.4102,62.6,MID,MID,4,3,4,16.4,D,False,17.9,True,
PMAX,Long,BREAKOUT,T2-LONG,100,0.4404,0.3705,0.5802,,2.0,0.0699,0.429,0.0,INSIDE,4,4,,,,OPEN_ROAD,EXCITED,,,,,,,,,NANO,14.96,0.4249,0.37,0.4797,29.6,MID,DISCOUNT,21,6,6,2.2,D,False,6.5,True,
HTZ,Long,PULLBACK,T3-LONG_WATCH,61,5.97,5.88,7.26,,10.8,0.1194,6.57,9.1,WAITING,1,1,1d,5.97,5.88,HIGHWAY,EXCITED,190422000.0,2.0,2.3,2.0,36.3,23.0,8.0,126.32,HIGH,0.11,5.97,5.97,5.97,0.0,FLAT,FLAT,65,7,43,99.9,C,,,,
BBGI,Long,BREAKOUT,T3-LONG_WATCH,100,11.2,10.4,12.8,,2.0,0.8,11.02,0.0,INSIDE,2,2,,,,HIGHWAY,EXCITED,,,,,,,,,NANO,13.15,5.53,5.67,5.39,-4.9,PREMIUM,PREMIUM,1560,8,248,99.9,A,False,4.9,True,
