ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
KIDZ,SHORT,29.14,23.69,5.14,1.69,2.415,1.82,9997927,74917,133.45,0.04,True,2.385,1.82,1.8382,1.7836,5494,99.99,251.1482,1.0,,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,0.8297,0.79,HIGH (low-priced low-float — verify locate before entering)
CHWY,SHORT,5.88,4.71,22.33,19.2,20.61,19.44,2271612,32367,70.18,0.08,True,20.4,19.44,19.6344,19.0512,514,99.92,43.9646,1.0,,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.9198,408.98,LOW
ELAB,SHORT,11.35,3.54,1.84,1.25,1.44,1.3601,5193360,754907,6.88,0.19,True,1.41,1.3601,1.3737,1.3329,7352,99.99,43.6461,1.0,,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.1675,4.54,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
SMCI,SHORT,12.73,11.71,37.8,35.465,37.74,35.88,3738135,1198882,3.12,0.18,True,40.64,35.88,36.2388,35.1624,278,99.75,35.985,1.0,,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,3.9197,601.42,LOW
FCHL,SHORT,6.72,-3.36,1.94,1.11,1.165,1.23,1265552,336896,3.76,0.14,True,1.19,1.23,1.2423,1.2054,8130,100.0,21.1718,1.0,,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.2332,1.32,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
