ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news,_sector,_industry,_sector_label,_industry_label,_sector_strength,_industry_strength,_sector_ret_5d,_sector_pct,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_pr_sec,_score,regime,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_L1_notional,_L2_notional,_L3_notional,_cutoff,_stop_px,_t1_px,entry_mode,_L4_px,_L4_shares,_L4_rr,_cohort,_entry_policy
BOBS,Long,BOUNCE,T1-STRONG_LONG,73,15.209,14.162,17.303,,2.0,1.047,15.209,0.9,CLOSE,17,7,"10m,15m,1h,1m,30m,4h,5m",15.07,14.6,OPEN_ROAD,WAITING,0.32,1559460,0.0,0.6,0,0,16.5,52,8,28.29,MED,0.0,14.645,14.6,14.69,0.6,PREMIUM,PREMIUM,618,8,564,3.3,C,True,1.0499928571428572,1.0,N/A,,CONS_DISC,,NEUTRAL,,0.4,,-2.17,0.4,0.5,0.75,0.0,0.25,0.4,1.145,FAVORABLE,14.6,15.209,15.3611,228,95,83,6.17,2.0,1.62,3328.8,1444.86,1274.97,10:30,14.162,17.303,PULLBACK_LIMIT,,,,MID,LIMIT
CG,Long,BOUNCE,T1-STRONG_LONG,88,43.81,41.0601,49.3098,,2.0,2.7499,43.81,0.6,CLOSE,6,6,"15m,1d,1h,30m,4h,5m",43.54,42.33,OPEN_ROAD,EXCITED,0.47,158443006,0.0,0.5,0,0,5.8,34,8,261.67,MEGA,0.0,43.135,43.07,43.2,0.3,FLAT,FLAT,818,2,229,5.5,C,False,1.695357142857142,1.62,N/A,,FINANCIAL,,NEUTRAL,,0.56,,1.47,0.56,0.5,0.25,0.25,0.25,0.56,0.968,FAVORABLE,42.33,43.81,44.2481,78,36,31,5.5,2.0,1.59,3301.74,1577.16,1371.69,10:30,41.0601,49.3098,PULLBACK_LIMIT,,,,MID,LIMIT
IMNM,Long,BOUNCE,T2-LONG,99,24.37,23.1539,26.8022,,2.0,1.2161,24.37,0.2,CLOSE,6,3,"1h,1m,4h",24.33,23.87,HIGHWAY,WAITING,0.09,1023326,0.1,0.7,0,0,17.6,48,8,108.33,HIGH,0.0,23.995,24.01,23.98,-0.1,FLAT,FLAT,650,9,308,7.3,B,False,1.2169928571428577,1.0,N/A,,HEALTHCARE,BIOTECH,NEUTRAL,STRONG,0.68,0.88,1.92,0.88,0.5,0.0,0.5,0.25,0.88,0.914,FAVORABLE,23.87,24.37,24.6137,139,82,68,4.09,2.0,1.5,3317.93,1998.34,1673.73,10:30,23.1539,26.8022,PULLBACK_LIMIT,,,,MID,LIMIT
ACHC,Long,BOUNCE,T1-STRONG_LONG,100,32.4843,29.8178,37.8173,,2.0,2.6665,32.4843,0.7,CLOSE,12,7,"10m,15m,1h,1m,30m,4h,5m",32.25,30.74,HIGHWAY,EXCITED,0.64,24913428,0.2,0.5,0,0,8.2,44,8,85.14,HIGH,0.01,30.97,30.74,31.2,1.5,PREMIUM,PREMIUM,1556,10,1115,99.9,A,False,1.5035714285714294,1.77,N/A,,HEALTHCARE,,NEUTRAL,,0.68,,1.92,0.68,0.5,0.5,0.875,0.75,0.68,0.7915,FAVORABLE,30.74,32.4843,32.8091,108,37,33,7.67,2.0,1.67,3319.92,1201.92,1082.7,10:30,29.8178,37.8173,PULLBACK_LIMIT,,,,MID,LIMIT
