ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
JEM,HIGH_PRIORITY_PRE_TRIGGER,100.0,74.0,74.0,PRE_TRIGGER_COIL,8.28,5m,log_regression,MID,0.394,2,4.9399,6.825,daily,17.57,96.0,nearest_support_gap_hi,8.23,True,True,0.6,0.61,56.4,56.4,7.85,OPTIONS_MISSING,ascending channel/control | low channel location before expansion | some bullish shelf support | high-genesis parent shelf | pre-trigger coil near reload/reclaim level | room back to recent high | coiled/controlled short-term momentum,mostly_low_timeframe_channel | deep_damage_pullback
PATH,HIGH_PRIORITY_PRE_TRIGGER,100.0,74.0,74.0,PRE_TRIGGER_COIL,10.9936,15m,log_regression,MID,0.445,1,10.53,10.85,weekly,1.31,100.0,nearest_support_gap_hi,10.85,True,True,1.31,1.32,20.07,20.07,5.88,OPTIONS_MISSING,ascending channel/control | mid-low channel location | some bullish shelf support | high-genesis parent shelf | controlled pullback 20.07% from recent high | pre-trigger coil near reload/reclaim level | room back to recent high | coiled/controlled short-term momentum,
