ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
ADPT,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,23.05,weekly,log_regression,MID,0.541,14,16.84,17.11,daily,25.77,98.73,nearest_support_gap_hi,22.915,True,True,0.59,0.59,6.59,6.59,2.39,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 6.59% from recent high | pre-trigger coil near reload/reclaim level,overhead_gap_too_close | early_positive_momentum
VSAT,HIGH_PRIORITY_PRE_TRIGGER,100.0,98.0,98.0,PRE_TRIGGER_COIL,79.735,daily,log_regression,MID,0.515,33,63.67,67.39,weekly,15.48,99.12,nearest_support_gap_hi,78.81,True,True,1.16,1.17,16.67,16.67,2.23,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 16.67% from recent high | pre-trigger coil near reload/reclaim level | room back to recent high,overhead_gap_too_close | recent_move_already_hot
