ticker,is_alumnus,chg_pct_full,chg_pct_intraday,open,close,high,low,volume,is_mover,picked,in_abook,in_momentum,in_recovery,in_short,which_panels,verdict
RPGL,false,33.15,-1.66,2.41,2.37,2.58,2.1498,22277640,true,true,false,true,false,false,MOMENTUM,CAUGHT
SDOT,false,31.51,6.37,25.11,26.71,35.7,23.6023,6430792,true,true,false,true,false,false,MOMENTUM,CAUGHT
SRXH,false,28.43,33.16,1.9,2.53,3.25,1.61,54310686,true,true,false,true,false,true,MOMENTUM | SHORT,CAUGHT
TXG,false,15.03,12.04,38.47,43.1,43.1,38.38,2965732,true,false,false,false,false,false,,MISSED
ONFO,false,-14.63,0.08,0.2397,0.2399,0.2518,0.2127,8644488,true,false,false,false,false,false,,MISSED
NGNE,false,12.03,12.92,37.94,42.84,43.66,37.875,436336,true,false,false,false,false,false,,MISSED
MXL,false,11.33,5.69,90.64,95.8,97.25,90.2001,2750180,true,false,false,false,false,false,,MISSED
ANDG,false,10.3,9.64,39.64,43.46,43.55,39.505,415211,true,false,false,false,false,false,,MISSED
OUST,false,9.49,5.53,45.04,47.53,48.25,43.71,4435219,false,false,false,false,false,false,,IGNORED
STUB,false,-9.29,-7.47,12.45,11.52,12.73,11.425,6574976,false,false,false,false,false,false,,IGNORED
BATL,false,-9.15,-0.67,1.5,1.49,1.5697,1.37,18007996,false,false,false,false,false,false,,IGNORED
ALIT,false,-8.45,-6.26,19.66,18.43,19.57,18.105,676930,false,false,false,false,false,false,,IGNORED
FTK,false,7.93,4.36,23.88,24.92,25.5,23.765,241291,false,false,false,false,false,false,,IGNORED
INBX,false,6.95,6.97,97.08,103.85,106.4,97.08,561045,false,false,false,false,false,false,,IGNORED
GPUS,true,6.77,5.47,0.1316,0.1388,0.1388,0.1316,43005572,false,false,false,false,false,false,,IGNORED
MBX,false,6.43,6.36,61.78,65.71,66.55,61.78,747284,false,false,false,false,false,false,,IGNORED
RHLD,false,6.35,7.9,138.73,149.69,151.16,137.605,121280,false,false,false,false,false,false,,IGNORED
ALAB,false,6.18,-0.19,418.24,417.45,436.47,412.27,3704581,false,false,false,false,false,false,,IGNORED
INSW,false,-5.92,-5.12,87.46,82.98,87.64,80.97,562373,false,false,false,false,false,false,,IGNORED
STRO,false,-5.81,-6.28,32.0,29.99,32.71,29.78,246018,false,false,false,false,false,false,,IGNORED
VCYT,false,5.67,4.07,56.98,59.3,59.86,56.695,659458,false,false,false,false,false,false,,IGNORED
AMD,false,5.66,1.75,537.33,546.72,559.49,535.2,26670194,false,false,false,false,false,false,,IGNORED
PANW,false,5.53,6.27,318.34,338.31,338.37,318.88,8424680,false,false,false,false,false,false,,IGNORED
ZVRA,false,-5.49,-6.51,14.91,13.94,14.96,13.685,1567854,false,false,false,false,false,false,,IGNORED
TARS,false,-5.3,-4.33,67.04,64.14,68.2182,61.76,2101823,false,false,false,false,false,false,,IGNORED
MNPR,false,5.27,5.51,99.04,104.5,112.25,97.7116,327995,false,false,false,false,false,false,,IGNORED
MITK,false,5.25,6.52,18.25,19.44,19.6,18.21,598758,false,false,false,false,false,false,,IGNORED
ATLC,false,5.13,2.57,95.78,98.24,99.4,92.55,195236,false,false,false,false,false,false,,IGNORED
GH,false,5.06,7.49,152.642,164.08,170.87,152.642,3849113,false,false,false,false,false,false,,IGNORED
BOBS,false,5.0,4.36,14.69,15.33,15.51,14.745,433959,false,false,false,false,false,false,,IGNORED
