ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAOI,175.01,BASING,0.0,0,5,5,194.88,194.21,67,5m,10.97,22 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,6,175.01,172.3849,194.88,38,11.35,7.57,False
AAON,130.0,BASING,0.0,0,5,5,143.65,141.29,237,daily,8.68,33 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,5,130.0,128.05,143.65,51,10.5,7.0,False
ABCL,5.11,BASING,0.0,0,5,5,5.26,5.23,3,daily,2.35,20 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,7,5.11,5.0334,5.26,1304,2.94,1.96,False
ABSI,7.08,BASING,0.0,0,5,5,7.35,7.29,6,15m,2.97,27 bear-built-above · rel-vol 0.8x · regime FAVORABLE,True,5,7.08,6.9738,7.35,941,3.81,2.54,False
ABVX,97.58,BASING,0.0,0,5,5,112.73,112.0,74,15m,14.78,12 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,5,97.58,96.1163,112.73,68,15.53,10.35,False
ACLS,177.2,BASING,0.0,0,5,5,190.94,190.0,94,1h,7.22,37 bear-built-above · rel-vol 1.1x · regime FAVORABLE,True,5,177.2,174.542,190.94,37,7.75,5.17,False
ACM,70.8,BASING,0.0,0,5,5,80.59,80.09,50,weekly,13.12,3 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,5,70.8,69.738,80.59,94,13.83,9.22,False
ACMR,100.18,BASING,0,0,0,0,,,,,0,rel-vol 0.8x · regime FAVORABLE,True,0,100.18,98.6773,110.198,66,10.0,6.67,False
ACN,166.04,BASING,0.0,0,5,5,170.28,167.6,269,weekly,0.94,25 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,5,166.04,163.5494,170.28,40,2.55,1.7,False
ADBE,207.48,BASING,0.0,0,3,3,233.015,229.92,310,daily,10.82,9 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,3,207.48,204.3678,233.015,32,12.31,8.2,False
