ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
ABT,108.44,112.0,108.04,108.79,BELOW_PDH,RECLAIMED_PDL,True,109.2607,107.36,0.568,OR_MIDDLE,0.408,False,False,0.408,1.56,62,NEUTRAL,42,AVOID_SHORT
ACHV,8.5,8.64,8.205,8.31,BELOW_PDH,RECLAIMED_PDL,True,8.36,8.1,1.0,ABOVE_ORH,0.87,False,False,0.87,1.71,84,AVOID_LONG_CHASE,26,AVOID_SHORT
AEHG,7.15,6.19,5.34,5.61,ABOVE_PDH,ABOVE_PDL,True,6.8182,5.78,1.0,ABOVE_ORH,1.0,False,False,1.0,0.41,72,AVOID_LONG_CHASE,34,AVOID_SHORT
AEHR,86.98,80.33,74.6,76.27,ABOVE_PDH,ABOVE_PDL,True,84.81,77.84,1.0,ABOVE_ORH,1.0,False,False,1.0,0.97,72,AVOID_LONG_CHASE,34,AVOID_SHORT
AGEN,8.25,8.31,7.98,8.24,REJECTED_PDH,ABOVE_PDL,True,8.27,7.99,0.929,OR_TOP_THIRD,0.667,True,False,0.667,1.71,56,PULLBACK_BUY_ZONE,60,NEUTRAL
AHMA,1.3,1.43,1.32,1.38,BELOW_PDH,BELOW_PDL,True,1.36,1.3,0.0,OR_BOTTOM_THIRD,0.5,False,True,,,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
AKAN,3.41,3.78,3.65,3.67,REJECTED_PDH,BELOW_PDL,True,4.44,4.08,0.0,BELOW_ORL,0.12,False,True,0.12,0.64,6,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
APPS,10.69,10.935,9.9499,10.88,REJECTED_PDH,ABOVE_PDL,True,11.0,10.55,0.311,OR_BOTTOM_THIRD,0.392,False,False,0.392,2.27,46,AVOID_LONG,62,NEUTRAL
APTV,47.95,46.59,44.9,46.53,ABOVE_PDH,ABOVE_PDL,True,47.246,46.06,1.0,ABOVE_ORH,0.869,True,False,0.869,2.6,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
ASAN,8.8403,10.365,9.97,10.09,BELOW_PDH,BELOW_PDL,True,9.01,8.32,0.754,OR_TOP_THIRD,0.754,False,False,0.754,1.82,50,NEUTRAL,60,CONTINUATION_SHORT
