ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
ZTG,SHORT,18.9,3.15,5.7,2.06,5.48,2.46,9171553,100,91715.53,0.11,True,2.54,2.46,2.4846,2.4108,4065,100.0,326.4402,1.0,,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,0.3008,11.81,HIGH (low-priced low-float — verify locate before entering)
NPT,SHORT,38.59,34.75,3.84,3.04,3.6,3.23,613939,3961,154.99,0.24,True,4.95,3.23,3.2623,3.1654,3095,99.97,294.3996,1.0,,SHORT_GENESIS,SHORT_GENESIS,EXTREME,0.8903,22.18,MEDIUM
UCAR,SHORT,9.63,5.19,1.73,1.22,1.365,1.28,1493662,14320,104.3,0.12,True,1.35,1.28,1.2928,1.2544,7812,99.99,75.1745,1.0,,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.1066,25.74,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
TOON,SHORT,5.15,-4.94,0.9824,0.6913,0.96,0.7648,5067704,793,6384.11,0.25,True,0.7288,0.7648,0.7724,0.7495,13075,100.0,62.6594,1.0,,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.0408,59.14,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
QTEX,SHORT,4.26,-17.0,2.05,1.35,1.49,1.6497,18357670,5310267,3.46,0.43,True,1.41,1.6497,1.6662,1.6167,6061,99.99,10.2187,1.0,,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.7649,45.25,MEDIUM
