ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,stop_adjusted,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,path,gap_quality,sponsorship,vol_ratio,vol_hot,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,tfs,cluster_top,cluster_bot,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news,_sector_pct,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_pr_sec,_score,regime,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_L1_notional,_L2_notional,_L3_notional,_cutoff,_stop_px,_t1_px,entry_mode,_L4_px,_L4_shares,_L4_rr,_cohort,_entry_policy
DVLT,Long,BOUNCE,T2-LONG,93,0.2136,0.1542,0.3324,0.2141,2.0,0.0594,,0.2136,1.7,CLOSE,7,5,OPEN_ROAD,EXCITED,1.65,,,MEGA,0.1,0.2141,0.2041,0.224,9.8,MID,DISCOUNT,0,2,0,3.0,D,"10m,15m,1h,30m,5m",0.21,0.2042,0.0,1.2,2.1,1950153.0,1.0,64.5,40.0,8.0,679.52,False,0.03182857142857143,1.87,N/A,,0.5,0.25,0.0,0.5,1.0,0.5,0.4,HOSTILE,0.2042,0.2136,0.2336,2000,1683,1259,2.56,2.0,1.24,408.4,359.49,294.1,10:30,0.1542,0.3324,PULLBACK_LIMIT,,,,PENNY,MARKET
