pick_id,day,panel,ticker,side,setup,verdict,score,score_band,entry_type,entry,stop,target,rr,auction_long_class,auction_short_class,auction_or_state,auction_or_position,auction_day_position,first_seen,last_seen,trackable,track_skip_reason,outcome,result_r,mfe_r,mae_r,current_r,fill_time,exit_time,last_px,notes
865d38966b58e731,2026-08-27,ATH_LONG,SHC,LONG,APPROACH_RECLAIM,ACTIONABLE_WATCH,73.0,70-79,LIMIT,19.47,18.6,19.85,0.44,NEUTRAL,AVOID_SHORT_CHASE,OR_BOTTOM_THIRD,0.0,0.077,2026-08-27T04:08:56,2026-08-27T04:08:56,True,,OPEN_WIN,0.01,0.08,-0.01,0.01,2026-08-27T14:19:00,,19.48,Approach/reclaim: hold the current shelf and push back toward the 52w high.
00dbbe7af7621a51,2026-08-27,MUSTARD_RELOAD,AAOI,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,42.0,<60,LIMIT,113.1258,111.266,113.0102,,AVOID_LONG,AVOID_SHORT_CHASE,OR_BOTTOM_THIRD,0.008,0.039,2026-08-27T16:00,2026-08-27T16:00,False,long_levels_not_stop_entry_target,NOT_TRACKABLE,,,,,,,,Mustard reload shelf retest/reclaim candidate.
d01a169a9668258e,2026-08-27,MUSTARD_RELOAD,ABT,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,112.0036,109.8009,113.3476,0.61,AVOID_LONG,AVOID_SHORT_CHASE,BELOW_ORL,0.0,0.144,2026-08-27T16:00,2026-08-27T16:00,True,,OPEN_LOSS,-0.18,0.0,-0.2,-0.18,2026-08-27T16:04:00,,111.6,Mustard reload shelf retest/reclaim candidate.
6ee71212f04977f1,2026-08-27,MUSTARD_RELOAD,AGEN,LONG,MUSTARD_EXHAUSTED,MUSTARD_EXHAUSTED,31.0,<60,LIMIT,7.8184,7.3579,7.9122,0.2,AVOID_LONG,FIRST_RALLY_SHORT_ZONE,BELOW_ORL,0.0,0.081,2026-08-27T16:00,2026-08-27T16:00,True,,TARGET_HIT,0.2,0.29,-0.04,0.05,2026-08-27T16:00:00,2026-08-27T16:23:00,7.84,Mustard reload shelf retest/reclaim candidate.
5e92813b81660ca0,2026-08-27,MUSTARD_RELOAD,AVTR,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,14.6242,14.4342,14.7667,0.75,AVOID_LONG_CHASE,AVOID_SHORT,ABOVE_ORH,1.0,1.0,2026-08-27T16:00,2026-08-27T16:00,True,,OPEN_WIN,0.48,0.48,-0.07,0.48,2026-08-27T16:00:00,,14.7158,Mustard reload shelf retest/reclaim candidate.
840220b4df30ceb6,2026-08-27,MUSTARD_RELOAD,BFLY,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,7.0,<60,LIMIT,8.8376,8.6032,8.8467,0.04,PULLBACK_BUY_ZONE,NEUTRAL,OR_MIDDLE,0.641,0.309,2026-08-27T16:00,2026-08-27T16:00,True,,TARGET_HIT,0.04,0.18,-0.67,-0.25,2026-08-27T16:00:00,2026-08-27T17:29:00,8.7794,Mustard reload shelf retest/reclaim candidate.
d836992c474b014a,2026-08-27,MUSTARD_RELOAD,BMNR,LONG,NO_PARENT_EDGE,NO_PARENT_EDGE,0.0,<60,LIMIT,25.7089,18.1863,25.961,0.03,PULLBACK_BUY_ZONE,NEUTRAL,OR_TOP_THIRD,1.0,0.501,2026-08-27T16:00,2026-08-27T16:00,True,,TARGET_HIT,0.03,0.05,-0.05,0.04,2026-08-27T16:00:00,2026-08-27T18:07:00,26.01,Mustard reload shelf retest/reclaim candidate.
e5f7b8f9958baca7,2026-08-27,MUSTARD_RELOAD,BULL,LONG,MUSTARD_MIXED_RESEARCH,MUSTARD_MIXED_RESEARCH,49.0,<60,LIMIT,9.5691,8.0807,9.5856,0.01,PULLBACK_BUY_ZONE,AVOID_SHORT,ABOVE_ORH,1.0,0.885,2026-08-27T16:00,2026-08-27T16:00,True,,OPEN_LOSS,-0.03,0.0,-0.09,-0.03,2026-08-27T16:00:00,,9.52,Mustard reload shelf retest/reclaim candidate.
1561f5919be2d2f4,2026-08-27,MUSTARD_RELOAD,CAL,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,12.54,12.2859,12.6905,0.59,AVOID_LONG,FIRST_RALLY_SHORT_ZONE,BELOW_ORL,0.0,0.186,2026-08-27T16:00,2026-08-27T16:00,True,,OPEN_FLAT,0.0,0.0,-0.0,0.0,2026-08-27T16:00:00,,12.54,Mustard reload shelf retest/reclaim candidate.
3f9b62cd36777bae,2026-08-27,MUSTARD_RELOAD,CCC,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,7.6,7.425,7.6912,0.52,PULLBACK_BUY_ZONE,NEUTRAL,OR_TOP_THIRD,0.839,0.788,2026-08-27T16:00,2026-08-27T16:00,True,,OPEN_FLAT,0.0,0.0,-0.0,0.0,2026-08-27T16:00:00,,7.6,Mustard reload shelf retest/reclaim candidate.
