ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
FOX,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,47.09,44.74,52.03,54.0,42,2.1,44.93000030517578,47.01499938964844,44.209999084472656,3098800.0,-4.59,STOPPED,-1.0,FAVORABLE,MARKET,5,CONVICTION,2026-07-14_1727,2026-06-22
SFM,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,80.25,76.24,88.75,90.57,24,2.12,80.83999633789062,82.43000030517578,78.69999694824219,2054100.0,0.74,CLOSED,0.15,FAVORABLE,MARKET,5,CONVICTION,2026-07-14_1727,2026-06-22
ROKU,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,138.0,131.1,144.9,,14,1.0,135.1999969482422,138.25,135.0399932861328,8328400.0,-2.03,CLOSED_LOSS,-0.41,FAVORABLE,MARKET,5,CONVICTION,2026-07-14_1727,2026-06-22
ARXS,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,43.64,40.63,45.82,,33,0.73,46.060001373291016,46.599998474121094,42.77000045776367,1394100.0,5.55,TARGET_HIT,1.5,FAVORABLE,MARKET,3,MINOR,2026-07-14_1727,2026-06-22
LEU,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,188.5,179.07,204.86,211.11,10,1.74,183.67999267578125,187.94000244140625,176.3699951171875,941300.0,-2.56,STOPPED,-1.0,FAVORABLE,MARKET,5,CONVICTION,2026-07-14_1727,2026-06-22
IRON,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,70.79,67.51,76.24,,30,1.66,70.80000305175781,72.83000183105469,70.69000244140625,707800.0,0.01,CLOSED,0.0,FAVORABLE,MARKET,5,MINOR,2026-07-14_1727,2026-06-22
SPCX,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,177.4,160.15,186.27,,5,0.51,154.60000610351562,176.75,154.0,169183800.0,-12.85,STOPPED,-1.0,FAVORABLE,MARKET,5,CONVICTION,2026-07-14_1727,2026-06-22
BHE,LONG,CONVICTION,99.6,BULL_BOUNCE_PENDING,92.17,89.48,96.78,,37,1.71,93.66000366210938,94.7300033569336,91.7300033569336,500300.0,1.62,CLOSED,0.55,FAVORABLE,MARKET,5,MINOR,2026-07-14_1727,2026-06-22
CHKP,LONG,CONVICTION,99.4,BULL_BOUNCE_PENDING,122.33,114.36,138.01,140.62,12,1.97,120.30000305175781,124.66000366210938,119.04000091552734,1066000.0,-1.66,CLOSED_LOSS,-0.25,FAVORABLE,MARKET,5,COMPRESSION,2026-07-14_1727,2026-06-22
QS,LONG,CONVICTION,99.2,BULL_BOUNCE_PENDING,8.06,7.65,9.03,9.0,248,2.42,7.610000133514404,8.489999771118164,7.579999923706055,32347500.0,-5.54,STOPPED,-1.0,FAVORABLE,MARKET,5,MINOR,2026-07-14_1727,2026-06-22
CBOE,LONG,CONVICTION,98.1,BULL_BOUNCE_PENDING,250.25,233.13,282.85,,5,1.9,255.97999572753906,258.8699951171875,247.7100067138672,2369100.0,2.29,CLOSED,0.33,FAVORABLE,MARKET,5,COMPRESSION,2026-07-14_1727,2026-06-22
TOELF,LONG,CONVICTION,97.5,BULL_BOUNCE_PENDING,495.43,468.96,520.2,,3,0.94,492.1400146484375,509.29998779296875,488.010009765625,1500.0,-0.66,CLOSED_LOSS,-0.12,FAVORABLE,MARKET,0,NONE,2026-07-14_1727,2026-06-22
XE,LONG,CONVICTION,96.5,BULL_BOUNCE_PENDING,21.46,20.39,23.82,24.18,93,2.2,20.15999984741211,21.34000015258789,19.899999618530273,2917400.0,-6.06,STOPPED,-1.0,FAVORABLE,MARKET,5,MINOR,2026-07-14_1727,2026-06-22
OKTA,LONG,CONVICTION,96.0,BULL_BOUNCE_PENDING,117.6,111.72,135.06,134.0,17,2.97,115.94000244140625,120.95999908447266,113.87000274658203,3609600.0,-1.41,CLOSED_LOSS,-0.28,FAVORABLE,MARKET,5,CONVICTION,2026-07-14_1727,2026-06-22
CSTL,LONG,CONVICTION,96.0,BULL_BOUNCE_PENDING,21.12,20.06,24.01,,94,2.74,21.200000762939453,21.469999313354492,20.639999389648438,429400.0,0.38,CLOSED,0.08,FAVORABLE,MARKET,4,CONVICTION,2026-07-14_1727,2026-06-22
MYRG,LONG,CONVICTION,95.9,BULL_BOUNCE_PENDING,461.1,444.85,484.16,,6,1.42,483.0799865722656,483.6400146484375,456.0,356300.0,4.77,CLOSED,1.35,FAVORABLE,MARKET,5,VACUUM,2026-07-14_1727,2026-06-22
FTNT,LONG,CONVICTION,95.7,BULL_BOUNCE_PENDING,144.82,138.01,152.06,,14,1.06,145.38999938964844,149.19000244140625,143.58999633789062,5607500.0,0.39,CLOSED,0.08,FAVORABLE,MARKET,5,VACUUM,2026-07-14_1727,2026-06-22
ORCL,LONG,CONVICTION,95.5,BULL_BOUNCE_PENDING,181.75,169.79,201.26,,8,1.63,175.07000732421875,184.5800018310547,174.39999389648438,22935400.0,-3.68,CLOSED_LOSS,-0.56,FAVORABLE,MARKET,5,CONVICTION,2026-07-14_1727,2026-06-22
BJRI,LONG,CONVICTION,95.4,BULL_BOUNCE_PENDING,54.55,52.14,57.28,,41,1.13,54.720001220703125,56.0,53.90999984741211,1234800.0,0.31,CLOSED,0.07,FAVORABLE,MARKET,4,MINOR,2026-07-14_1727,2026-06-22
NVT,LONG,CONVICTION,95.0,BULL_BOUNCE_PENDING,178.11,170.09,187.02,,12,1.11,184.33999633789062,184.63999938964844,176.5399932861328,2790200.0,3.5,CLOSED,0.78,FAVORABLE,MARKET,0,NONE,2026-07-14_1727,2026-06-22
SFTBY,LONG,CONVICTION,94.9,BULL_BOUNCE_PENDING,23.41,21.49,26.55,,52,1.63,22.229999542236328,22.899999618530273,22.100000381469727,5437300.0,-5.04,CLOSED_LOSS,-0.61,FAVORABLE,MARKET,5,CONVICTION,2026-07-14_1727,2026-06-22
GLW,LONG,CONVICTION,94.7,BULL_BOUNCE_PENDING,199.06,189.11,209.01,,10,1.0,209.8300018310547,212.38999938964844,196.0,18574300.0,5.41,TARGET_HIT,1.5,FAVORABLE,MARKET,5,MINOR,2026-07-14_1727,2026-06-22
RGTI,LONG,CONVICTION,94.4,BULL_BOUNCE_PENDING,20.91,19.86,22.5,23.81,95,1.52,21.3799991607666,22.475000381469727,20.405000686645508,38322300.0,2.25,CLOSED,0.45,FAVORABLE,MARKET,5,COMPRESSION,2026-07-14_1727,2026-06-22
QNC,LONG,CONVICTION,94.0,BULL_BOUNCE_PENDING,3.2,2.99,3.36,,474,0.76,3.5299999713897705,3.5899999141693115,3.119999885559082,1866900.0,10.35,TARGET_HIT,1.5,FAVORABLE,MARKET,5,MINOR,2026-07-14_1727,2026-06-22
CIEN,LONG,CONVICTION,93.7,BULL_BOUNCE_PENDING,428.0,394.22,449.4,,2,0.63,460.3299865722656,461.5,430.510009765625,3863800.0,7.55,NO_FILL,0.0,FAVORABLE,MARKET,5,VACUUM,2026-07-14_1727,2026-06-22
WBI,LONG,CONVICTION,93.4,BULL_BOUNCE_PENDING,33.3,31.63,34.96,,60,1.0,29.979999542236328,31.0,28.690000534057617,4436900.0,-9.97,STOPPED,-1.0,FAVORABLE,MARKET,4,MINOR,2026-07-14_1727,2026-06-22
HNRG,LONG,CONVICTION,93.3,BULL_BOUNCE_PENDING,19.26,17.58,20.22,,59,0.57,18.93000030517578,19.274999618530273,18.010000228881836,1120800.0,-1.72,CLOSED_LOSS,-0.2,FAVORABLE,MARKET,1,MINOR,2026-07-14_1727,2026-06-22
TLN,LONG,CONVICTION,92.8,BULL_BOUNCE_PENDING,435.5,407.76,457.28,,3,0.78,438.1199951171875,443.2099914550781,431.4100036621094,826800.0,0.6,CLOSED,0.09,FAVORABLE,MARKET,5,MINOR,2026-07-14_1727,2026-06-22
NHP,LONG,CONVICTION,92.0,BULL_BOUNCE_PENDING,14.37,13.42,15.09,,105,0.76,14.289999961853027,14.680000305175781,13.680000305175781,1073400.0,-0.56,CLOSED_LOSS,-0.08,FAVORABLE,MARKET,1,MINOR,2026-07-14_1727,2026-06-22
ZD,LONG,CONVICTION,92.0,BULL_BOUNCE_PENDING,45.9,43.6,51.78,,43,2.56,45.31999969482422,46.529998779296875,44.900001525878906,765200.0,-1.26,CLOSED_LOSS,-0.25,FAVORABLE,MARKET,5,MINOR,2026-07-14_1727,2026-06-22
CIFR,LONG,CONVICTION,91.6,BULL_BOUNCE_PENDING,29.1,26.22,30.56,,34,0.5,28.139999389648438,30.139999389648438,27.8700008392334,18875900.0,-3.3,CLOSED_LOSS,-0.33,FAVORABLE,MARKET,5,MINOR,2026-07-14_1727,2026-06-22
MTZ,LONG,CONVICTION,91.1,BULL_BOUNCE_CONFIRMED,387.59,367.5,422.3,440.0,4,1.73,406.32000732421875,406.8800048828125,382.510009765625,1204700.0,4.83,CLOSED,0.93,FAVORABLE,LIMIT,5,COMPRESSION,2026-07-14_1727,2026-06-22
RMIX,LONG,CONVICTION,91.0,BULL_BOUNCE_PENDING,24.84,23.13,26.08,,58,0.73,22.920000076293945,25.5,21.950000762939453,840900.0,-7.73,STOPPED,-1.0,FAVORABLE,MARKET,0,NONE,2026-07-14_1727,2026-06-22
SLDB,LONG,CONVICTION,90.0,BULL_BOUNCE_PENDING,8.38,7.96,9.34,,238,2.29,8.300000190734863,8.649999618530273,8.104999542236328,1964400.0,-0.95,CLOSED_LOSS,-0.19,FAVORABLE,MARKET,5,MINOR,2026-07-14_1727,2026-06-22
ZBIO,LONG,CONVICTION,89.8,BULL_BOUNCE_PENDING,19.9,18.49,22.6,,70,1.91,20.799999237060547,20.969999313354492,19.989999771118164,643300.0,4.84,NO_FILL,0.0,FAVORABLE,STOP,5,VACUUM,2026-07-14_1727,2026-06-22
LGIH,LONG,CONVICTION,89.5,BULL_BOUNCE_PENDING,55.57,53.66,58.58,62.15,52,1.58,55.150001525878906,57.70000076293945,55.060001373291016,370400.0,-2.73,CLOSED_LOSS,-0.22,FAVORABLE,LIMIT,5,CONVICTION,2026-07-14_1727,2026-06-22
ALGM,LONG,CONVICTION,89.3,BULL_BOUNCE_PENDING,59.61,55.16,62.59,,22,0.67,61.58000183105469,61.67499923706055,58.130001068115234,3464000.0,5.14,CLOSED,0.44,FAVORABLE,STOP,5,MINOR,2026-07-14_1727,2026-06-22
TDW,LONG,CONVICTION,89.1,BULL_BOUNCE_PENDING,61.72,56.41,70.82,,18,1.71,66.3499984741211,66.55999755859375,63.209999084472656,870800.0,5.35,NO_FILL,0.0,FAVORABLE,LIMIT,5,COMPRESSION,2026-07-14_1727,2026-06-22
FISV,SHORT,CONVICTION,89.0,BEAR_REJECTION_PENDING,49.31,54.05,46.85,,21,0.52,47.18000030517578,48.779998779296875,47.040000915527344,7415500.0,-2.6,NO_FILL,0.0,FAVORABLE,LIMIT,5,CONVICTION,2026-07-14_1727,2026-06-22
LRN,SHORT,CONVICTION,89.0,BEAR_REJECTION_PENDING,84.52,152.32,80.29,,1,0.06,82.31999969482422,83.12000274658203,80.80999755859375,715000.0,-0.65,NO_FILL,0.0,FAVORABLE,LIMIT,5,CONVICTION,2026-07-14_1727,2026-06-22
HRI,LONG,CONVICTION,88.7,BULL_BOUNCE_PENDING,157.81,144.36,165.7,,7,0.59,153.42999267578125,157.0,150.88999938964844,612900.0,-1.09,CLOSED_LOSS,-0.33,FAVORABLE,STOP,5,CONVICTION,2026-07-14_1727,2026-06-22
PLTR,LONG,CONVICTION,88.1,BULL_BOUNCE_PENDING,131.56,121.53,138.14,,9,0.66,119.5,128.8699951171875,119.19999694824219,56924500.0,-6.02,STOPPED,-1.0,FAVORABLE,STOP,5,VACUUM,2026-07-14_1727,2026-06-22
CRM,SHORT,CONVICTION,88.0,BEAR_REJECTION_PENDING,152.73,155.8,145.09,,32,2.49,150.1199951171875,153.8699951171875,146.32000732421875,20502800.0,-0.82,CLOSED,0.85,FAVORABLE,LIMIT,5,CONVICTION,2026-07-14_1727,2026-06-22
LSCC,LONG,CONVICTION,88.0,BULL_BOUNCE_PENDING,150.45,143.81,157.97,,15,1.13,155.27000427246094,157.00999450683594,151.4600067138672,2193600.0,1.14,NO_FILL,0.0,FAVORABLE,LIMIT,1,VACUUM,2026-07-14_1727,2026-06-22
LDOS,SHORT,CONVICTION,87.9,BEAR_REJECTION_PENDING,110.04,114.15,104.54,,24,1.34,104.83999633789062,105.66999816894531,101.08999633789062,3058100.0,-2.82,NO_FILL,0.0,FAVORABLE,LIMIT,5,CONVICTION,2026-07-14_1727,2026-06-22
ARQQ,LONG,CONVICTION,87.4,BULL_BOUNCE_PENDING,25.73,22.49,27.02,,30,0.4,21.420000076293945,24.389999389648438,20.290000915527344,1466800.0,-10.3,STOPPED,-1.0,FAVORABLE,STOP,5,CONVICTION,2026-07-14_1727,2026-06-22
SYRE,LONG,CONVICTION,87.0,BULL_BOUNCE_PENDING,97.02,92.53,101.87,,22,1.08,100.31999969482422,101.70500183105469,95.0,2805300.0,1.33,CLOSED,0.73,FAVORABLE,LIMIT,3,MINOR,2026-07-14_1727,2026-06-22
PRLB,LONG,CONVICTION,87.0,BULL_BOUNCE_PENDING,82.17,79.17,86.28,,33,1.37,81.68000030517578,82.1500015258789,80.52999877929688,214200.0,0.76,CLOSED_LOSS,-0.16,FAVORABLE,STOP,3,MINOR,2026-07-14_1727,2026-06-22
VRSK,LONG,CONVICTION,86.8,BULL_BOUNCE_PENDING,171.01,161.74,198.14,195.97,10,2.93,168.99000549316406,174.5,168.17999267578125,2787300.0,-3.16,CLOSED_LOSS,-0.22,FAVORABLE,LIMIT,5,COMPRESSION,2026-07-14_1727,2026-06-22
