ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,total_genesis,vol_ratio_today,vol_ratio_3d,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,news
HTZ,Long,PULLBACK,T2-LONG,78,5.97,5.88,7.34,6.27,11.5,0.1194,6.61,9.7,WAITING,1,1,1d,5.97,5.88,HIGHWAY,EXCITED,190422000,1.4,1.6,1,28.0,22,8,125.93,HIGH,0.09,6.27,6.32,6.22,-1.6,PREMIUM,DISCOUNT,63,6,43,99.9,C,
