ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
STLA,SHORT,8.1,4.91,7.635,6.9203,7.51,7.16,4007223,355280,11.28,0.34,True,7.53,7.16,7.2316,7.0168,1396,99.95,32.4714,1.006,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.2804,2897.51,LOW
WMT,SHORT,4.09,3.78,131.612,125.5,131.14,125.9,4951124,218751,22.63,0.07,True,130.85,125.9,127.159,123.382,79,99.46,24.3071,1.006,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,2.6114,7970.99,LOW
