ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
LABT,SHORT,3.07,-3.33,4.01,1.454,1.53,1.5499,28163435,25186,1118.21,0.04,True,1.5,1.5499,1.5654,1.5189,6452,100.0,36.6143,1.018,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.6136,14.32,HIGH (low-priced low-float — verify locate before entering)
TE,SHORT,3.17,-18.17,7.12,5.49,5.54,6.7,10371534,1775414,5.84,0.74,False,5.67,6.7,6.767,6.566,1492,99.96,6.2118,0.934,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.5064,279.27,LOW
