ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
BTCT,BEAR_REJECTION_PENDING,SHORT,63.0,1.67,1.81,1.59,,719,0.6,HOSTILE,0.09,1.66,DEEP_BELOW,-0.4679,3.12,0.1514,15.1% (active),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 1.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $1.67 (30m 1tk MINOR bear gap) | only 0.7% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $1.67 on rally (0.7% above current $1.66). Stop $1.81. Anchor: 30m 1tk bear.,2026-09-02T05:35:48
SWKS,BEAR_REJECTION_PENDING,SHORT,90.3,67.02,68.54,62.11,62.12,65,3.23,HOSTILE,1.0,66.6,BELOW,-0.2673,90.9,0.0353,3.5% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 12.3, ""vacuum_tier"": 6.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $67.02 (1h 119tk VACUUM bear gap) | only 0.6% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),"LIMIT SHORT @ $67.02 on rally (0.6% above current $66.60). Stop $68.54. Anchor: 1h 119tk bear. CONVICTION 90 — size may step up, still waiting for location.",2026-09-02T05:35:46
SSRM,BEAR_REJECTION_PENDING,SHORT,68.0,37.08,39.26,32.31,31.98,45,2.19,HOSTILE,1.37,36.35,NEAR_HIGH,-0.078,39.42,0.0196,2.0% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""vacuum_tier"": 6.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $37.15 (30m 192tk VACUUM bear gap) | only 2.2% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (weekly) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $37.08 (2% rally cap; anchor at $37.15 too far). Stop $39.26. Anchor: 30m 192tk bear.,2026-09-02T05:35:48
GDYN,BEAR_REJECTION_PENDING,SHORT,62.7,7.92,8.01,7.2,6.78,1151,8.29,HOSTILE,0.48,7.9,BELOW,-0.2262,10.21,0.0087,0.9% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 10.7, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $7.92 (weekly 5tk COMPRESSION bear gap) | only 0.3% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (30m) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $7.92 on rally (0.3% above current $7.90). Stop $8.01. Anchor: weekly 5tk bear.,2026-09-02T05:35:48
RLAY,BEAR_REJECTION_PENDING,SHORT,72.0,18.54,18.86,16.14,17.58,308,7.41,HOSTILE,0.69,18.22,BELOW,-0.1434,21.27,0.0073,0.7% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $18.54 (weekly 24tk COMPRESSION bear gap) | only 1.8% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (4h) — short fights rising structure | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $18.54 on rally (1.8% above current $18.22). Stop $18.86. Anchor: weekly 24tk bear.,2026-09-02T05:35:47
CRCL,BEAR_REJECTION_PENDING,SHORT,65.7,88.05,90.09,82.99,75.0,48,2.47,HOSTILE,0.92,87.48,DEEP_BELOW,-0.4514,159.47,0.054,5.4% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 3.7, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $88.05 (45m 31tk MINOR bear gap) | only 0.6% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $88.05 on rally (0.6% above current $87.48). Stop $90.09. Anchor: 45m 31tk bear.,2026-09-02T05:35:46
PAY,BEAR_REJECTION_PENDING,SHORT,81.0,35.25,35.79,34.3,31.78,186,1.78,HOSTILE,1.0,35.13,BELOW,-0.2247,45.31,0.009,0.9% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 13.1, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $35.25 (daily 36tk COMPRESSION bear gap) | only 0.3% above current — close rally | SPY HOSTILE — short setup amplified | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $35.25 on rally (0.3% above current $35.13). Stop $35.79. Anchor: daily 36tk bear.,2026-09-02T05:35:47
ENTX,BEAR_REJECTION_PENDING,SHORT,61.3,2.91,2.98,2.8,,1419,1.55,HOSTILE,0.7,2.86,DEEP_BELOW,-0.319,4.2,0.0015,0.1% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 9.3, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0}",PENDING: wait for rally to $2.91 (4h 2tk MINOR bear gap) | only 1.7% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (daily) — short fights rising structure,LIMIT SHORT @ $2.91 on rally (1.7% above current $2.86). Stop $2.98. Anchor: 4h 2tk bear.,2026-09-02T05:35:46
DRTS,CHANNEL_TOP_REJECT,SHORT,62.0,14.0,14.41,13.15,12.1,242,2.06,HOSTILE,0.74,14.0,NEAR_HIGH,-0.0728,15.1,0.005,0.5% (normal),RISING,False,"{""at_upper_rail"": 14.0, ""ascending_channel"": 8.0, ""bear_gap_at_rail"": 12.0, ""regime_hostile_helps_short"": 12.0, ""obv_falling"": 8.0, ""downside_magnet"": 8.0}",price at upper rail of ASC channel ($14.13) | ASC channel (daily) — short is countertrend | bear gap at rail: 45m 43tk (MINOR) | SPY HOSTILE — short setup amplified | OBV falling — distribution at top,"Channel: daily ASC, fading at top",2026-09-02T05:35:46
DRTS,BEAR_REJECTION_PENDING,SHORT,61.3,14.08,14.57,13.15,12.1,202,1.87,HOSTILE,0.74,14.0,NEAR_HIGH,-0.0728,15.1,0.005,0.5% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 3.3, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $14.08 (45m 43tk MINOR bear gap) | only 0.6% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (daily) — short fights rising structure | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $14.08 on rally (0.6% above current $14.00). Stop $14.57. Anchor: 45m 43tk bear.,2026-09-02T05:35:46
