ticker,side,stage,conviction,fem,entry,stop,t1,rr,last_px,high,low,volume,chg_pct,outcome,result_r,n_bearish_total,n_bearish_consumed,fresh_bull_5m_below,entry_ready,ath_pct,ath_bucket,checked_at,scan_date
TSAT,LONG,BOUNCED_WAITING,2,2.15,57.23,56.5567,58.68,2.15,58.5099983215332,59.11000061035156,55.310001373291016,113701.0,2.24,TARGET_HIT,1.5,9,0,0,False,3.2,NEAR_HIGH,2026-05-28_1504,2026-05-28
WGRX,LONG,BOUNCED_CLEAN,5,1.95,3.88,3.1243,5.35,1.95,3.7200000286102295,4.179999828338623,3.4200000762939453,9716644.0,-4.12,LOSING,-0.21,0,0,0,False,97.0,DEEP_BELOW,2026-05-28_1504,2026-05-28
BHVN,LONG,BOUNCED_CLEAN,3,,11.26,10.0499,11.15,,10.239999771118164,11.170000076293945,10.1850004196167,4080176.0,-9.06,TARGET_HIT,1.5,0,0,0,False,39.4,DEEP_BELOW,2026-05-28_1504,2026-05-28
CLF,LONG,BOUNCED_CLEAN,1,,12.6475,11.923,12.57,,13.289999961853027,13.444999694824219,12.475000381469727,25865101.0,5.08,TARGET_HIT,1.5,0,0,0,False,24.3,BELOW,2026-05-28_1504,2026-05-28
LAES,LONG,BOUNCED_WAITING,3,3.69,3.4,3.2535,3.94,3.69,3.7200000286102295,3.8299999237060547,3.4100000858306885,21778455.0,9.41,NO_FILL,0.0,28,0,0,False,61.0,DEEP_BELOW,2026-05-28_1504,2026-05-28
AEMD,LONG,BOUNCED_WAITING,3,9.86,2.6368,2.5249,3.74,9.86,2.940000057220459,2.970099925994873,2.5199999809265137,1492788.0,11.5,STOPPED,-1.0,9,0,0,False,91.8,DEEP_BELOW,2026-05-28_1504,2026-05-28
SEZL,LONG,BOUNCED_CLEAN,0,2.47,116.4,113.792,122.83,2.47,119.0,121.80000305175781,113.80149841308594,581150.0,2.23,WINNING,1.0,0,0,0,False,37.7,DEEP_BELOW,2026-05-28_1504,2026-05-28
VCIG,LONG,BOUNCED_CLEAN,0,3.38,3.7,3.4132,4.67,3.38,5.789999961853027,6.5,3.690000057220459,6307887.0,56.49,TARGET_HIT,1.5,0,0,0,False,99.9,DEEP_BELOW,2026-05-28_1504,2026-05-28
ICLR,LONG,BOUNCED_WAITING,3,1.32,113.01,103.6423,125.37,1.32,136.8000030517578,139.69000244140625,116.4800033569336,3417852.0,21.05,NO_FILL,0.0,12,0,0,False,46.4,DEEP_BELOW,2026-05-28_1504,2026-05-28
VRRM,LONG,BOUNCED_WAITING,1,12.08,3.9398,3.8024,5.6,12.08,4.130000114440918,4.210000038146973,3.7100000381469727,32306793.0,4.83,STOPPED,-1.0,1,0,0,False,84.7,DEEP_BELOW,2026-05-28_1504,2026-05-28
EYPT,LONG,BOUNCED_WAITING,1,3.27,13.15,12.6946,14.64,3.27,13.5,14.024999618530273,13.010000228881836,1435499.0,2.66,WINNING,0.77,15,0,0,False,31.2,DEEP_BELOW,2026-05-28_1504,2026-05-28
BH,LONG,BOUNCED_WAITING,4,3.04,284.25,270.1786,327.0,3.04,280.94000244140625,283.0098876953125,268.80999755859375,97265.0,-1.16,STOPPED,-1.0,8,0,0,False,41.2,DEEP_BELOW,2026-05-28_1504,2026-05-28
BH,LONG,BOUNCED_WAITING,4,2.18,284.25,276.1167,302.0,2.18,280.94000244140625,283.0098876953125,268.80999755859375,97265.0,-1.16,STOPPED,-1.0,11,0,0,False,41.2,DEEP_BELOW,2026-05-28_1504,2026-05-28
CORT,LONG,BOUNCED_CLEAN,0,1.53,65.8922,63.852,69.01,1.53,68.37999725341797,69.87000274658203,65.63999938964844,1084771.0,3.78,TARGET_HIT,1.5,0,0,0,False,27.6,BELOW,2026-05-28_1504,2026-05-28
ADPT,LONG,BOUNCED_WAITING,2,18.42,13.84,13.6603,17.15,18.42,15.1899995803833,15.21500015258789,13.869999885559082,1578884.0,9.75,NO_FILL,0.0,24,0,0,False,33.3,DEEP_BELOW,2026-05-28_1504,2026-05-28
BH,LONG,BOUNCED_WAITING,4,1.58,284.25,270.1786,306.54,1.58,280.94000244140625,283.0098876953125,268.80999755859375,97265.0,-1.16,STOPPED,-1.0,5,0,0,False,41.2,DEEP_BELOW,2026-05-28_1504,2026-05-28
BH,LONG,BOUNCED_WAITING,4,1.55,284.25,270.1786,306.0,1.55,280.94000244140625,283.0098876953125,268.80999755859375,97265.0,-1.16,STOPPED,-1.0,5,0,0,False,41.2,DEEP_BELOW,2026-05-28_1504,2026-05-28
BRZE,LONG,BOUNCED_WAITING,0,1.23,22.37,18.6027,26.99,1.23,23.360000610351562,24.0,22.280000686645508,9143770.0,4.43,WINNING,0.26,2,0,0,False,40.6,DEEP_BELOW,2026-05-28_1504,2026-05-28
BRZE,LONG,BOUNCED_WAITING,0,1.27,22.37,18.6027,27.16,1.27,23.360000610351562,24.0,22.280000686645508,9143770.0,4.43,WINNING,0.26,2,0,0,False,40.6,DEEP_BELOW,2026-05-28_1504,2026-05-28
FGL,LONG,BOUNCED_WAITING,0,4.26,2.28,1.9112,3.85,4.26,2.0999999046325684,2.390000104904175,1.899999976158142,1345615.0,-7.89,STOPPED,-1.0,20,0,0,False,98.4,DEEP_BELOW,2026-05-28_1504,2026-05-28
BIOA,LONG,BOUNCED_WAITING,2,5.88,16.62,16.0279,20.1,5.88,17.049999237060547,17.1200008392334,16.56999969482422,225540.0,2.59,WINNING,0.73,51,0,0,False,30.7,DEEP_BELOW,2026-05-28_1504,2026-05-28
CRBP,LONG,BOUNCED_WAITING,0,8.49,8.0,7.4251,12.88,8.49,7.639999866485596,7.800000190734863,7.480000019073486,912062.0,-4.5,LOSING,-0.63,82,0,0,False,61.1,DEEP_BELOW,2026-05-28_1504,2026-05-28
GRRR,LONG,BOUNCED_WAITING,0,1.85,16.06,14.97,18.08,1.85,17.739999771118164,18.079999923706055,15.510000228881836,1937084.0,10.46,WINNING,1.5,8,0,0,False,42.4,DEEP_BELOW,2026-05-28_1504,2026-05-28
WGRX,LONG,BOUNCED_WAITING,5,11.42,3.88,3.1243,12.51,11.42,3.7200000286102295,4.179999828338623,3.4200000762939453,9716644.0,-4.12,LOSING,-0.21,13,0,0,False,97.0,DEEP_BELOW,2026-05-28_1504,2026-05-28
SEB,LONG,BOUNCED_WAITING,3,3.34,5050.06,4801.6774,5880.05,3.34,5047.22021484375,5155.89013671875,5047.22021484375,11345.0,-0.06,LOSING,-0.01,13,0,0,False,15.7,BELOW,2026-05-28_1504,2026-05-28
CSW,LONG,BOUNCED_WAITING,2,1.05,288.95,262.1946,317.1256,1.05,284.2799987792969,286.42999267578125,279.67999267578125,74843.0,-1.62,LOSING,-0.17,4,0,0,False,14.3,BELOW,2026-05-28_1504,2026-05-28
DDS,LONG,BOUNCED_CLEAN,0,1.87,593.0,581.0356,615.3601,1.87,608.6799926757812,613.0673828125,595.4199829101562,175363.0,2.64,NO_FILL,0.0,0,0,0,False,20.1,BELOW,2026-05-28_1504,2026-05-28
ICLR,LONG,BOUNCED_WAITING,3,1.19,113.01,103.6423,124.14,1.19,136.8000030517578,139.69000244140625,116.4800033569336,3417852.0,21.05,NO_FILL,0.0,11,0,0,False,46.4,DEEP_BELOW,2026-05-28_1504,2026-05-28
SEB,LONG,BOUNCED_WAITING,3,2.81,5050.06,4801.6774,5749.0,2.81,5047.22021484375,5155.89013671875,5047.22021484375,11345.0,-0.06,LOSING,-0.01,10,0,0,False,15.7,BELOW,2026-05-28_1504,2026-05-28
SEB,LONG,BOUNCED_WAITING,3,2.42,5050.06,4801.6774,5650.0,2.42,5047.22021484375,5155.89013671875,5047.22021484375,11345.0,-0.06,LOSING,-0.01,8,0,0,False,15.7,BELOW,2026-05-28_1504,2026-05-28
MOD,LONG,BOUNCED_CLEAN,0,3.01,277.0,267.464,305.665,3.01,270.70001220703125,281.9179992675781,257.239990234375,1491795.0,-2.27,STOPPED,-1.0,0,0,0,False,14.3,BELOW,2026-05-28_1504,2026-05-28
ADPT,LONG,BOUNCED_WAITING,2,4.23,13.84,13.6603,14.6,4.23,15.1899995803833,15.21500015258789,13.869999885559082,1578884.0,9.75,NO_FILL,0.0,19,0,0,False,33.3,DEEP_BELOW,2026-05-28_1504,2026-05-28
BIOA,LONG,BOUNCED_WAITING,2,4.28,16.62,16.0279,19.1533,4.28,17.049999237060547,17.1200008392334,16.56999969482422,225540.0,2.59,WINNING,0.73,37,0,0,False,30.7,DEEP_BELOW,2026-05-28_1504,2026-05-28
BIOA,LONG,BOUNCED_WAITING,2,2.16,16.62,16.0279,17.9,2.16,17.049999237060547,17.1200008392334,16.56999969482422,225540.0,2.59,WINNING,0.73,20,0,0,False,30.7,DEEP_BELOW,2026-05-28_1504,2026-05-28
BIOA,LONG,BOUNCED_WAITING,2,1.23,16.62,16.0279,17.35,1.23,17.049999237060547,17.1200008392334,16.56999969482422,225540.0,2.59,WINNING,0.73,13,0,0,False,30.7,DEEP_BELOW,2026-05-28_1504,2026-05-28
BTGO,LONG,BOUNCED_WAITING,0,13.35,6.16,5.6716,12.68,13.35,6.050000190734863,6.230000019073486,5.619999885559082,2910789.0,-1.79,STOPPED,-1.0,120,0,0,False,74.9,DEEP_BELOW,2026-05-28_1504,2026-05-28
VRRM,LONG,BOUNCED_WAITING,1,74.3,3.9398,3.8024,14.15,74.3,4.130000114440918,4.210000038146973,3.7100000381469727,32306793.0,4.83,STOPPED,-1.0,59,0,0,False,84.7,DEEP_BELOW,2026-05-28_1504,2026-05-28
PHGE,LONG,BOUNCED_WAITING,0,3.47,1.39,0.9841,2.8,3.47,1.559999942779541,1.8899999856948853,1.4500000476837158,5011404.0,12.23,NO_FILL,0.0,15,0,0,False,90.5,DEEP_BELOW,2026-05-28_1504,2026-05-28
BTGO,LONG,BOUNCED_WAITING,0,10.67,6.16,5.6716,11.37,10.67,6.050000190734863,6.230000019073486,5.619999885559082,2910789.0,-1.79,STOPPED,-1.0,103,0,0,False,74.9,DEEP_BELOW,2026-05-28_1504,2026-05-28
BTGO,LONG,BOUNCED_WAITING,0,6.27,6.16,5.6716,9.22,6.27,6.050000190734863,6.230000019073486,5.619999885559082,2910789.0,-1.79,STOPPED,-1.0,78,0,0,False,74.9,DEEP_BELOW,2026-05-28_1504,2026-05-28
BTGO,LONG,BOUNCED_WAITING,0,4.4,6.16,5.6716,8.31,4.4,6.050000190734863,6.230000019073486,5.619999885559082,2910789.0,-1.79,STOPPED,-1.0,52,0,0,False,74.9,DEEP_BELOW,2026-05-28_1504,2026-05-28
MOD,LONG,BOUNCED_WAITING,0,2.86,277.0,267.464,304.29,2.86,270.70001220703125,281.9179992675781,257.239990234375,1491795.0,-2.27,STOPPED,-1.0,2,0,0,False,14.3,BELOW,2026-05-28_1504,2026-05-28
