ticker,pm_gap_pct,pm_last_gap_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_strong,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase
STAK,26.75,19.75,3.08,2.34,2.365,2.91,4682501,1011763,4.63,0.77,True,2.43,2.91,2.8664,2.9973,2290,99.96,86.0381,1.0,,GENESIS,GENESIS
MSFT,10.17,9.96,430.25,416.98,418.24,429.43,2118687,532394,3.98,0.94,True,390.54,429.43,422.9885,442.3129,15,96.62,34.8213,1.0,,GENESIS,GENESIS
