ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AA,44.85,BASING,0.0,0,16,16,48.26,47.25,101,weekly,5.35,40 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,16,44.85,44.1773,48.26,148,7.6,5.07,False
AAL,13.6,BASING,0.0,0,17,17,14.83,14.772,6,weekly,8.62,2 bear-built-above · rel-vol 1.0x · regime FAVORABLE,True,17,13.6,13.396,14.83,490,9.04,6.03,False
AAOI,106.8,BASING,0.0,0,19,19,124.82,109.125,1570,weekly,2.18,15 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,19,106.8,105.198,124.82,62,16.87,11.25,False
AAON,79.16,BASING,0.0,0,16,16,87.83,86.77,107,daily,9.61,6 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,16,79.16,77.9726,87.83,84,10.95,7.3,False
AAOZ,12.55,BASING,0.0,0,19,19,19.48,13.1,639,daily,4.38,35 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,19,12.55,12.3618,19.48,531,55.22,36.81,False
AAP,42.66,BASING,0.0,0,19,19,56.18,46.85,933,daily,9.82,31 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,19,42.66,42.0201,56.18,156,31.69,21.13,False
AAPL,340.3,BASING,0.0,0,13,13,341.67,341.65,3,1m,0.4,13 bear-built-above · rel-vol 0.9x · regime FAVORABLE,True,16,340.3,335.1955,341.67,19,0.4,0.27,False
AAPU,46.31,BASING,0.0,0,20,20,47.71,47.62,10,daily,2.83,30 bear-built-above · rel-vol 0.7x · regime FAVORABLE,True,24,46.31,45.6153,47.71,143,3.02,2.02,False
ABCL,12.76,BASING,0.0,0,15,15,12.83,12.825,1,30m,0.51,15 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,16,12.76,12.5686,12.83,522,0.55,0.37,False
ABM,49.94,BASING,0.0,0,20,20,54.91,50.32,459,daily,0.76,21 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,20,49.94,49.1909,54.91,133,9.95,6.63,False
ABNB,162.07,BASING,0.0,0,20,20,174.54,172.975,157,daily,6.73,53 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,21,162.07,159.6389,174.54,41,7.69,5.13,False
ABSI,10.51,BASING,0.0,0,20,20,10.7497,10.735,2,1h,2.14,34 bear-built-above · rel-vol 2.3x · regime FAVORABLE,False,22,10.51,10.3523,10.7497,634,2.28,1.52,False
ABT,104.0,BASING,0.0,0,20,20,120.73,108.61,1213,daily,4.43,2 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,20,104.0,102.44,120.73,64,16.09,10.72,False
ABVX,97.6,BASING,0.0,0,17,17,103.45,102.74,72,daily,5.27,48 bear-built-above · rel-vol 2.2x · regime FAVORABLE,False,17,97.6,96.136,103.45,68,5.99,4.0,False
ACAD,26.41,BASING,0.0,0,20,20,27.45,27.37,8,daily,3.63,24 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,22,26.41,26.0139,27.45,252,3.94,2.63,False
ACHC,29.37,BASING,0.0,0,8,8,40.26,32.5,776,daily,10.66,rel-vol 1.4x · regime FAVORABLE,True,8,29.37,28.9294,40.26,226,37.08,24.72,False
ACHR,5.7,BASING,0.0,0,16,16,6.3,6.21,9,weekly,8.95,rel-vol 0.9x · regime FAVORABLE,True,16,5.7,5.6145,6.3,1169,10.53,7.02,False
ACHV,8.13,BASING,0.0,0,13,13,8.48,8.17,32,1h,0.49,5 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,13,8.13,8.0081,8.48,820,4.31,2.87,False
