ticker,side,stage,conviction,fem,entry,stop,t1,rr,last_px,high,low,volume,chg_pct,outcome,result_r,n_bearish_total,n_bearish_consumed,fresh_bull_5m_below,entry_ready,ath_pct,ath_bucket,checked_at,scan_date
NUAI,LONG,BOUNCED_WAITING,1,1.99,4.37,3.8523,5.4,1.99,4.289999961853027,4.704999923706055,4.130000114440918,6807196.0,-1.83,LOSING,-0.15,19,0,0,False,53.7,DEEP_BELOW,2026-05-26_1323,2026-05-25
UEC,LONG,BOUNCED_WAITING,0,3.75,12.98,11.7465,17.6,3.75,13.510000228881836,13.739999771118164,13.21500015258789,9417221.0,4.08,NO_FILL,0.0,30,0,0,False,36.2,DEEP_BELOW,2026-05-26_1323,2026-05-25
SGML,LONG,BOUNCED_WAITING,2,3.06,15.12,12.9241,21.85,3.06,15.300000190734863,15.670000076293945,14.75,2405320.0,1.19,WINNING,0.08,70,0,0,False,38.2,DEEP_BELOW,2026-05-26_1323,2026-05-25
ASST,LONG,BOUNCED_CLEAN,3,14.34,18.2125,18.1436,19.2,14.34,18.100000381469727,19.39699935913086,17.649999618530273,6999733.0,-0.62,TARGET_HIT,1.5,0,0,0,False,92.8,DEEP_BELOW,2026-05-26_1323,2026-05-25
LAES,LONG,BOUNCED_CLEAN,3,3.91,3.32,3.2535,3.58,3.91,3.559999942779541,3.9000000953674316,3.4800000190734863,32954722.0,7.23,NO_FILL,0.0,0,0,0,False,61.9,DEEP_BELOW,2026-05-26_1323,2026-05-25
QUBT,LONG,BOUNCED_CLEAN,3,1.03,12.2,9.3912,15.09,1.03,11.680000305175781,12.529999732971191,11.270000457763672,33709911.0,-4.26,LOSING,-0.19,0,0,0,False,52.8,DEEP_BELOW,2026-05-26_1323,2026-05-25
SMMT,LONG,BOUNCED_CLEAN,2,,16.72,15.6886,16.62,,17.0,17.1200008392334,15.899999618530273,4783529.0,1.67,TARGET_HIT,1.5,0,0,0,False,46.0,DEEP_BELOW,2026-05-26_1323,2026-05-25
ENVX,LONG,BOUNCED_CLEAN,2,,6.61,6.2375,6.48,,7.25,7.635000228881836,6.809999942779541,10196670.0,9.68,NO_FILL,0.0,0,0,0,False,59.9,DEEP_BELOW,2026-05-26_1323,2026-05-25
BKKT,LONG,BOUNCED_CLEAN,2,,11.9,8.9121,10.25,,11.8100004196167,13.039999961853027,11.649999618530273,2687304.0,-0.76,TARGET_HIT,1.5,0,0,0,False,76.1,DEEP_BELOW,2026-05-26_1323,2026-05-25
SMMT,LONG,BOUNCED_WAITING,2,1.03,16.72,15.6886,17.78,1.03,17.0,17.1200008392334,15.899999618530273,4783529.0,1.67,WINNING,0.27,3,0,0,False,46.0,DEEP_BELOW,2026-05-26_1323,2026-05-25
KTB,LONG,BOUNCED_WAITING,1,2.51,69.91,65.1095,81.96,2.51,71.38999938964844,71.80999755859375,69.62000274658203,625445.0,2.12,WINNING,0.31,11,0,0,False,19.6,BELOW,2026-05-26_1323,2026-05-25
BKKT,LONG,BOUNCED_WAITING,2,5.93,11.9,11.7315,12.9,5.93,11.8100004196167,13.039999961853027,11.649999618530273,2687304.0,-0.76,TARGET_HIT,1.5,11,0,0,False,76.1,DEEP_BELOW,2026-05-26_1323,2026-05-25
BKKT,LONG,BOUNCED_WAITING,2,4.93,11.9,11.7315,12.73,4.93,11.8100004196167,13.039999961853027,11.649999618530273,2687304.0,-0.76,TARGET_HIT,1.5,10,0,0,False,76.1,DEEP_BELOW,2026-05-26_1323,2026-05-25
TIC,LONG,BOUNCED_WAITING,1,4.3,8.5,7.984,10.72,4.3,8.449999809265137,8.869999885559082,8.399999618530273,1191996.0,-0.59,LOSING,-0.1,17,0,0,False,43.1,DEEP_BELOW,2026-05-26_1323,2026-05-25
TIC,LONG,BOUNCED_WAITING,1,5.17,8.5,7.984,11.17,5.17,8.449999809265137,8.869999885559082,8.399999618530273,1191996.0,-0.59,LOSING,-0.1,17,0,0,False,43.1,DEEP_BELOW,2026-05-26_1323,2026-05-25
BHVN,LONG,BOUNCED_CLEAN,0,,9.37,8.3732,9.1,,10.069999694824219,10.239999771118164,9.479999542236328,1956724.0,7.47,NO_FILL,0.0,0,0,0,False,49.5,DEEP_BELOW,2026-05-26_1323,2026-05-25
ASST,LONG,BOUNCED_WAITING,3,16.23,18.2125,18.1436,19.33,16.23,18.100000381469727,19.39699935913086,17.649999618530273,6999733.0,-0.62,TARGET_HIT,1.5,2,0,0,False,92.8,DEEP_BELOW,2026-05-26_1323,2026-05-25
BBAR,LONG,BOUNCED_CLEAN,0,1.73,15.28,14.8003,16.11,1.73,16.649999618530273,16.739999771118164,15.550000190734863,1013351.0,8.97,NO_FILL,0.0,0,0,0,False,30.2,DEEP_BELOW,2026-05-26_1323,2026-05-25
