ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
SOXL,Long,PULLBACK,T2-LONG,97,194.43,173.37,236.55,,2.0,21.06,215.6,9.8,WAITING,2,2,"1h,4h",194.43,180.39,OPEN_ROAD,EXCITED,1.03,38572493714.0,0.9,0.9,2152584.0,0.0,43.0,54.0,8.0,,UNKNOWN,,239.425,252.61,226.24,-10.4,DISCOUNT,DISCOUNT,19381,17,11803,4.9,B,,,,False,43.284035714285714,0.49,N/A,
ILLR,Long,BOUNCE,T1-STRONG_LONG,100,4.46,2.635,8.11,,2.0,1.825,4.46,1.6,CLOSE,5,5,"10m,15m,1m,30m,5m",4.39,3.22,OPEN_ROAD,EXCITED,2.55,2880092637.0,5.3,6.5,2612426.0,2.0,688.4,31.0,8.0,10.97,LOW,7.71,4.0899,3.05,5.1299,68.2,PREMIUM,MID,1971,12,871,9.0,A,,,,True,0.9445571428571429,1.93,N/A,
LKQ,Long,BOUNCE,T2-LONG,92,27.03,24.9581,31.1738,,2.0,2.0719,27.03,2.7,CLOSE,4,3,"1d,30m,4h",26.29,25.73,OPEN_ROAD,EXCITED,0.86,60550823.0,1.2,1.0,0.0,0.0,8.2,23.0,8.0,253.17,MEGA,0.01,26.665,26.75,26.58,-0.6,PREMIUM,DISCOUNT,136,1,76,6.3,D,,,,False,0.835814285714285,2.48,N/A,
LRMR,Long,BREAKOUT,T1-STRONG_LONG,100,3.66,3.5405,3.899,,2.0,0.1195,3.66,0.0,INSIDE,6,6,,,,OPEN_ROAD,EXCITED,4.11,,,,,,,,,,HIGH,0.15,3.51,3.5,3.52,0.6,PREMIUM,PREMIUM,88,2,4,2.5,C,False,3.9,True,True,0.27602142857142853,0.43,N/A,
TRU,Long,PULLBACK,T2-LONG,85,70.35,63.9812,83.0876,,2.0,6.3688,70.35,3.1,APPROACH,2,2,"1d,4h",68.18,65.96,OPEN_ROAD,EXCITED,1.18,536390972.0,1.3,1.2,0.0,0.0,11.5,23.0,8.0,191.49,HIGH,0.02,67.295,67.0,67.59,0.9,PREMIUM,DISCOUNT,1307,2,371,3.7,C,,,,False,2.861071428571429,2.23,N/A,
VSTS,Long,PULLBACK,T1-STRONG_LONG,100,14.42,13.0853,17.0894,,2.0,1.3347,14.42,4.0,APPROACH,5,4,"1d,1h,30m,4h",13.845,13.49,HIGHWAY,EXCITED,0.78,26942861.0,2.8,1.5,0.0,1.0,12.9,36.0,8.0,91.31,HIGH,0.05,13.725,13.74,13.71,-0.2,FLAT,FLAT,950,11,79,99.9,A,,,,True,0.5569285714285713,2.4,N/A,
WEN,Long,BOUNCE,T2-LONG,100,7.8,5.655,12.09,,2.0,2.145,7.8,2.3,CLOSE,2,2,"1d,4h",7.62,6.31,OPEN_ROAD,EXCITED,24.81,32590831278.0,3.0,4.9,1005307.0,3.0,49.4,11.0,8.0,156.89,HIGH,0.51,7.295,7.33,7.26,-1.0,PREMIUM,DISCOUNT,936,1,0,5.1,D,,,,True,0.6301571428571429,3.4,N/A,
