ticker,side,mode,tier,fem,rr,entry,stop,t1,dist_pct,float_label,float_m,float_rotation,vol_ratio_today,hot_days,move_pct,clean_air_pct,va_grade,conviction_ticks,news,_score,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_stop_px,_t1_px,_cutoff
SIDU,Long,PULLBACK,T1-STRONG_LONG,100,8.5,3.95,3.88,4.62,7.1,HIGH,66.34,0.69,2.4,3,47.8,99.9,B,31,,1.3,1.0,1.0,1.0,1.0,3.88,3.95,3.9895,0,1428,913,0.0,9.57,5.76,3.88,4.62,10:30
HTZ,Long,PULLBACK,T2-LONG,79,6.6,5.97,5.88,6.76,5.5,HIGH,125.93,0.1,1.7,1,35.2,99.9,C,43,,1.05,0.5,0.5,0.0,0.5,5.88,5.97,6.0297,0,1111,668,0.0,8.78,4.88,5.88,6.76,10:30
GPRK,Long,PULLBACK,T1-STRONG_LONG,92,3.1,9.07,9.05,9.64,3.5,MED,37.74,0.07,2.2,1,18.7,2.6,C,55,,0.35,0.0,0.0,0.5,0.0,9.05,9.07,9.1607,0,5000,903,0.0,28.5,4.33,9.05,9.64,10:30
