ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AIIO,3.4,BASING,0.0,0,5,5,3.53,3.51,3,5m,3.24,5 bear-built-above · rel-vol 0.2x · regime CHOP,False,5,3.4,3.349,3.53,1960,3.82,2.55,False
ALP,0.325,BASING,0.0,0,4,4,0.3551,0.3548,1,5m,9.17,9 bear-built-above · rel-vol 0.3x · regime CHOP,True,4,0.325,0.3201,0.3551,20512,9.26,6.17,False
AMST,1.95,BASING,0.0,0,5,5,2.128,2.125,1,5m,8.97,2 bear-built-above · rel-vol 0.8x · regime CHOP,True,5,1.95,1.9207,2.128,3418,9.13,6.09,False
AMZE,0.138,BASING,0.0,0,5,5,0.1682,0.1446,3,daily,4.78,6 bear-built-above · rel-vol 0.4x · regime CHOP,False,5,0.138,0.1359,0.1682,48309,21.88,14.59,False
BLFS,24.0,BASING,0.0,0,5,5,25.98,25.835,15,1h,7.65,2 bear-built-above · rel-vol 2.9x · regime CHOP,False,5,24.0,23.64,25.98,277,8.25,5.5,False
CODX,2.9174,BASING,0,0,0,0,,,,,0,rel-vol 1.9x · regime CHOP,False,0,2.9174,2.8736,3.2091,2285,10.0,6.67,False
CORT,59.0,BASING,0.0,0,1,1,59.95,59.24,72,15m,0.41,1 bear-built-above · rel-vol 0.9x · regime CHOP,False,1,59.0,58.115,59.95,112,1.61,1.07,False
CREG,0.3891,BASING,0.0,0,5,5,0.4598,0.4089,6,daily,5.09,9 bear-built-above · rel-vol 0.2x · regime CHOP,False,5,0.3891,0.3833,0.4598,17133,18.17,12.11,False
CRML,11.6,BASING,0.0,0,5,5,12.53,12.0,53,weekly,3.45,2 bear-built-above · rel-vol 0.6x · regime CHOP,False,9,11.6,11.426,12.53,574,8.02,5.34,False
DGXX,7.34,BASING,0.0,0,4,4,8.46,8.37,10,daily,14.03,6 bear-built-above · rel-vol 0.6x · regime CHOP,False,4,7.34,7.2299,8.46,908,15.26,10.17,False
GCTS,2.81,BASING,0.0,0,5,5,2.8494,2.82,3,15m,0.36,8 bear-built-above · rel-vol 2.1x · regime CHOP,False,5,2.81,2.7679,2.8494,2372,1.4,0.93,False
GDC,0.1093,BASING,0.0,0,5,5,0.1256,0.1255,1,1m,14.82,1 bear-built-above · rel-vol 3.0x · regime CHOP,False,5,0.1093,0.1077,0.1256,60994,14.91,9.94,False
GDDY,91.91,BASING,0.0,0,5,5,97.22,96.55,68,weekly,5.05,2 bear-built-above · rel-vol 0.9x · regime CHOP,False,5,91.91,90.5313,97.22,72,5.78,3.85,False
GO,8.12,BASING,0.0,0,3,3,8.375,8.37,1,5m,3.08,3 bear-built-above · rel-vol 1.2x · regime CHOP,False,3,8.12,7.9982,8.375,821,3.14,2.09,False
GOSS,0.2315,BASING,0.0,0,5,5,0.2426,0.2421,1,5m,4.58,rel-vol 1.8x · regime CHOP,False,5,0.2315,0.228,0.2426,28797,4.79,3.2,False
GWRE,136.0341,BASING,0.0,0,5,5,140.01,139.8,21,daily,2.77,10 bear-built-above · rel-vol 1.4x · regime CHOP,False,5,136.0341,133.9936,140.01,49,2.92,1.95,False
HCWB,2.15,BASING,0.0,0,2,2,2.4113,2.41,1,1m,12.09,rel-vol 5.5x · regime CHOP,True,2,2.15,2.1178,2.4113,3100,12.15,8.1,False
INTC,116.0,BASING,0.0,0,5,5,129.44,124.36,508,daily,7.21,15 bear-built-above · rel-vol 1.0x · regime CHOP,False,5,116.0,114.26,129.44,57,11.59,7.72,False
IREN,54.16,BASING,0.0,0,5,5,61.2,55.15,606,daily,1.83,7 bear-built-above · rel-vol 0.8x · regime CHOP,False,7,54.16,53.3476,61.2,123,13.0,8.67,False
MEHA,0.0723,BASING,0.0,0,5,5,0.0741,0.0736,1,15m,1.8,1 bear-built-above · rel-vol 3.1x · regime CHOP,False,5,0.0723,0.0712,0.0741,92208,2.49,1.66,False
NOK,13.57,BASING,0.0,0,5,5,14.49,14.02,48,15m,3.32,8 bear-built-above · rel-vol 0.6x · regime CHOP,False,5,13.57,13.3665,14.49,491,6.78,4.52,False
NVDA,222.1984,BASING,0.0,0,5,5,237.8674,233.0,487,15m,4.86,5 bear-built-above · rel-vol 1.1x · regime CHOP,False,5,222.1984,218.8654,237.8674,30,7.05,4.7,False
NXXT,0.713,BASING,0.0,0,5,5,0.8129,0.8113,1,1h,13.79,rel-vol 3.0x · regime CHOP,False,5,0.713,0.7023,0.8129,9350,14.01,9.34,False
PLUG,3.27,BASING,0.0,0,5,5,3.45,3.39,7,daily,3.67,2 bear-built-above · rel-vol 0.7x · regime CHOP,False,5,3.27,3.2209,3.45,2038,5.5,3.67,False
POET,14.31,BASING,0.0,0,5,5,14.59,14.57,2,5m,1.82,3 bear-built-above · rel-vol 0.7x · regime CHOP,False,5,14.31,14.0953,14.59,465,1.96,1.3,False
SIDU,3.7507,BASING,0.0,0,5,5,4.2,4.1999,1,5m,11.98,8 bear-built-above · rel-vol 1.0x · regime CHOP,False,5,3.7507,3.6944,4.2,1777,11.98,7.99,False
SLNH,1.68,BASING,0.0,0,5,5,1.95,1.87,8,daily,11.31,6 bear-built-above · rel-vol 0.7x · regime CHOP,False,6,1.68,1.6548,1.95,3968,16.07,10.71,False
SNAL,1.0802,BASING,0.0,0,5,5,1.11,1.1,2,1h,1.83,7 bear-built-above · rel-vol 0.1x · regime CHOP,True,5,1.0802,1.064,1.11,6171,2.76,1.84,False
SRXH,0.1189,BASING,0.0,0,4,4,0.1309,0.1304,1,15m,9.67,3 bear-built-above · rel-vol 0.6x · regime CHOP,False,4,0.1189,0.1171,0.1309,56069,10.09,6.73,False
TDIC,0.5601,BASING,0.0,0,5,5,0.7061,0.61,10,daily,8.91,3 bear-built-above · rel-vol 0.7x · regime CHOP,False,5,0.5601,0.5517,0.7061,11902,26.07,17.38,False
TE,8.92,BASING,0.0,0,5,5,9.14,9.13,1,1h,2.35,3 bear-built-above · rel-vol 4.2x · regime CHOP,True,5,8.92,8.7862,9.14,747,2.47,1.64,False
