ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
SWKS,BEAR_REJECTION_PENDING,SHORT,62.0,68.3,76.05,64.88,,12,0.44,HOSTILE,1.19,66.96,BELOW,-0.2634,90.9,0.0462,4.6% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""medium_anchor"": 6.0, ""far_rally"": -4.0, ""regime_hostile_helps_short"": 10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $75.00 (1h 67tk MINOR bear gap) | SPY HOSTILE — short setup amplified | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $68.30 (2% rally cap; anchor at $75.00 too far). Stop $76.05. Anchor: 1h 67tk bear.,2026-08-24T05:13:12
NESR,BEAR_REJECTION_PENDING,SHORT,68.0,33.5,34.76,28.86,28.45,79,3.67,HOSTILE,0.82,33.4,NEAR_HIGH,-0.0958,36.94,0.0179,1.8% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""vacuum_tier"": 6.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0}",PENDING: wait for rally to $33.50 (5m 110tk VACUUM bear gap) | only 0.3% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (weekly) — short fights rising structure,LIMIT SHORT @ $33.50 on rally (0.3% above current $33.40). Stop $34.76. Anchor: 5m 110tk bear.,2026-08-24T05:13:12
CAST,BEAR_REJECTION_PENDING,SHORT,62.0,1.51,1.61,1.43,,983,0.74,HOSTILE,0.29,1.5,DEEP_BELOW,-0.9545,33.0,0.0685,6.9% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $1.51 (1m 2tk MINOR bear gap) | only 0.7% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $1.51 on rally (0.7% above current $1.50). Stop $1.61. Anchor: 1m 2tk bear.,2026-08-24T05:13:12
GDYN,BEAR_REJECTION_PENDING,SHORT,63.9,8.14,8.33,7.2,7.67,521,4.9,HOSTILE,0.57,7.98,BELOW,-0.2184,10.21,0.0148,1.5% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 11.9, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $8.14 (daily 15tk COMPRESSION bear gap) | only 2.0% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (45m) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $8.14 (2% rally cap; anchor at $8.14 too far). Stop $8.33. Anchor: daily 15tk bear.,2026-08-24T05:13:12
FROG,BEAR_REJECTION_PENDING,SHORT,70.6,94.03,95.71,89.52,88.04,59,2.69,HOSTILE,0.78,93.2549,NEAR_HIGH,-0.0601,99.22,0.0146,1.5% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""medium_anchor"": 6.0, ""high_genesis_rank"": 12.6, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0}",PENDING: wait for rally to $94.03 (daily 61tk COMPRESSION bear gap) | only 0.8% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (1h) — short fights rising structure,LIMIT SHORT @ $94.03 on rally (0.8% above current $93.25). Stop $95.71. Anchor: daily 61tk bear.,2026-08-24T05:13:12
PAY,BEAR_REJECTION_PENDING,SHORT,68.0,40.15,41.61,34.3,34.3,68,4.02,HOSTILE,1.08,40.0,BELOW,-0.1172,45.31,0.0118,1.2% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""vacuum_tier"": 6.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0}",PENDING: wait for rally to $40.15 (5m 125tk VACUUM bear gap) | only 0.4% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (45m) — short fights rising structure,LIMIT SHORT @ $40.15 on rally (0.4% above current $40.00). Stop $41.61. Anchor: 5m 125tk bear.,2026-08-24T05:13:12
BIVI,BEAR_REJECTION_PENDING,SHORT,62.0,1.92,2.11,1.83,,543,0.52,HOSTILE,1.43,1.9204,DEEP_BELOW,-0.4933,3.79,2.3386,233.9% (EXTREME — almost always reverts),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $1.92 (1m 6tk MINOR bear gap) | only 0.2% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $1.92 on rally (0.2% above current $1.92). Stop $2.11. Anchor: 1m 6tk bear.,2026-08-24T05:13:12
RITR,BEAR_REJECTION_PENDING,SHORT,62.4,0.12,0.14,0.11,,4293,0.25,HOSTILE,0.17,0.1129,DEEP_BELOW,-0.9853,7.68,0.4255,42.6% (active),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 4.4, ""moderate_rally"": 4.0, ""regime_hostile_helps_short"": 10.0}",PENDING: wait for rally to $0.12 (15m 1tk MINOR bear gap) | SPY HOSTILE — short setup amplified,LIMIT SHORT @ $0.12 (2% rally cap; anchor at $0.12 too far). Stop $0.14. Anchor: 15m 1tk bear.,2026-08-24T05:13:12
LOOP,BEAR_REJECTION_PENDING,SHORT,62.0,0.58,0.6,0.55,,4251,1.23,HOSTILE,0.52,0.577,DEEP_BELOW,-0.7265,2.11,0.0496,5.0% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $0.58 (5m 1tk MINOR bear gap) | only 0.4% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $0.58 on rally (0.4% above current $0.58). Stop $0.6. Anchor: 5m 1tk bear.,2026-08-24T05:13:12
OMH,BEAR_REJECTION_PENDING,SHORT,62.0,0.09,0.1,0.08,,14814,1.78,HOSTILE,0.16,0.0928,DEEP_BELOW,-0.9576,2.19,0.0936,9.4% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $0.09 (5m 1tk MINOR bear gap) | only 0.5% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $0.09 on rally (0.5% above current $0.09). Stop $0.1. Anchor: 5m 1tk bear.,2026-08-24T05:13:12
