ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AA,46.86,BASING,0.0,0,16,16,48.26,47.25,101,weekly,0.83,45 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,16,46.86,46.1571,48.26,142,2.99,1.99,False
AAL,12.8,BASING,0.0,0,19,19,13.64,13.37,28,weekly,4.45,10 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,19,12.8,12.608,13.64,520,6.56,4.37,False
AAOI,97.42,BASING,0.0,0,14,14,124.82,109.125,1570,weekly,12.01,10 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,14,97.42,95.9587,124.82,68,28.13,18.75,False
AAON,75.2,BASING,0.0,0,15,15,79.795,75.41,439,weekly,0.28,54 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,15,75.2,74.072,79.795,88,6.11,4.07,False
AAOX,9.03,BASING,0.0,0,18,18,10.65,9.61,105,45m,6.42,13 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,18,9.03,8.8945,10.65,738,17.94,11.96,False
AAOZ,15.27,BASING,0.0,0,10,10,15.98,15.45,54,1h,1.18,10 bear-built-above · rel-vol 0.3x · regime FAVORABLE,False,10,15.27,15.0409,15.98,436,4.65,3.1,False
AAP,43.85,BASING,0.0,0,19,19,56.18,46.85,933,daily,6.84,24 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,19,43.85,43.1923,56.18,152,28.12,18.75,False
AAPL,331.43,BASING,0.0,0,17,17,338.19,333.43,476,daily,0.6,13 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,19,331.43,326.4586,338.19,20,2.04,1.36,False
AAPU,44.29,BASING,0.0,0,20,20,47.14,45.83,132,daily,3.48,32 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,23,44.29,43.6257,47.14,150,6.43,4.29,False
ABCL,11.5,BASING,0.0,0,9,9,12.14,12.13,1,10m,5.48,5 bear-built-above · rel-vol 0.7x · regime FAVORABLE,True,9,11.5,11.3275,12.14,579,5.57,3.71,False
ABM,49.91,BASING,0.0,0,19,19,54.91,50.32,459,daily,0.82,16 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,20,49.91,49.1613,54.91,133,10.02,6.68,False
ABNB,168.32,BASING,0.0,0,19,19,189.0,188.22,79,weekly,11.82,49 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,19,168.32,165.7952,189.0,39,12.29,8.19,False
ABT,102.0,BASING,0.0,0,19,19,120.73,108.61,1213,daily,6.48,17 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,19,102.0,100.47,120.73,65,18.36,12.24,False
ABVX,107.0,BASING,0.0,0,18,18,113.58,113.0,58,daily,5.61,54 bear-built-above · rel-vol 2.0x · regime FAVORABLE,False,18,107.0,105.395,113.58,62,6.15,4.1,False
ACAD,26.64,BASING,0.0,0,20,20,29.11,29.05,6,weekly,9.05,20 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,22,26.64,26.2404,29.11,250,9.27,6.18,False
ACHC,27.38,BASING,0.0,0,20,20,28.36,28.15,22,daily,2.81,29 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,20,27.38,26.9693,28.36,243,3.58,2.39,False
ACHR,5.48,BASING,0.0,0,20,20,6.3,6.21,9,weekly,13.32,18 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,23,5.48,5.3978,6.3,1216,14.96,9.98,False
ACI,12.8363,BASING,0.0,0,11,11,14.62,14.5779,5,45m,13.57,10 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,11,12.8363,12.6438,14.62,519,13.9,9.26,False
ACM,64.16,BASING,0.0,0,20,20,73.3,68.25,505,daily,6.37,35 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,20,64.16,63.1976,73.3,103,14.25,9.5,False
ACMR,63.94,BASING,0.0,0,19,19,72.0,67.57,444,weekly,5.68,37 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,20,63.94,62.9809,72.0,104,12.61,8.4,False
ACN,193.3506,BASING,0.0,0,19,19,219.42,215.0,442,daily,11.2,19 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,20,193.3506,190.4503,219.42,34,13.48,8.99,False
ACVA,10.435,BASING,0.0,0,3,3,13.35,11.295,206,daily,8.24,rel-vol 1.1x · regime FAVORABLE,True,4,10.435,10.2785,13.35,638,27.93,18.62,False
ADBE,255.75,BASING,0.0,0,20,20,266.51,262.805,371,weekly,2.76,47 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,24,255.75,251.9137,266.51,26,4.21,2.8,False
ADBT,0.1057,BASING,0.0,0,9,9,0.1153,0.1065,1,4h,0.76,8 bear-built-above · rel-vol 6.1x · regime FAVORABLE,False,9,0.1057,0.1041,0.1153,63071,9.08,6.05,False
ADI,363.63,BASING,0.0,0,20,20,417.93,405.43,1250,daily,11.5,17 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,23,363.63,358.1755,417.93,18,14.93,9.96,False
