ticker,side,stage,conviction,fem,entry,stop,t1,rr,last_px,high,low,volume,chg_pct,outcome,result_r,n_bearish_total,n_bearish_consumed,fresh_bull_5m_below,entry_ready,ath_pct,ath_bucket,checked_at,scan_date
ADBE,LONG,BOUNCED_WAITING,2,13.76,242.05,237.2146,308.57,13.76,252.22999572753906,255.3000030517578,241.52200317382812,10749034.0,4.21,CLOSED,1.5,25,0,0,False,34.7,DEEP_BELOW,2026-09-11_1736,2026-09-11
ORCL,LONG,BOUNCED_CLEAN,1,1.15,162.8,153.692,173.31,1.15,150.27999877929688,165.99000549316406,149.83999633789062,78527486.0,-7.69,STOPPED,-1.0,0,0,0,False,50.6,DEEP_BELOW,2026-09-11_1736,2026-09-11
FCEL,LONG,BOUNCED_CLEAN,0,2.78,15.9,14.7604,19.07,2.78,nan,nan,nan,nan,nan,CLOSED_LOSS,1.5,0,0,0,False,58.0,DEEP_BELOW,2026-09-11_1736,2026-09-11
ADBE,LONG,BOUNCED_WAITING,2,7.75,242.05,237.2146,279.54,7.75,252.22999572753906,255.3000030517578,241.52200317382812,10749034.0,4.21,CLOSED,1.5,17,0,0,False,34.7,DEEP_BELOW,2026-09-11_1736,2026-09-11
ADBE,LONG,BOUNCED_WAITING,2,4.68,242.05,237.2146,264.69,4.68,252.22999572753906,255.3000030517578,241.52200317382812,10749034.0,4.21,CLOSED,1.5,8,0,0,False,34.7,DEEP_BELOW,2026-09-11_1736,2026-09-11
COMP,LONG,BOUNCED_WAITING,1,7.69,10.24,9.9501,12.47,7.69,10.510000228881836,10.614999771118164,10.119999885559082,11317212.0,2.64,CLOSED,0.93,67,0,0,False,26.6,BELOW,2026-09-11_1736,2026-09-11
COMP,LONG,BOUNCED_WAITING,1,5.9,10.24,9.9501,11.95,5.9,10.510000228881836,10.614999771118164,10.119999885559082,11317212.0,2.64,CLOSED,0.93,62,0,0,False,26.6,BELOW,2026-09-11_1736,2026-09-11
COMP,LONG,BOUNCED_WAITING,1,4.46,10.24,9.9501,11.5335,4.46,10.510000228881836,10.614999771118164,10.119999885559082,11317212.0,2.64,CLOSED,0.93,46,0,0,False,26.6,BELOW,2026-09-11_1736,2026-09-11
COMP,LONG,BOUNCED_WAITING,1,1.64,10.24,9.9501,10.715,1.64,10.510000228881836,10.614999771118164,10.119999885559082,11317212.0,2.64,CLOSED,0.93,1,0,0,False,26.6,BELOW,2026-09-11_1736,2026-09-11
SHOP,LONG,BOUNCED_WAITING,1,2.02,130.3,123.752,143.51,2.02,128.7899932861328,131.97000122070312,128.38999938964844,10748777.0,-1.16,CLOSED_LOSS,-0.23,14,0,0,False,28.5,BELOW,2026-09-11_1736,2026-09-11
SHOP,LONG,BOUNCED_WAITING,1,3.05,130.3,123.0534,152.4,3.05,128.7899932861328,131.97000122070312,128.38999938964844,10748777.0,-1.16,CLOSED_LOSS,-0.21,3,0,0,False,28.5,BELOW,2026-09-11_1736,2026-09-11
