ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AIIO,0.83,BASING,0.0,0,2,2,0.922,0.9211,1,15m,10.98,rel-vol 0.3x · regime FAVORABLE,False,2,0.83,0.8176,0.922,8032,11.08,7.39,False
AMD,456.795,BASING,0.0,0,5,5,458.59,458.56,3,15m,0.39,rel-vol 0.2x · regime FAVORABLE,True,5,456.795,449.9431,458.59,14,0.39,0.26,False
BZAI,1.885,BASING,0.0,0,5,5,1.98,1.975,1,1h,4.77,2 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,5,1.885,1.8567,1.98,3536,5.04,3.36,False
CRCL,112.71,BASING,0.0,0,5,5,118.97,118.85,13,5m,5.45,2 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,5,112.71,111.0193,118.97,59,5.55,3.7,False
DGXX,7.72,BASING,0.0,0,2,2,7.77,7.765,1,1m,0.58,1 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,2,7.72,7.6042,7.77,863,0.65,0.43,False
FLNC,22.99,BASING,0.0,0,5,5,28.99,24.85,414,daily,8.09,4 bear-built-above · rel-vol 0.4x · regime FAVORABLE,False,5,22.99,22.6451,28.99,289,26.1,17.4,False
GCTS,1.675,BASING,0.0,0,4,4,1.77,1.765,1,15m,5.37,rel-vol 2.1x · regime FAVORABLE,True,4,1.675,1.6499,1.77,3980,5.67,3.78,False
INTC,128.05,BASING,0.0,0,5,5,131.0,130.88,13,15m,2.21,rel-vol 0.3x · regime FAVORABLE,False,5,128.05,126.1293,131.0,52,2.3,1.54,False
IREN,56.6,BASING,0.0,0,5,5,63.89,63.845,5,15m,12.8,8 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,6,56.6,55.751,63.89,117,12.88,8.59,False
KEEL,4.04,BASING,0.0,0,1,1,4.0781,4.06,2,15m,0.5,1 bear-built-above · rel-vol 0.4x · regime FAVORABLE,True,1,4.04,3.9794,4.0781,1650,0.94,0.63,False
MASK,2.645,BASING,0.0,0,5,5,2.66,2.65,2,1m,0.19,rel-vol 0.1x · regime FAVORABLE,False,5,2.645,2.6053,2.66,2520,0.57,0.38,False
MRAM,35.08,BASING,0.0,0,1,1,36.9999,36.87,13,1m,5.1,rel-vol 2.2x · regime FAVORABLE,False,1,35.08,34.5538,36.9999,190,5.47,3.65,False
NOK,13.055,BASING,0.0,0,3,3,13.42,13.35,8,daily,2.26,3 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,3,13.055,12.8592,13.42,510,2.8,1.86,False
NVDA,219.598,BASING,0,0,0,0,,,,,0,rel-vol 0.2x · regime FAVORABLE,True,0,219.598,216.304,241.5578,30,10.0,6.67,False
PRM,33.39,BASING,0,0,0,0,,,,,0,rel-vol 0.1x · regime FAVORABLE,True,0,33.39,32.8892,36.729,199,10.0,6.67,False
RXT,4.85,BASING,0.0,0,3,3,5.26,5.25,1,5m,8.25,rel-vol 0.9x · regime FAVORABLE,False,3,4.85,4.7772,5.26,1374,8.45,5.64,False
SLNH,1.84,BASING,0.0,0,5,5,1.87,1.865,1,15m,1.36,2 bear-built-above · rel-vol 0.3x · regime FAVORABLE,False,5,1.84,1.8124,1.87,3623,1.63,1.09,False
URGN,31.655,BASING,0.0,0,1,1,31.87,31.845,3,1m,0.6,rel-vol 0.2x · regime FAVORABLE,True,1,31.655,31.1802,31.87,210,0.68,0.45,False
VRAX,0.1739,BASING,0.0,0,1,1,0.2199,0.198,3,daily,13.89,rel-vol 0.8x · regime FAVORABLE,False,1,0.1739,0.1712,0.2199,38347,26.49,17.66,False
YMAT,0.441,BASING,0.0,0,1,1,0.4455,0.4435,1,15m,0.56,rel-vol 0.3x · regime FAVORABLE,False,1,0.441,0.4344,0.4455,15117,1.02,0.68,False
