ticker,stage,stage_pct,conviction,today_vol_pct_of_avg,recent_8bar_green_count,recent_8bar_move_pct,first_consumption_recent,days_since_advance,rej_tf,rej_tf_weight,rej_ticks,rej_wicked,bounce_tf,bounce_ticks,bounce_wicked,oh_fresh_w,oh_wicked_w,oh_effective_w,oh_n_fresh,oh_n_wicked,top_overhead,rejection_dt,rejection_price,bounce_dt,snapshot_price,target,stop,rr,n_bearish_total,n_bearish_consumed,risk_climax,risk_vol_ratio,av20_volume,fresh_bull_5m_below,n_overhead_remaining
ORCL,BOUNCED_CLEAN,0,1,2.9,5,-0.3,False,1.2,4h,12,129,False,10m,330,False,301990,42448,323214.0,43,6,weekly.464t | weekly.391t | weekly.246t~,2026-09-08T04:00:00.000,163.18,2026-09-08T04:45:00.000,162.4,173.31,159.3806,3.61,0,0,False,0.03,19489831,0,49
SHOP,BOUNCED_WAITING,0,1,0.5,4,0.1,False,1.2,15m,5,60,False,1d,2095,True,41885,32004,57887.0,29,14,weekly.573t~ | weekly.339t~ | weekly.116t,2026-08-31T04:00:00.000,152.0,2026-09-08T04:00:00.000,134.62,152.4,123.0534,1.54,5,0,False,0.0,5544488,0,43
