ticker,grade_date,firm,from_grade,to_grade,action,pt_action,current_pt,prior_pt,sentiment,weight
SHOP,2026-08-06 11:27,Goldman Sachs,Buy,Buy,main,Raises,194.0,170.0,BULL,2
SHOP,2026-07-24 19:42,Citigroup,Buy,Buy,main,Lowers,150.0,156.0,BEAR,2
COMP,2026-08-05 17:31,Goldman Sachs,Neutral,Neutral,main,Raises,12.0,10.5,BULL,2
COMP,2026-08-05 17:18,Oppenheimer,Outperform,Outperform,main,Raises,18.0,15.0,BULL,2
COMP,2026-08-05 15:19,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,13.0,12.0,BULL,2
COMP,2026-08-05 11:06,Barclays,Overweight,Overweight,main,Raises,16.0,15.0,BULL,2
COMP,2026-07-31 21:12,UBS,Buy,Buy,main,Raises,17.0,12.0,BULL,2
BLMN,2026-07-24 11:14,Citigroup,Neutral,Neutral,main,Lowers,8.75,9.5,BEAR,2
CHYM,2026-07-31 10:20,Canaccord Genuity,Buy,Buy,main,Maintains,40.0,40.0,NEUTRAL,1
EXK,2026-08-03 16:08,B. Riley Securities,Buy,Buy,main,Lowers,14.0,16.0,BEAR,2
MP,2026-07-29 18:47,JP Morgan,Overweight,Overweight,main,Lowers,60.0,75.0,BEAR,2
CNC,2026-08-04 18:42,JP Morgan,Neutral,Neutral,main,Raises,67.0,60.0,BULL,2
CNC,2026-08-03 14:35,Bernstein,Outperform,Outperform,main,Raises,79.0,68.0,BULL,2
CNC,2026-07-29 12:08,Barclays,Overweight,Overweight,main,Raises,80.0,75.0,BULL,2
CNC,2026-07-29 11:21,Baird,Neutral,Neutral,main,Raises,66.0,46.0,BULL,2
WTTR,2026-08-06 10:17,Raymond James,Strong Buy,Outperform,down,Raises,26.0,24.0,BEAR,4
FRPT,2026-08-06 09:20,Morgan Stanley,Overweight,Equal-Weight,down,Lowers,72.0,77.0,BEAR,4
FRPT,2026-07-28 13:28,JP Morgan,Overweight,Overweight,main,Raises,72.0,68.0,BULL,2
