ticker,pm_gap_pct,pm_last_gap_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_strong,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase
BZAI,8.18,5.46,1.19,1.12,1.12,1.1601,250662,59144,4.24,0.57,True,1.1,1.1601,1.1427,1.1949,5746,99.99,22.6129,1.054,NEUTRAL,GENESIS,GENESIS
SES,6.56,1.39,0.599,0.56,0.585,0.5699,377998,176690,2.14,0.25,False,0.5621,0.5699,0.5614,0.587,11697,99.99,9.2872,1.066,NEUTRAL,GENESIS,GENESIS
