ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
BTCT,BULL_BOUNCE_CONFIRMED,LONG,84.0,2.08,1.82,2.18,,385,0.4,FAVORABLE,0.77,2.08,DEEP_BELOW,-0.3333,3.12,1.2636,126.4% (FULL ROTATION — exhaustion signal),RISING,False,"{""ascending_channel"": 14.0, ""confirmed_recovery"": 12.0, ""current_anchor_eligible"": 14.0, ""multiple_touches"": 16.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0, ""rejection_staircase"": 15.0}",ASC channel detected on 30m (score 67) | recovered 2.5% from recent low $2.03 | bounce at daily 30tk @ $1.96 (None) | 10 prior bull-rail touches | OBV rising — accumulation underneath | SPY FAVORABLE | staircase: 3 prior distinct rejection(s) below — prev = 15m 3tk @ $1.84,"Channel: 30m ASC, rails $1.95-$2.29. Recent low $2.03 → now $2.08 (+2.5%)",2026-08-28T05:58:48
BTCT,BULL_BOUNCE_PENDING,LONG,80.1,2.44,1.84,2.56,,165,0.2,FAVORABLE,0.77,2.08,DEEP_BELOW,-0.3333,3.12,1.2636,126.4% (FULL ROTATION — exhaustion signal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 11.1, ""moderate_pullback"": 8.0, ""obv_rising"": 8.0, ""float_rot_in_play"": 4.0, ""regime_favorable"": 5.0, ""breakout_follow_promotion"": 0.0}","BUY-STOP: tape already cleared the $1.89 anchor - enter on strength above today's high, no pullback | 6.3% below — moderate pullback, sweet spot (49% WR) | OBV rising — accumulation underneath | float rotation 1.26x — supply rotating, in play | SPY FAVORABLE | BREAKOUT_FOLLOW: open $2.17 cleared anchor $1.89, 3/4 strength, regime FAVORABLE — buy-stop $2.44, 1.5xATR stop","BUY-STOP @ $2.44 (above today's high $2.44). Stop $1.84 (1.5xATR). Score 80, strength=3/4, regime=FAVORABLE. BREAKOUT_FOLLOW.",2026-08-28T05:58:48
ELF,SHORT_UPPER_DIRTY,SHORT,65.4,106.1,108.03,101.8,,51,2.23,FAVORABLE,0.5,106.0972,BELOW,-0.2973,150.99,0.0206,2.1% (normal),RISING,True,"{""dealing_range_present"": 14.0, ""rail_genesis_rank"": 12.4, ""rail_volume_spike"": 8.0, ""rail_huge_anchor"": 10.0, ""range_width_clean"": 4.0, ""at_upper_dirty_rail"": 12.0, ""regime_favorable"": 5.0}",Dealing range bounded by dirty gaps $101.80–$106.24 | rail anchor in top 17% by genesis | rail had high-volume rejection on test | rail tick_width 125 (huge) | price AT upper dirty rail (responsive short zone) | SPY FAVORABLE,SHORT at upper dirty rail $106.10. Target lower rail $101.80. Stop above upper gap $108.03.,2026-08-28T05:58:48
MSTR,BULL_BOUNCE_PENDING,LONG,86.9,131.26,122.64,148.47,150.69,11,2.0,FAVORABLE,1.8,133.94,DEEP_BELOW,-0.6333,365.21,0.1117,11.2% (active),FALLING,True,"{""structural_anchor_below"": 14.0, ""huge_anchor"": 8.0, ""high_genesis_rank"": 12.9, ""conviction_tier"": 10.0, ""moderate_pullback"": 8.0, ""obv_falling_pending"": -2.0, ""rel_vol_normal+"": 4.0, ""exhaustion_warning"": -3.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $125.02 (daily 351tk CONVICTION gap body) | 5.4% below — moderate pullback, sweet spot (49% WR) | OBV softer near-term — normal during pullback wait | exhaustion: +15.2% over 5d on declining volume (-7.8%/day), no capitulation in last 10d, $3.42 (0.4× ATR) to 45m 171tk bear gap | SPY FAVORABLE",LIMIT BUY @ $131.26 (2% pullback cap; anchor at $125.02 too far). Stop $122.64. Anchor: daily 351tk.,2026-08-28T05:58:48
CAST,BULL_BOUNCE_PENDING,LONG,73.8,1.61,1.43,1.69,,559,0.45,FAVORABLE,0.1,1.64,DEEP_BELOW,-0.9503,33.0,0.0249,2.5% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 8.9, ""moderate_pullback"": 8.0, ""obv_rising"": 8.0, ""rel_vol_quiet_pending"": -1.0, ""float_rot_quiet"": -2.0, ""sector_top_quartile"": 3.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $1.54 (15m 2tk MINOR gap body) | 6.1% below — moderate pullback, sweet spot (49% WR) | OBV rising — accumulation underneath | TECH STRONG (STRONG) — sector tailwind | SPY FAVORABLE",LIMIT BUY @ $1.61 (2% pullback cap; anchor at $1.54 too far). Stop $1.43. Anchor: 15m 2tk.,2026-08-28T05:58:52
GDYN,BULL_BOUNCE,LONG,75.0,7.92,7.6,8.95,8.95,314,3.24,FAVORABLE,0.53,7.92,BELOW,-0.2243,10.21,0.0117,1.2% (normal),FALLING,False,"{""ascending_channel"": 18.0, ""at_lower_rail"": 14.0, ""anchor_eligible"": 12.0, ""multiple_touches"": 16.0, ""obv_rising"": 6.0, ""flag_compression"": 4.0, ""regime_favorable"": 5.0}",ASC channel detected on 5m (score 100) | price at lower rail ($7.91) | anchor: 10m 9tk @ $7.88 | 6 prior bull-rail touches | OBV rising — accumulation underneath | flag-period volume compressed (textbook) | SPY FAVORABLE,"Channel: 5m ASC, rails $7.91-$7.97",2026-08-28T05:58:48
RLAY,BULL_BOUNCE_PENDING,LONG,60.0,19.01,17.91,20.86,,90,1.68,FAVORABLE,1.09,19.4,NEAR_HIGH,-0.0879,21.27,0.0109,1.1% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""moderate_pullback"": 8.0, ""obv_rising"": 8.0, ""float_rot_quiet"": -2.0, ""sector_bottom_quartile"": -3.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $18.20 (15m 42tk MINOR gap body) | 5.1% below — moderate pullback, sweet spot (49% WR) | OBV rising — accumulation underneath | HEALTHCARE WEAK (WEAK) — sector headwind | SPY FAVORABLE",LIMIT BUY @ $19.01 (2% pullback cap; anchor at $18.20 too far). Stop $17.91. Anchor: 15m 42tk.,2026-08-28T05:58:49
FROG,BULL_BOUNCE_PENDING,LONG,68.0,104.59,102.94,109.82,,60,3.17,FAVORABLE,1.77,105.5,BLUE_SKY,0.0064,104.83,0.0311,3.1% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""medium_anchor"": 6.0, ""high_genesis_rank"": 4.0, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""float_rot_quiet"": -2.0, ""sector_top_quartile"": 3.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $104.59 (5m 95tk MINOR gap body) | only 0.4% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | TECH STRONG (STRONG) — sector tailwind | SPY FAVORABLE",LIMIT BUY @ $104.59 on pullback (0.4% below current $105.50). Stop $102.94. Anchor: 5m 95tk.,2026-08-28T05:58:48
CRCL,BULL_BOUNCE_PENDING,LONG,79.0,91.03,89.24,99.17,101.88,55,4.54,FAVORABLE,0.98,92.5245,DEEP_BELOW,-0.4198,159.47,0.0564,5.6% (normal),RISING,True,"{""structural_anchor_below"": 14.0, ""huge_anchor"": 8.0, ""high_genesis_rank"": 13.0, ""conviction_tier"": 10.0, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""exhaustion_warning"": -3.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $91.03 (daily 225tk CONVICTION gap body) | only 0.4% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | exhaustion: +7.1% over 5d on declining volume (-14.0%/day), no capitulation in last 10d, $1.43 (0.2× ATR) to 45m 89tk bear gap | SPY FAVORABLE",LIMIT BUY @ $91.03 on pullback (0.4% below current $92.52). Stop $89.24. Anchor: daily 225tk.,2026-08-28T05:58:50
PAY,BULL_BOUNCE_PENDING,LONG,84.8,39.29,36.4,41.25,,34,0.68,FAVORABLE,1.85,35.5062,BELOW,-0.2164,45.31,0.0198,2.0% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 14.8, ""moderate_pullback"": 8.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""float_rot_quiet"": -2.0, ""sector_top_quartile"": 3.0, ""regime_favorable"": 5.0, ""breakout_follow_promotion"": 0.0}","BUY-STOP: tape already cleared the $34.20 anchor - enter on strength above today's high, no pullback | 3.4% below — moderate pullback, sweet spot (49% WR) | OBV rising — accumulation underneath | TECH STRONG (STRONG) — sector tailwind | SPY FAVORABLE | BREAKOUT_FOLLOW: open $38.73 cleared anchor $34.20, 2/4 strength, regime FAVORABLE — buy-stop $39.29, 1.5xATR stop","BUY-STOP @ $39.29 (above today's high $39.26). Stop $36.4 (1.5xATR). Score 85, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW.",2026-08-28T05:58:47
