ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
ANET,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,196.0,182.97,218.0,,7,1.69,192.32000732421875,197.11000061035156,189.42999267578125,7774600.0,-1.88,CLOSED_LOSS,-0.28,FAVORABLE,MARKET,20,MINOR,2026-08-21_1724,2026-08-06
SHOP,LONG,CONVICTION,98.0,BULL_BOUNCE_PENDING,144.33,137.11,165.16,,13,2.89,147.44000244140625,148.08999633789062,142.10000610351562,17541800.0,2.15,CLOSED,0.43,FAVORABLE,MARKET,20,CONVICTION,2026-08-21_1724,2026-08-06
SNDQ,LONG,CONVICTION,97.5,BULL_BOUNCE_PENDING,28.53,27.1,32.65,,70,2.89,27.799999237060547,31.239999771118164,25.479999542236328,22051700.0,-2.56,STOPPED,-1.0,FAVORABLE,MARKET,11,COMPRESSION,2026-08-21_1724,2026-08-06
IFF,LONG,CONVICTION,96.2,BULL_BOUNCE_PENDING,88.07,80.49,100.79,,13,1.68,84.55000305175781,86.91999816894531,83.76000213623047,2589000.0,-4.0,CLOSED_LOSS,-0.46,FAVORABLE,MARKET,14,COMPRESSION,2026-08-21_1724,2026-08-06
PANW,LONG,CONVICTION,94.5,BULL_BOUNCE_PENDING,365.03,344.64,383.28,,4,0.9,359.489990234375,361.4700012207031,349.0,5684200.0,-1.52,CLOSED_LOSS,-0.27,FAVORABLE,MARKET,20,VACUUM,2026-08-21_1724,2026-08-06
ZBH,LONG,CONVICTION,93.8,BULL_BOUNCE_PENDING,100.5,97.76,110.61,107.17,36,3.69,97.19000244140625,99.91000366210938,95.66999816894531,2998200.0,-3.29,STOPPED,-1.0,FAVORABLE,MARKET,6,CONVICTION,2026-08-21_1724,2026-08-06
BWA,LONG,CONVICTION,92.7,BULL_BOUNCE_PENDING,66.78,62.72,75.92,75.92,24,2.25,65.80000305175781,67.91000366210938,65.69999694824219,3079600.0,-1.47,CLOSED_LOSS,-0.24,FAVORABLE,MARKET,20,CONVICTION,2026-08-21_1724,2026-08-06
BJDX,LONG,CONVICTION,92.2,BULL_BOUNCE_PENDING,1.13,1.07,1.25,1.27,1769,2.12,1.149999976158142,1.2599999904632568,1.0509999990463257,3219100.0,1.77,STOPPED,-1.0,FAVORABLE,MARKET,7,MINOR,2026-08-21_1724,2026-08-06
AUGO,LONG,CONVICTION,92.0,BULL_BOUNCE_PENDING,67.0,63.65,74.59,74.59,29,2.27,65.62999725341797,67.29000091552734,63.529998779296875,803100.0,-2.04,STOPPED,-1.0,FAVORABLE,MARKET,18,COMPRESSION,2026-08-21_1724,2026-08-06
OFIX,LONG,CONVICTION,90.0,BULL_BOUNCE_PENDING,10.52,9.66,11.05,,115,0.61,10.600000381469727,10.779999732971191,10.1899995803833,624000.0,0.76,CLOSED,0.09,FAVORABLE,MARKET,6,MINOR,2026-08-21_1724,2026-08-06
