ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news,_sector,_industry,_sector_label,_industry_label,_sector_strength,_industry_strength,_sector_ret_5d,_sector_pct,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_pr_sec,_score,regime,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_L1_notional,_L2_notional,_L3_notional,_cutoff,_stop_px,_t1_px,entry_mode,_L4_px,_L4_shares,_L4_rr,_cohort,_entry_policy
CGEM,Long,PULLBACK,T2-LONG,65,18.43,17.2563,20.7774,,2.0,1.1737,18.43,3.3,APPROACH,1,1,1m,17.83,17.79,OPEN_ROAD,EXCITED,0.99,4848.0,0.4,0.5,0.0,0.0,7.9,46.0,8.0,44.15,MED,0.01,18.01,18.16,17.86,-1.7,PREMIUM,DISCOUNT,728,9,503,2.1,C,,,,True,1.2093357142857144,0.97,N/A,,HEALTHCARE,BIOTECH,STRONG,STRONG,0.8,0.88,2.29,0.88,0.444,0.889,0.222,0.111,0.88,1.2362,CHOP,17.79,18.43,18.6143,187,85,73,5.6,2.0,1.59,3326.73,1566.55,1358.84,10:30,17.2563,20.7774,PULLBACK_LIMIT,,,,MID,LIMIT
STGW,Long,PULLBACK,T2-LONG,49,7.67,7.178,8.654,,2.0,0.492,7.67,3.2,APPROACH,1,1,4h,7.425,7.4,HIGHWAY,WAITING,0.47,435618.0,0.9,0.9,0.0,1.0,10.2,16.0,8.0,104.05,HIGH,0.01,7.665,7.7,7.63,-0.9,MID,DISCOUNT,130,5,28,99.9,B,,,,True,0.3607071428571427,1.36,N/A,,TECH,,NEUTRAL,,0.4,,-4.79,0.4,0.444,0.778,0.111,0.111,0.4,1.0922,CHOP,7.4,7.67,7.7467,450,203,175,5.65,2.0,1.6,3330.0,1557.01,1355.67,10:30,7.178,8.654,PULLBACK_LIMIT,,,,MID,LIMIT
VIR,Long,BOUNCE,T2-LONG,77,10.43,9.7194,11.8512,,2.0,0.7106,10.43,2.5,CLOSE,1,1,1d,10.17,10.02,OPEN_ROAD,EXCITED,0.67,23548221.0,0.8,0.7,0.0,0.0,10.7,29.0,8.0,128.76,HIGH,0.02,10.195,10.25,10.14,-1.1,PREMIUM,DISCOUNT,440,7,216,2.5,C,,,,True,0.5476642857142859,1.3,N/A,,HEALTHCARE,BIOTECH,STRONG,STRONG,0.8,0.88,2.29,0.88,0.444,0.389,0.333,0.389,0.88,0.9973,CHOP,10.02,10.43,10.5343,332,140,122,6.09,2.0,1.62,3326.64,1460.2,1285.18,10:30,9.7194,11.8512,PULLBACK_LIMIT,,,,MID,LIMIT
TYRA,Long,BOUNCE,T2-LONG,94,32.57,30.6423,36.4254,,2.0,1.9277,32.57,2.8,CLOSE,3,3,"10m,15m,30m",31.66,31.59,OPEN_ROAD,EXCITED,0.9,459109.0,0.6,0.6,0.0,0.0,12.2,35.0,8.0,30.88,MED,0.02,31.92,31.94,31.9,-0.1,FLAT,FLAT,627,9,547,7.7,B,,,,False,1.849642857142857,1.04,N/A,,HEALTHCARE,BIOTECH,STRONG,STRONG,0.8,0.88,2.29,0.88,0.444,0.556,0.667,0.389,0.88,0.9473,CHOP,31.59,32.57,32.8957,105,51,44,5.1,2.0,1.57,3316.95,1661.07,1447.41,10:30,30.6423,36.4254,PULLBACK_LIMIT,,,,MID,LIMIT
SWBI,Long,BOUNCE,T2-LONG,94,15.37,14.5597,16.9906,15.375,2.0,0.8103,15.37,1.5,CLOSE,1,1,1d,15.14,15.01,OPEN_ROAD,EXCITED,0.64,9450195.0,0.4,0.5,0.0,0.0,4.9,15.0,8.0,43.34,MED,0.01,15.375,15.44,15.31,-0.8,MID,DISCOUNT,183,5,114,4.6,B,,,,True,0.9868928571428571,0.82,N/A,,INDUSTRIAL,,NEUTRAL,,0.52,,-2.6,0.52,0.444,0.222,0.667,0.111,0.52,0.7949,CHOP,15.01,15.37,15.5237,222,123,103,4.4,2.0,1.52,3332.22,1890.51,1598.94,10:30,14.5597,16.9906,PULLBACK_LIMIT,,,,MID,LIMIT
WNC,Long,BOUNCE,T2-LONG,80,12.27,11.7613,13.2875,,2.0,0.5087,12.27,1.0,CLOSE,1,1,1m,12.15,12.125,OPEN_ROAD,EXCITED,0.68,3072.0,1.0,0.8,0.0,0.0,15.4,57.0,8.0,37.24,MED,0.03,12.195,12.29,12.1,-1.5,PREMIUM,DISCOUNT,1020,12,686,2.0,C,,,,True,0.9255714285714288,0.55,N/A,,INDUSTRIAL,,NEUTRAL,,0.52,,-2.6,0.52,0.444,0.111,0.444,0.667,0.52,0.7171,CHOP,12.125,12.27,12.3927,274,196,158,3.2,2.0,1.42,3322.25,2404.92,1958.05,10:30,11.7613,13.2875,PULLBACK_LIMIT,,,,MID,LIMIT
GH,Long,BOUNCE,T2-LONG,96,156.17,148.1336,172.2429,161.105,2.0,8.0364,156.17,0.0,CLOSE,1,1,1d,156.16,152.715,OPEN_ROAD,EXCITED,2.12,2308001179.0,1.0,0.8,0.0,0.0,11.8,52.0,8.0,127.84,HIGH,0.03,161.105,162.92,159.29,-2.2,DISCOUNT,DISCOUNT,8878,11,4723,2.1,C,,,,False,8.139999999999995,0.99,N/A,,HEALTHCARE,,STRONG,,0.8,,2.29,0.8,0.444,0.0,0.889,0.667,0.8,0.6344,CHOP,152.715,156.17,157.7317,21,12,10,4.26,2.0,1.51,3207.01,1874.04,1577.32,10:30,148.1336,172.2429,PULLBACK_LIMIT,,,,MID,LIMIT
